ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0045121	GO:0045121	membrane raft	22/1984	142/7473	0.999468336955043	1	0.820790875946527	BSG/ATP1A1/DLG1/LAMTOR1/CBLB/IKBKB/RIPK1/NPC1/LAMTOR3/SLC2A1/ARID3A/CTNNA1/PPP2R1B/EZR/ADAM17/SERPINH1/PTGIS/SLC9A3R1/HMOX1/HPSE/GJA1/ITGA1	22	go_cc
GO:0030136	GO:0030136	clathrin-coated vesicle	13/1984	97/7473	0.99947425432767	1	0.820790875946527	CLINT1/AP3B1/SH3BP4/PIK3C2A/ROR2/ECE1/NUMB/AAK1/GPR107/WIPI1/APOE/DAB2/RAB13	13	go_cc
GO:0033116	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	3/1984	40/7473	0.999500534053986	1	0.820790875946527	CALR/BET1/MGAT1	3	go_cc
GO:0045334	GO:0045334	clathrin-coated endocytic vesicle	2/1984	33/7473	0.999520616652802	1	0.820790875946527	ROR2/APOE	2	go_cc
GO:1905368	GO:1905368	peptidase complex	11/1984	87/7473	0.999525467288737	1	0.820790875946527	PSME4/CASP2/SEC11A/TAF6L/ATXN7L3/TADA3/PSME3/PSMD10/TAF6/TAF10/HSPB1	11	go_cc
GO:0098857	GO:0098857	membrane microdomain	22/1984	143/7473	0.999546557757468	1	0.820790875946527	BSG/ATP1A1/DLG1/LAMTOR1/CBLB/IKBKB/RIPK1/NPC1/LAMTOR3/SLC2A1/ARID3A/CTNNA1/PPP2R1B/EZR/ADAM17/SERPINH1/PTGIS/SLC9A3R1/HMOX1/HPSE/GJA1/ITGA1	22	go_cc
GO:0099634	GO:0099634	postsynaptic specialization membrane	4/1984	47/7473	0.999548477523156	1	0.820790875946527	RNF10/DLG1/ADRA2A/KPNA2	4	go_cc
GO:0031902	GO:0031902	late endosome membrane	9/1984	77/7473	0.999601732126869	1	0.820790875946527	LAMTOR1/NPC1/ANXA6/LAMTOR3/TMEM165/MVB12A/CHMP2A/MITD1/SLC39A14	9	go_cc
GO:0048471	GO:0048471	perinuclear region of cytoplasm	82/1984	415/7473	0.999625840247189	1	0.820790875946527	CLIC4/EIF2AK3/PUM2/PLCG2/RTRAF/DLG1/STK33/ANP32A/CALR/TRIM13/CLINT1/EIF3G/NMRAL1/RPS6/SET/RANGAP1/TRMT112/LDB3/SNX5/FXR1/PDCL3/SERBP1/OSBPL3/GTPBP4/ANXA4/CASC3/HSF1/KLHL7/NPC1/CHERP/HSP90AB4P/RASA2/UBR5/LGMN/ECE1/THBS3/EHD4/CDK7/XKR8/AMBRA1/ANXA6/CCNT2/PKN2/STAT1/ATP6V0A2/MGAT1/YTHDC2/INF2/DOCK6/ZNF35/OBSL1/EZR/SRFBP1/MSN/TP53BP2/AKAP13/BUD23/HMGB2/CLU/TAF10/ITGA2/BUB1B/SYAP1/COBL/RAB34/UNC45A/PDLIM4/MCM3/KRT18/DAB2/LAMB1/CDK5RAP2/STK26/MAD2L1/SLC9A3R1/CD2AP/TRIM68/TRIP10/HMOX1/XRCC3/YBX3/CDC20	82	go_cc
GO:0098791	GO:0098791	Golgi apparatus subcompartment	35/1984	206/7473	0.999625953163796	1	0.820790875946527	BIRC6/CHPF/SCAMP2/PLOD3/FUT4/BET1/HOOK2/RAB32/MGAT2/RIC1/DNMBP/PIK3C2A/KIF13A/B4GALT4/CHPF2/CANT1/GCC2/GOLIM4/ARFIP1/FUT11/MAN2A1/TMEM165/SMPD4/VRK1/CIT/AP4E1/WIPI1/RAB34/USP6NL/PI4K2B/HLA-A/FLNA/ARAP1/RAB13/GOLPH3L	35	go_cc
GO:0030666	GO:0030666	endocytic vesicle membrane	10/1984	83/7473	0.999640797768033	1	0.820790875946527	CALR/RAB32/ROR2/ATP6V0A2/HLA-C/RAB34/APOE/ANXA3/HLA-A/RAC2	10	go_cc
GO:1904813	GO:1904813	ficolin-1-rich granule lumen	12/1984	94/7473	0.999657176685033	1	0.820790875946527	ILF2/HMGB1/YPEL5/LTA4H/PNP/CANT1/CDK13/DERA/GSN/MAPK14/PPIE/CTSH	12	go_cc
GO:0005930	GO:0005930	axoneme	2/1984	35/7473	0.999727696795129	1	0.820790875946527	AMBRA1/DNAAF1	2	go_cc
GO:0097014	GO:0097014	ciliary plasm	2/1984	35/7473	0.999727696795129	1	0.820790875946527	AMBRA1/DNAAF1	2	go_cc
GO:0098982	GO:0098982	GABA-ergic synapse	2/1984	35/7473	0.999727696795129	1	0.820790875946527	ADRA2A/CTBP2	2	go_cc
GO:0009898	GO:0009898	cytoplasmic side of plasma membrane	11/1984	90/7473	0.999737678877759	1	0.820790875946527	YES1/DLG1/RASA3/SNX5/IKBKB/MYH9/GNG12/EZR/SYAP1/IQGAP1/GNG5	11	go_cc
GO:0016469	GO:0016469	proton-transporting two-sector ATPase complex	1/1984	27/7473	0.999763103276829	1	0.820790875946527	ATP6V0A2	1	go_cc
GO:0097542	GO:0097542	ciliary tip	1/1984	27/7473	0.999763103276829	1	0.820790875946527	SUFU	1	go_cc
GO:0035578	GO:0035578	azurophil granule lumen	5/1984	56/7473	0.999765367811828	1	0.820790875946527	PA2G4/DNAJC3/NPC2/ARG1/DSN1	5	go_cc
GO:0031201	GO:0031201	SNARE complex	2/1984	36/7473	0.999795006266545	1	0.820790875946527	BET1/USE1	2	go_cc
GO:0098562	GO:0098562	cytoplasmic side of membrane	14/1984	108/7473	0.999821806130981	1	0.820790875946527	YES1/DLG1/RASA3/RPL27/SNX5/IKBKB/MYH9/THADA/GNG12/EZR/SYAP1/PKD2/IQGAP1/GNG5	14	go_cc
GO:0099056	GO:0099056	integral component of presynaptic membrane	1/1984	28/7473	0.999826224831861	1	0.820790875946527	ADRA2A	1	go_cc
GO:0043235	GO:0043235	receptor complex	18/1984	129/7473	0.999831723322081	1	0.820790875946527	EPS8/NRP2/IKBKB/RIPK1/ADRA2A/ROR2/ITPR2/ROR1/PLXND1/ITGAV/FLT1/ITGA2/ITGA5/ITGA6/PTPN6/ARNT/ITGA1/CD40	18	go_cc
GO:0000502	GO:0000502	proteasome complex	4/1984	51/7473	0.999835040200126	1	0.820790875946527	PSME4/PSME3/PSMD10/HSPB1	4	go_cc
GO:0048786	GO:0048786	presynaptic active zone	5/1984	58/7473	0.999855563640066	1	0.820790875946527	ADRA2A/CTBP2/PPFIBP1/PNISR/NUFIP1	5	go_cc
GO:0031901	GO:0031901	early endosome membrane	12/1984	99/7473	0.999871514280664	1	0.820790875946527	EPS15/SNX5/EHD4/TMEM165/SNX8/HLA-C/RCC2/PDLIM4/NAPEPLD/HLA-A/TPCN1/SLC39A14	12	go_cc
GO:0034703	GO:0034703	cation channel complex	4/1984	52/7473	0.999872117229034	1	0.820790875946527	EPS8/MICU2/HSPA2/PKD2	4	go_cc
GO:0009986	GO:0009986	cell surface	42/1984	247/7473	0.999884345418283	1	0.820790875946527	CLIC4/ABCC4/ANXA5/HMGB1/CALR/FUT4/AAMP/ANO6/ANXA4/PTPRK/MFGE8/ROR2/HMMR/ECE1/GPC4/IQGAP2/ROR1/IDE/ITGAV/SPARC/LRPAP1/ADAM17/MSN/CLU/HLA-C/ITGA2/PROM1/ITGA5/SDC2/HSPA2/ENPP1/CXCL12/ADA/SFRP1/ITGA6/SLC46A1/TLN1/ENOX2/HLA-A/FGG/ITGA1/CD40	42	go_cc
GO:0005802	GO:0005802	trans-Golgi network	21/1984	147/7473	0.999897100438559	1	0.820790875946527	BIRC6/SCAMP2/PLOD3/FUT4/HOOK2/RAB32/RIC1/PIK3C2A/KIF13A/GCC2/ARFIP1/TMEM165/SMPD4/AP4E1/WIPI1/USP6NL/PI4K2B/FLNA/ARAP1/RAB13/GOLPH3L	21	go_cc
GO:0031225	GO:0031225	anchored component of membrane	3/1984	46/7473	0.999898893674791	1	0.820790875946527	GPC4/EEPD1/ALPL	3	go_cc
GO:0099060	GO:0099060	integral component of postsynaptic specialization membrane	1/1984	30/7473	0.999906506488837	1	0.820790875946527	ADRA2A	1	go_cc
GO:0098948	GO:0098948	intrinsic component of postsynaptic specialization membrane	1/1984	31/7473	0.9999314280428	1	0.820790875946527	ADRA2A	1	go_cc
GO:0005766	GO:0005766	primary lysosome	10/1984	91/7473	0.999931748984849	1	0.820790875946527	PA2G4/LAMTOR1/DNAJC3/NPC2/ARG1/STXBP2/MAGT1/DSN1/ANXA11/MGST1	10	go_cc
GO:0042582	GO:0042582	azurophil granule	10/1984	91/7473	0.999931748984849	1	0.820790875946527	PA2G4/LAMTOR1/DNAJC3/NPC2/ARG1/STXBP2/MAGT1/DSN1/ANXA11/MGST1	10	go_cc
GO:0101002	GO:0101002	ficolin-1-rich granule	16/1984	124/7473	0.999936552061105	1	0.820790875946527	ILF2/HMGB1/LAMTOR1/YPEL5/SLC2A3/LTA4H/PNP/CANT1/CDK13/DERA/ATAD3B/GSN/MAPK14/PPIE/NCKAP1L/CTSH	16	go_cc
GO:0000313	GO:0000313	organellar ribosome	6/1984	68/7473	0.999941074312755	1	0.820790875946527	MRPL42/MRPS34/MRPS12/MTG2/MTG1/MRPL55	6	go_cc
GO:0005761	GO:0005761	mitochondrial ribosome	6/1984	68/7473	0.999941074312755	1	0.820790875946527	MRPL42/MRPS34/MRPS12/MTG2/MTG1/MRPL55	6	go_cc
GO:0005776	GO:0005776	autophagosome	6/1984	68/7473	0.999941074312755	1	0.820790875946527	SQSTM1/TRIM21/NCOA4/AMBRA1/WIPI1/CHMP2A	6	go_cc
GO:1905369	GO:1905369	endopeptidase complex	5/1984	62/7473	0.999946004995348	1	0.820790875946527	PSME4/CASP2/PSME3/PSMD10/HSPB1	5	go_cc
GO:0060205	GO:0060205	cytoplasmic vesicle lumen	26/1984	176/7473	0.99994812689804	1	0.820790875946527	PA2G4/ILF2/HMGB1/ACTN1/MAGED2/PNP/CANT1/DNAJC3/ROCK1/NPC2/DERA/GSN/SPARC/ARG1/MAPK14/CLU/DSN1/CNN2/ADA/FN1/CEP290/PPIE/PTPN6/CTSH/HPSE/FGG	26	go_cc
GO:0098797	GO:0098797	plasma membrane protein complex	27/1984	181/7473	0.999948687569217	1	0.820790875946527	EPS8/ATP1A1/DLG1/HMGB1/EPS15/SNTB2/IKBKB/MPP7/RIPK1/UTRN/GNG12/ITGAV/CTNNA1/GJC1/HLA-C/ITGA2/ITGA5/HSPA2/ITGA6/PTPN6/HLA-A/SLC9A3R1/HSPG2/GNG5/GJA1/ITGA1/CD40	27	go_cc
GO:0098889	GO:0098889	intrinsic component of presynaptic membrane	1/1984	32/7473	0.999949708983822	1	0.820790875946527	ADRA2A	1	go_cc
GO:0034702	GO:0034702	ion channel complex	6/1984	69/7473	0.999953622087039	1	0.820790875946527	CLIC4/EPS8/MICU2/ANO6/HSPA2/PKD2	6	go_cc
GO:0031983	GO:0031983	vesicle lumen	26/1984	177/7473	0.999956024642362	1	0.820790875946527	PA2G4/ILF2/HMGB1/ACTN1/MAGED2/PNP/CANT1/DNAJC3/ROCK1/NPC2/DERA/GSN/SPARC/ARG1/MAPK14/CLU/DSN1/CNN2/ADA/FN1/CEP290/PPIE/PTPN6/CTSH/HPSE/FGG	26	go_cc
GO:0034774	GO:0034774	secretory granule lumen	25/1984	174/7473	0.999968437600069	1	0.820790875946527	PA2G4/ILF2/HMGB1/ACTN1/MAGED2/PNP/CANT1/DNAJC3/ROCK1/NPC2/DERA/GSN/SPARC/ARG1/MAPK14/CLU/DSN1/CNN2/FN1/CEP290/PPIE/PTPN6/CTSH/HPSE/FGG	25	go_cc
GO:0099055	GO:0099055	integral component of postsynaptic membrane	2/1984	43/7473	0.999972419413769	1	0.820790875946527	NRP2/ADRA2A	2	go_cc
GO:0019867	GO:0019867	outer membrane	18/1984	140/7473	0.99997733296792	1	0.820790875946527	AGPAT5/SYNE2/NLRX1/SLC44A1/RAB32/CPT1A/QTRT2/MTERF3/AMBRA1/TOMM34/SMPD4/ASS1/ARG1/HK2/MGST1/RAC2/TMEM109/HMOX1	18	go_cc
GO:0031968	GO:0031968	organelle outer membrane	18/1984	140/7473	0.99997733296792	1	0.820790875946527	AGPAT5/SYNE2/NLRX1/SLC44A1/RAB32/CPT1A/QTRT2/MTERF3/AMBRA1/TOMM34/SMPD4/ASS1/ARG1/HK2/MGST1/RAC2/TMEM109/HMOX1	18	go_cc
GO:0032838	GO:0032838	plasma membrane bounded cell projection cytoplasm	10/1984	97/7473	0.999981275309178	1	0.820790875946527	PQBP1/AP3B1/RANGAP1/ZC3H14/HNRNPAB/AMBRA1/KIF4A/DNAAF1/HSPB1/PURA	10	go_cc
GO:0019898	GO:0019898	extrinsic component of membrane	23/1984	168/7473	0.999984520974199	1	0.820790875946527	YES1/RNF40/RNF10/ATG2A/NUMA1/SNX5/PIK3C2A/TPR/COQ8B/MFGE8/NOA1/NUMB/GNG12/AAK1/SNX33/CTNNA1/EZR/WIPI1/SYAP1/KPNA2/MITD1/IQGAP1/GNG5	23	go_cc
GO:0000315	GO:0000315	organellar large ribosomal subunit	2/1984	45/7473	0.999984529859964	1	0.820790875946527	MRPL42/MRPL55	2	go_cc
GO:0005762	GO:0005762	mitochondrial large ribosomal subunit	2/1984	45/7473	0.999984529859964	1	0.820790875946527	MRPL42/MRPL55	2	go_cc
GO:0005741	GO:0005741	mitochondrial outer membrane	15/1984	126/7473	0.999984726415189	1	0.820790875946527	AGPAT5/NLRX1/SLC44A1/RAB32/CPT1A/QTRT2/MTERF3/AMBRA1/TOMM34/ASS1/ARG1/HK2/MGST1/RAC2/HMOX1	15	go_cc
GO:0005929	GO:0005929	cilium	33/1984	219/7473	0.999987132470177	1	0.820790875946527	ODF2/SQSTM1/BSG/ATP1A1/NEK4/CROCC/TMEM231/UNC119B/CETN2/AMBRA1/RTTN/PCM1/SUFU/CFAP298/CEP78/VCAN/EZR/PROM1/CEP131/OFD1/RAB34/JADE1/CCDC88A/CEP290/NAPEPLD/LYAR/PKD2/DNAAF1/SLC9A3R1/NPHP3/CEP128/CENPJ/PHYH	33	go_cc
GO:0098936	GO:0098936	intrinsic component of postsynaptic membrane	2/1984	46/7473	0.999988422413835	1	0.820790875946527	NRP2/ADRA2A	2	go_cc
GO:0005775	GO:0005775	vacuolar lumen	11/1984	105/7473	0.999988446011951	1	0.820790875946527	PA2G4/LGMN/DNAJC3/NPC2/GPC4/ARG1/VCAN/SDC2/DSN1/HSPG2/HPSE	11	go_cc
GO:0030139	GO:0030139	endocytic vesicle	21/1984	160/7473	0.99998980371997	1	0.820790875946527	CALR/RAB32/ROR2/EHD4/GOLIM4/GSN/ATP6V0A2/ITGAV/SPARC/STXBP4/HEATR5A/HLA-C/ANXA11/FLNB/RAB34/APOE/ANXA3/HLA-A/CD2AP/RAB13/RAC2	21	go_cc
GO:0030135	GO:0030135	coated vesicle	20/1984	157/7473	0.999993275322429	1	0.820790875946527	CLINT1/AP3B1/KLHL12/SH3BP4/PIK3C2A/ROR2/ECE1/NUMB/COPZ1/AAK1/GPR107/HLA-C/WIPI1/DIPK2A/SEC24D/SREBF1/APOE/DAB2/HLA-A/RAB13	20	go_cc
GO:1990204	GO:1990204	oxidoreductase complex	6/1984	77/7473	0.999993409286409	1	0.820790875946527	LDHA/GLDC/RRM1/RRM2/P4HA1/BCKDK	6	go_cc
GO:0031305	GO:0031305	integral component of mitochondrial inner membrane	1/1984	39/7473	0.99999426804155	1	0.820790875946527	SLC25A19	1	go_cc
GO:0031304	GO:0031304	intrinsic component of mitochondrial inner membrane	1/1984	40/7473	0.999995797797477	1	0.820790875946527	SLC25A19	1	go_cc
GO:0099568	GO:0099568	cytoplasmic region	13/1984	124/7473	0.999997704660055	1	0.820790875946527	PQBP1/NUMA1/AP3B1/RANGAP1/ZC3H14/HNRNPAB/CTBP2/AMBRA1/KIF4A/PKD2/DNAAF1/HSPB1/PURA	13	go_cc
GO:0000139	GO:0000139	Golgi membrane	48/1984	307/7473	0.99999884669556	1	0.820790875946527	BSG/CHPF/GLIPR2/AGTRAP/NUMA1/FUT4/PITPNB/BET1/MAP4K2/MGAT2/RIC1/QSOX2/KIF13A/FKRP/B4GALT4/CHPF2/TMF1/ARFGAP1/ROCK1/ZDHHC13/GOLIM4/MANEA/ARFIP1/ZDHHC7/FUT11/MAN2A1/COPZ1/SLC2A1/TMEM165/SMPD4/MGAT1/GCNT2/ADAM17/GNPNAT1/HLA-C/WIPI1/DIPK2A/KPNA2/SREBF1/MAN1A2/GALNT7/NAPEPLD/TPST2/HLA-A/CHST14/GOLPH3L/PGAP2/GJA1	48	go_cc
GO:0030672	GO:0030672	synaptic vesicle membrane	2/1984	54/7473	0.999998878429253	1	0.820790875946527	WFS1/SYPL1	2	go_cc
GO:0099501	GO:0099501	exocytic vesicle membrane	2/1984	54/7473	0.999998878429253	1	0.820790875946527	WFS1/SYPL1	2	go_cc
GO:0099023	GO:0099023	vesicle tethering complex	1/1984	45/7473	0.999999110742544	1	0.820790875946527	ZW10	1	go_cc
GO:0030141	GO:0030141	secretory granule	67/1984	400/7473	0.999999313484538	1	0.820790875946527	ABCC4/PA2G4/BSG/ILF2/HMGB1/CALR/LAMTOR1/YPEL5/SLC2A3/DEGS1/LTA4H/ACTN1/ORMDL3/ANO6/MAGED2/MFGE8/PNP/MYH9/ITPR2/CANT1/ECE1/CDK13/DNAJC3/ROCK1/NPC2/WFS1/DERA/AGPAT2/LAMTOR3/IQGAP2/ATAD3B/SKIL/GSN/RHOG/ATP6V0A2/ITGAV/SPARC/ARG1/MAPK14/CTNNA1/STXBP2/BRCA2/STK10/MAGT1/LOXL1/CLU/HLA-C/NUDT1/CEP131/DSN1/CNN2/ANXA11/FN1/METTL7A/CEP290/PPIE/PTPN6/ANXA3/NCKAP1L/MGST1/SYPL1/RAB13/IQGAP1/CTSH/HPSE/FGG/ITGA1	67	go_cc
GO:0032592	GO:0032592	integral component of mitochondrial membrane	2/1984	57/7473	0.999999535559857	1	0.820790875946527	CPT1A/SLC25A19	2	go_cc
GO:0070469	GO:0070469	respirasome	2/1984	58/7473	0.99999965405593	1	0.820790875946527	COA6/COX15	2	go_cc
GO:0098573	GO:0098573	intrinsic component of mitochondrial membrane	2/1984	59/7473	0.999999742401677	1	0.820790875946527	CPT1A/SLC25A19	2	go_cc
GO:0099699	GO:0099699	integral component of synaptic membrane	2/1984	59/7473	0.999999742401677	1	0.820790875946527	NRP2/ADRA2A	2	go_cc
GO:0030658	GO:0030658	transport vesicle membrane	8/1984	104/7473	0.999999788433866	1	0.820790875946527	KLHL12/SNTB2/WFS1/HLA-C/SEC24D/SREBF1/HLA-A/SYPL1	8	go_cc
GO:0098803	GO:0098803	respiratory chain complex	1/1984	51/7473	0.999999862283796	1	0.820790875946527	COA6	1	go_cc
GO:0045211	GO:0045211	postsynaptic membrane	8/1984	106/7473	0.999999870646509	1	0.820790875946527	RNF10/DLG1/NRP2/ADRA2A/UTRN/SYAP1/KPNA2/PDLIM4	8	go_cc
GO:0005746	GO:0005746	mitochondrial respirasome	1/1984	53/7473	0.999999926073491	1	0.820790875946527	COX15	1	go_cc
GO:0005770	GO:0005770	late endosome	14/1984	146/7473	0.999999933297594	1	0.820790875946527	SQSTM1/LAMTOR1/MTM1/NPC1/LGMN/ANXA6/LAMTOR3/TMEM165/MVB12A/CHMP2A/MITD1/AP1AR/SLC39A14/CTSH	14	go_cc
GO:0099240	GO:0099240	intrinsic component of synaptic membrane	2/1984	66/7473	0.999999967573014	1	0.820790875946527	NRP2/ADRA2A	2	go_cc
GO:0055037	GO:0055037	recycling endosome	8/1984	113/7473	0.999999977347801	1	0.820790875946527	SCAMP2/EHD4/FCHSD1/HLA-C/PDLIM4/HLA-A/TPCN1/RAB13	8	go_cc
GO:0031301	GO:0031301	integral component of organelle membrane	21/1984	200/7473	0.999999996412878	1	0.820790875946527	SEC61A1/EIF2AK3/CALR/BET1/CPT1A/QSOX2/NPC1/RCE1/LEMD3/SCD/WFS1/LBR/HLA-C/FAR1/UBXN8/RRBP1/SLC25A19/ATF6B/PKD2/HLA-A/SYPL1	21	go_cc
GO:1902495	GO:1902495	transmembrane transporter complex	7/1984	115/7473	0.999999997678608	1	0.820790875946527	CLIC4/EPS8/ATP1A1/MICU2/ANO6/HSPA2/PKD2	7	go_cc
GO:0030427	GO:0030427	site of polarized growth	8/1984	123/7473	0.999999998210931	1	0.820790875946527	EPS8/SETX/FXR1/FRYL/SYAP1/COBL/FLNA/IQGAP1	8	go_cc
GO:0043025	GO:0043025	neuronal cell body	29/1984	248/7473	0.999999998312755	1	0.820790875946527	ENDOG/HCFC1/NUMA1/GIGYF2/SLC2A3/FXR1/TOP1/ADRA2A/POLR2M/ROR2/MYO1D/CAD/ASS1/ARG1/G3BP1/CIT/PHAX/HDAC1/FCHSD1/SYAP1/TPX2/TANC1/COBL/APOE/ANXA3/NQO1/FLNA/PURA/ITGA1	29	go_cc
GO:0005759	GO:0005759	mitochondrial matrix	52/1984	367/7473	0.999999998354185	1	0.820790875946527	ABCE1/GPT2/CHPF/MRPL42/FASTKD2/GADD45GIP1/POLRMT/ACSF2/MRPS34/FARS2/TFB1M/TST/TRMT5/TBRG4/PARG/DDX28/MPG/GLS/PUS1/FASTKD3/MRPS12/ACAD10/PIN4/GRSF1/PRORP/MTG2/PPIF/MTG1/ERAL1/GLDC/ELAC2/TRUB2/SDHAF3/MRM1/AASS/PDP2/PDSS2/MRPL55/TFB2M/ALKBH7/FPGS/NUDT1/TOP3A/PRODH/TYMS/AK4/CCNB1/BCKDK/NME4/FASTK/DIMT1/CDK1	52	go_cc
GO:0014069	GO:0014069	postsynaptic density	20/1984	198/7473	0.999999998384191	1	0.820790875946527	RPL12/RPS14/EIF3A/EPS8/RPS27/RNF10/ATP1A1/DLG1/RPLP0/RPL6/RPL38/RPS25/FXR1/ADRA2A/RPS13/PRR12/RPS19/TANC1/EEF2K/PDLIM5	20	go_cc
GO:0010008	GO:0010008	endosome membrane	34/1984	277/7473	0.999999998901762	1	0.820790875946527	TAB2/LAMTOR1/SCAMP2/EPS15/SNX5/UEVLD/RIPK1/KIF13A/NPC1/ECE1/EHD4/ANXA6/GOLIM4/ACAP2/LAMTOR3/NUMB/TMEM165/ATP6V0A2/ABCC5/SNX8/MVB12A/GNPNAT1/HLA-C/WIPI1/RCC2/PDLIM4/PLIN3/NAPEPLD/CHMP2A/HLA-A/MITD1/TPCN1/RAB13/SLC39A14	34	go_cc
GO:0099572	GO:0099572	postsynaptic specialization	21/1984	206/7473	0.999999999004414	1	0.820790875946527	RPL12/RPS14/EIF3A/EPS8/RPS27/RNF10/ATP1A1/DLG1/RPLP0/RPL6/RPL38/RPS25/FXR1/ADRA2A/RPS13/PRR12/RPS19/KPNA2/TANC1/EEF2K/PDLIM5	21	go_cc
GO:0042734	GO:0042734	presynaptic membrane	2/1984	78/7473	0.999999999097452	1	0.820790875946527	ADRA2A/SYAP1	2	go_cc
GO:0030426	GO:0030426	growth cone	7/1984	119/7473	0.999999999186717	1	0.820790875946527	EPS8/SETX/FXR1/SYAP1/COBL/FLNA/IQGAP1	7	go_cc
GO:0032279	GO:0032279	asymmetric synapse	20/1984	203/7473	0.999999999456022	1	0.820790875946527	RPL12/RPS14/EIF3A/EPS8/RPS27/RNF10/ATP1A1/DLG1/RPLP0/RPL6/RPL38/RPS25/FXR1/ADRA2A/RPS13/PRR12/RPS19/TANC1/EEF2K/PDLIM5	20	go_cc
GO:0150034	GO:0150034	distal axon	14/1984	167/7473	0.999999999460927	1	0.820790875946527	RNF40/EPS8/SETX/FXR1/ADRA2A/CAD/ROR1/AAK1/ITGA2/SYAP1/TANC1/COBL/FLNA/IQGAP1	14	go_cc
GO:0031300	GO:0031300	intrinsic component of organelle membrane	22/1984	216/7473	0.999999999601978	1	0.820790875946527	SEC61A1/EIF2AK3/CALR/BET1/CPT1A/QSOX2/NPC1/RCE1/ECE1/LEMD3/SCD/WFS1/LBR/HLA-C/FAR1/UBXN8/RRBP1/SLC25A19/ATF6B/PKD2/HLA-A/SYPL1	22	go_cc
GO:1990351	GO:1990351	transporter complex	7/1984	122/7473	0.999999999631471	1	0.820790875946527	CLIC4/EPS8/ATP1A1/MICU2/ANO6/HSPA2/PKD2	7	go_cc
GO:0043197	GO:0043197	dendritic spine	4/1984	100/7473	0.999999999726452	1	0.820790875946527	FXR1/ACTN1/PDLIM4/EEF2K	4	go_cc
GO:0044309	GO:0044309	neuron spine	4/1984	101/7473	0.999999999794006	1	0.820790875946527	FXR1/ACTN1/PDLIM4/EEF2K	4	go_cc
GO:0005769	GO:0005769	early endosome	23/1984	226/7473	0.999999999841043	1	0.820790875946527	WASF2/EPS15/TBC1D16/RAB32/SNX5/USP10/MYO1D/EHD4/NUMB/TMEM165/GPR107/SNX8/HLA-C/RCC2/DIAPH2/KIFC1/PDLIM4/NAPEPLD/APOE/HLA-A/TPCN1/AP1AR/SLC39A14	23	go_cc
GO:0098978	GO:0098978	glutamatergic synapse	18/1984	198/7473	0.999999999881622	1	0.820790875946527	EPS8/RNF10/DLG1/PFN1/NRP2/ERBIN/FXR1/ADRA2A/ACTN1/CTBP2/GPC4/NUMB/NPTX2/MAPK14/KPNA2/TANC1/APOE/PURA	18	go_cc
GO:0044297	GO:0044297	cell body	32/1984	278/7473	0.999999999890522	1	0.820790875946527	ENDOG/RPL28/HCFC1/NUMA1/RPS6/GIGYF2/SLC2A3/FXR1/TOP1/ADRA2A/POLR2M/ROR2/PTPN13/MYO1D/CAD/ASS1/ARG1/G3BP1/CIT/PHAX/HDAC1/FCHSD1/SYAP1/TPX2/TANC1/COBL/APOE/ANXA3/NQO1/FLNA/PURA/ITGA1	32	go_cc
GO:0005765	GO:0005765	lysosomal membrane	19/1984	210/7473	0.999999999969716	1	0.820790875946527	LAMTOR1/AP3B1/SLC12A4/SEH1L/NPC1/ECE1/ANXA6/LAMTOR3/TMEM165/ATP6V0A2/MAGT1/ENPP1/CHMP2A/DAB2/MGST1/TPCN1/SLC39A14/MFSD8/HPSE	19	go_cc
GO:0098852	GO:0098852	lytic vacuole membrane	19/1984	210/7473	0.999999999969716	1	0.820790875946527	LAMTOR1/AP3B1/SLC12A4/SEH1L/NPC1/ECE1/ANXA6/LAMTOR3/TMEM165/ATP6V0A2/MAGT1/ENPP1/CHMP2A/DAB2/MGST1/TPCN1/SLC39A14/MFSD8/HPSE	19	go_cc
GO:0098984	GO:0098984	neuron to neuron synapse	20/1984	216/7473	0.99999999996981	1	0.820790875946527	RPL12/RPS14/EIF3A/EPS8/RPS27/RNF10/ATP1A1/DLG1/RPLP0/RPL6/RPL38/RPS25/FXR1/ADRA2A/RPS13/PRR12/RPS19/TANC1/EEF2K/PDLIM5	20	go_cc
GO:0099503	GO:0099503	secretory vesicle	67/1984	480/7473	0.999999999997777	1	0.820790875946527	ABCC4/PA2G4/BSG/ILF2/HMGB1/CALR/LAMTOR1/YPEL5/SLC2A3/DEGS1/LTA4H/ACTN1/ORMDL3/ANO6/MAGED2/MFGE8/PNP/MYH9/ITPR2/CANT1/ECE1/CDK13/DNAJC3/ROCK1/NPC2/WFS1/DERA/AGPAT2/LAMTOR3/IQGAP2/ATAD3B/SKIL/GSN/RHOG/ATP6V0A2/ITGAV/SPARC/ARG1/MAPK14/CTNNA1/STXBP2/BRCA2/STK10/MAGT1/LOXL1/CLU/HLA-C/NUDT1/CEP131/DSN1/CNN2/ANXA11/FN1/METTL7A/CEP290/PPIE/PTPN6/ANXA3/NCKAP1L/MGST1/SYPL1/RAB13/IQGAP1/CTSH/HPSE/FGG/ITGA1	67	go_cc
