ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0009636	GO:0009636	response to toxic substance	17/1197	92/7281	0.338996519004508	0.747797781967851	0.583566847576768	NEFL/GSTM3/ALDH1A1/PRXL2B/ALB/SOD2/PRDX5/CERS1/GLRX/ALAD/BLMH/GSTM2/PRDX2/MAOB/MGST3/MAP1B/CNP	17	go_bp
GO:1902533	GO:1902533	positive regulation of intracellular signal transduction	71/1197	411/7281	0.339825756876477	0.747832761777044	0.583594145139655	CDH13/C1QTNF4/PRKCE/RET/GSDME/NTRK2/SEPTIN4/MAP3K12/SEMA4D/NDRG4/NRG1/NRP1/MAPRE2/FERMT2/ADGRG1/GUCY1A2/MCF2L/SPRY2/PRKCB/GAREM1/SRC/SEMA7A/PTEN/PIK3CA/SERINC3/PIK3CD/PRKCA/SPRED2/TAB3/MADD/HINT1/PLCB1/F2R/RTN4/NDFIP1/MAPK3/EPHA4/TAOK2/RGL2/RTKN2/TNFRSF10B/PRKRA/ARL6IP5/PRDX2/MAP4K4/MET/ROBO1/NECAB2/FYN/PAK1/KLHL22/SOS1/PPM1A/STK39/P2RX3/BRAF/INSR/DNM1L/SEMA4C/ARRB1/MAPK8IP1/CSK/SHOC2/RAC1/ALK/KLHDC10/PTPRJ/ALS2/MAPK8IP3/HRAS/DAB2IP	71	go_bp
GO:0031214	GO:0031214	biomineral tissue development	9/1197	46/7281	0.340276034745245	0.747832761777044	0.583594145139655	PTN/SLC8A1/BMPR2/ATP2B1/ACVR2A/SMPD3/FBXL15/NBR1/NECTIN1	9	go_bp
GO:0070301	GO:0070301	cellular response to hydrogen peroxide	9/1197	46/7281	0.340276034745245	0.747832761777044	0.583594145139655	MAP1LC3A/SIRPA/RHOB/SRC/SMPD3/MET/HDAC6/PRKAA1/PLEKHA1	9	go_bp
GO:0110148	GO:0110148	biomineralization	9/1197	46/7281	0.340276034745245	0.747832761777044	0.583594145139655	PTN/SLC8A1/BMPR2/ATP2B1/ACVR2A/SMPD3/FBXL15/NBR1/NECTIN1	9	go_bp
GO:0001837	GO:0001837	epithelial to mesenchymal transition	13/1197	69/7281	0.341712766696638	0.747832761777044	0.583594145139655	EPHA3/FERMT2/SPRY2/PTEN/CLASP2/MARK1/GSK3B/SPRED2/OLFM1/RTN4/EPHA4/DAB2IP/ISL1	13	go_bp
GO:0002209	GO:0002209	behavioral defense response	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	GRIK2/BRINP1/SLC1A1/ALS2	4	go_bp
GO:0006040	GO:0006040	amino sugar metabolic process	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	ALDH1A1/FN3K/CMAS/NAGK	4	go_bp
GO:0006783	GO:0006783	heme biosynthetic process	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	ALAD/NFE2L1/UROS/PPOX	4	go_bp
GO:0030513	GO:0030513	positive regulation of BMP signaling pathway	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	SCUBE3/BMPR2/NEO1/FBXL15	4	go_bp
GO:0043300	GO:0043300	regulation of leukocyte degranulation	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	STXBP1/GAB2/C12orf4/SNX4	4	go_bp
GO:0046456	GO:0046456	icosanoid biosynthetic process	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	PRXL2B/GGT7/MGST3/PNPLA8	4	go_bp
GO:0050879	GO:0050879	multicellular organismal movement	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	ATP8A2/GSTM2/VPS35/HOMER1	4	go_bp
GO:0050881	GO:0050881	musculoskeletal movement	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	ATP8A2/GSTM2/VPS35/HOMER1	4	go_bp
GO:0051339	GO:0051339	regulation of lyase activity	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	CAP2/PALM/NF1/GABBR1	4	go_bp
GO:0090218	GO:0090218	positive regulation of lipid kinase activity	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	EEF1A2/VAV3/SRC/AGAP2	4	go_bp
GO:1901185	GO:1901185	negative regulation of ERBB signaling pathway	4/1197	18/7281	0.342097813149169	0.747832761777044	0.583594145139655	DUSP3/CHMP6/PTPRJ/DAB2IP	4	go_bp
GO:0001525	GO:0001525	angiogenesis	34/1197	192/7281	0.344739955944268	0.753183971353166	0.587770125034704	ARHGAP22/CDH13/DDAH1/EPHB1/NRP1/ADGRG1/NRCAM/SLIT2/SPRY2/VAV3/PRKCB/RHOB/EFNB2/ADGRB1/PTEN/PIK3CA/PIK3CD/PRKCA/PPP1R16B/NF1/SCG2/THSD7A/EPHB3/ROBO1/EGLN1/THY1/RNH1/EPN2/ADGRB3/ACTG1/HS6ST1/DAB2IP/SLC12A6/ISL1	34	go_bp
GO:1902600	GO:1902600	proton transmembrane transport	10/1197	52/7281	0.34717451614606	0.758075886044155	0.591587680132718	ATP6V1E1/ATP6V1B2/ATP6V1A/ATP6V1C1/ATP6V1H/ATP6V0D1/ATP6V1G1/NNT/CLCN4/ATP5PO	10	go_bp
GO:0009791	GO:0009791	post-embryonic development	7/1197	35/7281	0.34993855208987	0.763251802589716	0.595626864755417	ALDH5A1/SCUBE1/NDN/SOD2/RAB3A/PLEKHA1/SEMA3C	7	go_bp
GO:0014013	GO:0014013	regulation of gliogenesis	7/1197	35/7281	0.34993855208987	0.763251802589716	0.595626864755417	PTN/SYNJ1/SIRT2/TENM4/NF1/TTBK1/BIN1	7	go_bp
GO:0048469	GO:0048469	cell maturation	11/1197	58/7281	0.352935755008025	0.768924077483775	0.600053397781237	RET/SIRT2/NRCAM/RAC3/PRKACA/PICK1/ACTL6B/TUBB8/CNTNAP2/CBFB/ADGRB3	11	go_bp
GO:0055088	GO:0055088	lipid homeostasis	11/1197	58/7281	0.352935755008025	0.768924077483775	0.600053397781237	ABCA3/AKR1C1/GOT1/RTN4/RBP1/EHD1/ATP13A2/PRKAA2/PRKAA1/MTCH2/PNPLA8	11	go_bp
GO:0060326	GO:0060326	cell chemotaxis	16/1197	87/7281	0.353443109623305	0.769597068567758	0.600578586936376	PTN/PDE4B/CORO1A/EPHB1/NRP1/SLIT2/CXADR/VAV3/PIK3CD/SCG2/MAPK3/MET/PIP5K1C/STK39/DNM1L/RAC1	16	go_bp
GO:0001101	GO:0001101	response to acid chemical	12/1197	64/7281	0.357822963617262	0.775017390561555	0.604808500818238	NTRK2/SLC1A2/AMIGO1/PIK3CA/CPEB3/CPEB4/ALAD/PPP1R9B/FYN/KLHL22/MEAK7/TOMM70	12	go_bp
GO:0071456	GO:0071456	cellular response to hypoxia	12/1197	64/7281	0.357822963617262	0.775017390561555	0.604808500818238	DDAH1/SLC8A1/PRKCE/SIRT2/SRC/PTEN/CPEB2/EPHA4/EGLN1/ERO1A/PRKAA1/MIEF1	12	go_bp
GO:0008333	GO:0008333	endosome to lysosome transport	8/1197	41/7281	0.358445261478293	0.775017390561555	0.604808500818238	CACNG8/RHOB/TGFBRAP1/RAB12/BIN1/HOOK3/VPS11/VPS16	8	go_bp
GO:0044380	GO:0044380	protein localization to cytoskeleton	8/1197	41/7281	0.358445261478293	0.775017390561555	0.604808500818238	TTBK2/MAPRE3/MAPRE2/MARK4/GSK3B/PARD6A/PPP1R9B/HOOK3	8	go_bp
GO:0060840	GO:0060840	artery development	8/1197	41/7281	0.358445261478293	0.775017390561555	0.604808500818238	NRP1/EFNB2/BMPR2/PDE2A/NF1/ROBO1/DCTN5/ROBO2	8	go_bp
GO:0098869	GO:0098869	cellular oxidant detoxification	8/1197	41/7281	0.358445261478293	0.775017390561555	0.604808500818238	PRXL2B/ALB/SOD2/PRDX5/GLRX/GSTM2/PRDX2/MGST3	8	go_bp
GO:0001895	GO:0001895	retina homeostasis	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	ALB/ATP1B2/POTEF/ACTG1/BBS1	5	go_bp
GO:0033146	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	SRC/UFSP2/PAK1/VPS11/ISL1	5	go_bp
GO:0038034	GO:0038034	signal transduction in absence of ligand	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	RET/GSK3B/NF1/PRDX2/GSK3A	5	go_bp
GO:0046365	GO:0046365	monosaccharide catabolic process	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	ENO2/SLC25A12/HK1/PFKM/RBKS	5	go_bp
GO:0061842	GO:0061842	microtubule organizing center localization	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	ARPC5/NDEL1/PAFAH1B1/PLXNA2/DYNC1LI2	5	go_bp
GO:0071300	GO:0071300	cellular response to retinoic acid	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	RET/EPHA3/BRINP1/GSK3B/ABL2	5	go_bp
GO:0097192	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	RET/GSK3B/NF1/PRDX2/GSK3A	5	go_bp
GO:0097300	GO:0097300	programmed necrotic cell death	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	ASAH1/CYLD/SPATA2/DNM1L/PYGL	5	go_bp
GO:1903707	GO:1903707	negative regulation of hemopoiesis	5/1197	24/7281	0.358930178816027	0.775017390561555	0.604808500818238	UBASH3B/PIK3R1/NF1/PRDX2/CBFB	5	go_bp
GO:0022407	GO:0022407	regulation of cell-cell adhesion	26/1197	146/7281	0.359773106946202	0.775158520673652	0.604918636013341	PRNP/SIRPA/UBASH3B/TNFRSF21/CORO1A/DUSP3/EFNB3/EFNB2/SRC/PRKG1/PIK3CA/PRKCA/MDGA1/KIFAP3/NDFIP1/ABAT/EPHB3/PRDX2/CD47/FYN/THY1/CBFB/LRFN3/ARG2/CSK/ANK3	26	go_bp
GO:0006006	GO:0006006	glucose metabolic process	19/1197	105/7281	0.361736520514124	0.775158520673652	0.604918636013341	ENO2/PPP1R3D/SORBS1/PGM2L1/SLC25A12/SRC/PIK3CA/GSK3B/HECTD4/HK1/PFKM/MLYCD/GSK3A/PRKAA1/EPM2AIP1/INSR/PPP1R3F/GPI/LCMT1	19	go_bp
GO:0006851	GO:0006851	mitochondrial calcium ion transmembrane transport	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	SLC25A23/MICU3/LETM1	3	go_bp
GO:0014911	GO:0014911	positive regulation of smooth muscle cell migration	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	NRP1/SRC/SEMA6D	3	go_bp
GO:0019362	GO:0019362	pyridine nucleotide metabolic process	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	NMNAT2/NAXD/SARM1	3	go_bp
GO:0021772	GO:0021772	olfactory bulb development	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	SLIT2/ROBO1/ROBO2	3	go_bp
GO:0032720	GO:0032720	negative regulation of tumor necrosis factor production	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	SIRPA/SYT11/ARG2	3	go_bp
GO:0034311	GO:0034311	diol metabolic process	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	ASAH1/PRKG2/PCBD2	3	go_bp
GO:0035336	GO:0035336	long-chain fatty-acyl-CoA metabolic process	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	ACSL6/ACOT7/ELOVL4	3	go_bp
GO:0046496	GO:0046496	nicotinamide nucleotide metabolic process	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	NMNAT2/NAXD/SARM1	3	go_bp
GO:0048286	GO:0048286	lung alveolus development	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	BMPR2/SMPD3/HS6ST1	3	go_bp
GO:0050795	GO:0050795	regulation of behavior	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	CHRNB2/DLG4/VPS35	3	go_bp
GO:0061684	GO:0061684	chaperone-mediated autophagy	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	EEF1A2/SNCA/ATP13A2	3	go_bp
GO:0072673	GO:0072673	lamellipodium morphogenesis	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	WASF1/SRC/CORO1C	3	go_bp
GO:0097320	GO:0097320	plasma membrane tubulation	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	ASAP1/SH3GLB1/FNBP1L	3	go_bp
GO:1900274	GO:1900274	regulation of phospholipase C activity	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	GNAQ/ABL2/HRAS	3	go_bp
GO:1901028	GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	HIP1R/GSK3B/GSK3A	3	go_bp
GO:1902692	GO:1902692	regulation of neuroblast proliferation	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	PTN/SMARCD3/NF1	3	go_bp
GO:1903556	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	SIRPA/SYT11/ARG2	3	go_bp
GO:1905146	GO:1905146	lysosomal protein catabolic process	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	DPP7/ATP13A2/VPS35	3	go_bp
GO:2000209	GO:2000209	regulation of anoikis	3/1197	13/7281	0.36319314906241	0.775158520673652	0.604918636013341	NTRK2/SRC/PIK3CA	3	go_bp
GO:0070555	GO:0070555	response to interleukin-1	9/1197	47/7281	0.36521198843007	0.778610275498522	0.60761231835679	SNCA/SIRPA/SRC/PRKCA/PLCB1/MAPK3/CD47/TOLLIP/DAB2IP	9	go_bp
GO:1901607	GO:1901607	alpha-amino acid biosynthetic process	9/1197	47/7281	0.36521198843007	0.778610275498522	0.60761231835679	OTC/SLC25A12/SERINC3/GOT1/ASL/AASDHPPT/PCBD2/SDSL/SRR	9	go_bp
GO:0002683	GO:0002683	negative regulation of immune system process	22/1197	123/7281	0.367882397543174	0.783872493226609	0.611718850744144	PRNP/CD200/SERPINB9/UBASH3B/TNFRSF21/SLIT2/DUSP3/SYT11/PIK3R1/SRC/PLCB1/NF1/PPP3CB/NDFIP1/PRDX2/CD47/FYN/THY1/CBFB/CR2/ARG2/PTPRJ	22	go_bp
GO:0006879	GO:0006879	cellular iron ion homeostasis	6/1197	30/7281	0.370420495051709	0.787549714808403	0.614588482960332	SLC22A17/ATP6V1A/ATP6V0D1/NDFIP1/ATP6V1G1/ATP13A2	6	go_bp
GO:0008543	GO:0008543	fibroblast growth factor receptor signaling pathway	6/1197	30/7281	0.370420495051709	0.787549714808403	0.614588482960332	SPRY2/SPRY4/FLRT3/RAB14/SULF2/SHOC2	6	go_bp
GO:0032387	GO:0032387	negative regulation of intracellular transport	6/1197	30/7281	0.370420495051709	0.787549714808403	0.614588482960332	SVIP/GDI1/NF1/CDK5/MAP1B/VPS35	6	go_bp
GO:0046902	GO:0046902	regulation of mitochondrial membrane permeability	6/1197	30/7281	0.370420495051709	0.787549714808403	0.614588482960332	HIP1R/GSK3B/GSK3A/CNP/VDAC2/RHOT1	6	go_bp
GO:0008637	GO:0008637	apoptotic mitochondrial changes	10/1197	53/7281	0.370730668824083	0.787777278739613	0.614766069427102	HIP1R/SOD2/GSK3B/MFF/GSK3A/DNM1L/VPS35/OPA1/VDAC2/RHOT1	10	go_bp
GO:0009991	GO:0009991	response to extracellular stimulus	38/1197	218/7281	0.37234531429399	0.790774988407498	0.617105423759279	MAP1LC3A/OTC/SLC8A1/XPR1/SLC1A2/FKBP1B/SIRT2/ALB/SOD2/BRSK1/ACAT1/PICK1/SRC/BMPR2/ATP2B1/CPEB4/GABARAPL2/PRKAB1/RALB/PRKAB2/MAPK3/ALAD/OXCT1/SH3GLB1/PPP1R9B/GDAP1/KIF26A/VGF/PRKAA2/MEAK7/PRKAA1/WDR45/ARHGAP35/TTC5/MAP1B/TSC1/BRSK2/RIPOR1	38	go_bp
GO:0050954	GO:0050954	sensory perception of mechanical stimulus	11/1197	59/7281	0.375319558600989	0.796655308294819	0.621694311052253	COCH/GSDME/BACE1/SPRY2/CHRNB2/PPIP5K2/PGAP1/RAB3A/FYN/EML2/ATP2B2	11	go_bp
GO:0046034	GO:0046034	ATP metabolic process	28/1197	159/7281	0.376271219633848	0.798238397013164	0.622929722703739	ENO2/SNCA/OGDHL/VPS9D1/SLC25A23/AK1/SLC25A12/ATP1B1/BPGM/AK5/ATP6V1B2/ATP6V1A/HK1/ATP6V0C/PFKM/NDUFB8/PRKAA2/PRKAA1/DGUOK/INSR/DNM1L/NDUFV3/GPI/GIT1/NDUFA5/NDUFA7/ATP5PO/ENO3	28	go_bp
GO:0006767	GO:0006767	water-soluble vitamin metabolic process	7/1197	36/7281	0.378819374144432	0.801889483041544	0.625778959242268	RFK/ALDH1L2/TPK1/PNPO/PDXP/AASDHPPT/MMAA	7	go_bp
GO:0030641	GO:0030641	regulation of cellular pH	7/1197	36/7281	0.378819374144432	0.801889483041544	0.625778959242268	SLC4A8/DMXL2/ATP6V0A1/ATP6V1H/ATP6V0D1/TMEM9/MAPK3	7	go_bp
GO:0043502	GO:0043502	regulation of muscle adaptation	7/1197	36/7281	0.378819374144432	0.801889483041544	0.625778959242268	CAMK2G/PDE9A/CAMK2B/PRKCA/PPP3CA/GSK3A/TOMM70	7	go_bp
GO:2000117	GO:2000117	negative regulation of cysteine-type endopeptidase activity	7/1197	36/7281	0.378819374144432	0.801889483041544	0.625778959242268	SNCA/SERPINB9/RPS6KA3/SRC/PRDX5/GPI/PAK2	7	go_bp
GO:0046718	GO:0046718	viral entry into host cell	12/1197	65/7281	0.37919468701168	0.802246042679376	0.626057211450071	XPR1/NCAM1/NRP1/CXADR/EFNB3/EFNB2/CTSB/CR2/INSR/NECTIN1/WWP1/GRK2	12	go_bp
GO:0009218	GO:0009218	pyrimidine ribonucleotide metabolic process	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	UPB1/AK5/CMPK1/AK3	4	go_bp
GO:0030317	GO:0030317	flagellated sperm motility	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	SEPTIN4/GK2/TPGS1/ADCY3	4	go_bp
GO:0042596	GO:0042596	fear response	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	GRIK2/BRINP1/SLC1A1/ALS2	4	go_bp
GO:0050891	GO:0050891	multicellular organismal water homeostasis	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	PRKACB/PRKACA/ADCY6/MET	4	go_bp
GO:0070266	GO:0070266	necroptotic process	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	CYLD/SPATA2/DNM1L/PYGL	4	go_bp
GO:0071677	GO:0071677	positive regulation of mononuclear cell migration	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	JAM2/CD99L2/CD47/STK39	4	go_bp
GO:0097722	GO:0097722	sperm motility	4/1197	19/7281	0.382444086464351	0.80574017245531	0.628783962381319	SEPTIN4/GK2/TPGS1/ADCY3	4	go_bp
GO:0044409	GO:0044409	entry into host	13/1197	71/7281	0.382508421219759	0.80574017245531	0.628783962381319	XPR1/NCAM1/NRP1/CXADR/EFNB3/EFNB2/SRC/CTSB/CR2/INSR/NECTIN1/WWP1/GRK2	13	go_bp
GO:0019318	GO:0019318	hexose metabolic process	23/1197	130/7281	0.384737016299065	0.807822288793463	0.630408805483349	ENO2/PPP1R3D/SORBS1/PGM2L1/FUCA1/SLC25A12/GALK2/SRC/PIK3CA/GSK3B/HECTD4/HK1/PFKM/PMM1/MLYCD/GSK3A/MAN2B2/PRKAA1/EPM2AIP1/INSR/PPP1R3F/GPI/LCMT1	23	go_bp
GO:0007338	GO:0007338	single fertilization	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	RIMS1/STXBP1/PITHD1/PLCB1/RAB3A/UNC13B/ADCY3/VDAC2	8	go_bp
GO:0034109	GO:0034109	homotypic cell-cell adhesion	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	UBASH3B/CXADR/STXBP1/PRKG1/PRKCA/ABAT/ACTG1/ANK3	8	go_bp
GO:0034341	GO:0034341	response to interferon-gamma	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	SNCA/SIRPA/VIM/STXBP1/VPS26B/CD47/ACTG1/ACTR2	8	go_bp
GO:0043500	GO:0043500	muscle adaptation	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	CAMK2G/PDE9A/CAMK2B/PRKCA/INPP5F/PPP3CA/GSK3A/TOMM70	8	go_bp
GO:0045598	GO:0045598	regulation of fat cell differentiation	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	ATAT1/SIRT2/FERMT2/LRP3/LMO3/SOD2/TRIO/HDAC6	8	go_bp
GO:0045667	GO:0045667	regulation of osteoblast differentiation	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	SCUBE3/SEMA4D/FERMT2/LRP3/PRKACA/BMPR2/ACVR2A/NBR1	8	go_bp
GO:1903578	GO:1903578	regulation of ATP metabolic process	8/1197	42/7281	0.385246281568274	0.807822288793463	0.630408805483349	SNCA/SLC25A23/SLC25A12/PRKAA2/PRKAA1/INSR/DNM1L/GIT1	8	go_bp
GO:0048738	GO:0048738	cardiac muscle tissue development	14/1197	77/7281	0.385371643699821	0.807822288793463	0.630408805483349	SLC8A1/NDRG4/NRG1/HCN4/CXADR/TENM4/EFNB2/PTEN/SORBS2/GSK3A/POU4F1/TSC1/TOMM70/ISL1	14	go_bp
GO:0032091	GO:0032091	negative regulation of protein binding	9/1197	48/7281	0.390327895758666	0.816006242453965	0.636795403777083	TTBK2/MAP2/CRMP1/GSK3B/RALB/MAPK3/TTBK1/DNAJB2/PIN1	9	go_bp
GO:0043406	GO:0043406	positive regulation of MAP kinase activity	9/1197	48/7281	0.390327895758666	0.816006242453965	0.636795403777083	MAP3K12/SRC/EPHA4/ROBO1/PAK1/INSR/CSK/HRAS/DAB2IP	9	go_bp
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	9/1197	48/7281	0.390327895758666	0.816006242453965	0.636795403777083	CDH13/NDRG4/SOD2/BMPR2/PRKG1/PTEN/PIK3CA/SMPD3/NDRG2	9	go_bp
GO:0097696	GO:0097696	receptor signaling pathway via STAT	9/1197	48/7281	0.390327895758666	0.816006242453965	0.636795403777083	RET/PTPRT/F2R/CDK5/INPP5F/PTPRD/NLK/FYN/ISL1	9	go_bp
GO:1901983	GO:1901983	regulation of protein acetylation	9/1197	48/7281	0.390327895758666	0.816006242453965	0.636795403777083	SNCA/DIP2B/GSK3B/MAPK3/PRKAA2/PRKAA1/ARRB1/DIP2A/ISL1	9	go_bp
GO:0071900	GO:0071900	regulation of protein serine/threonine kinase activity	30/1197	172/7281	0.391549248320876	0.818118526394589	0.63844378908945	SNCA/SLC8A1/PRKAR2B/MAP3K12/MAPRE3/FERMT2/CAB39L/SPRY2/SPRY4/UCHL1/PRKAR2A/SRC/BMPR2/PTEN/NF1/RALB/EPHA4/TAOK2/SLC8A2/ROBO1/PAK1/THY1/SOS1/INSR/MAPK8IP1/CSK/PTPRJ/ALS2/HRAS/DAB2IP	30	go_bp
GO:1903037	GO:1903037	regulation of leukocyte cell-cell adhesion	17/1197	95/7281	0.39199411729658	0.818606993471264	0.63882497929749	PRNP/SIRPA/TNFRSF21/CORO1A/DUSP3/EFNB3/EFNB2/SRC/PIK3CA/NDFIP1/PRDX2/CD47/FYN/THY1/CBFB/ARG2/CSK	17	go_bp
GO:0007405	GO:0007405	neuroblast proliferation	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	PTN/SMARCD3/EML1/NF1/PAFAH1B1	5	go_bp
GO:0032873	GO:0032873	negative regulation of stress-activated MAPK cascade	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	SIRPA/DUSP3/CYLD/PAFAH1B1/MAPK8IP1	5	go_bp
GO:0035308	GO:0035308	negative regulation of protein dephosphorylation	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	FKBP1B/GSK3B/PPP1R16B/PPP1R9B/TIPRL	5	go_bp
GO:0035794	GO:0035794	positive regulation of mitochondrial membrane permeability	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	HIP1R/GSK3B/GSK3A/VDAC2/RHOT1	5	go_bp
GO:0042698	GO:0042698	ovulation cycle	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	PTN/SLIT2/SRC/PLEKHA1/ROBO2	5	go_bp
GO:0070303	GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	5/1197	25/7281	0.394131037121319	0.820418766482273	0.64023885172404	SIRPA/DUSP3/CYLD/PAFAH1B1/MAPK8IP1	5	go_bp
GO:0055076	GO:0055076	transition metal ion homeostasis	10/1197	54/7281	0.394445402157146	0.820632655346251	0.640405766434264	PRNP/SLC22A17/SOD2/SLC1A1/ATP6V1A/ATP6V0D1/NDFIP1/ATP6V1G1/NEO1/ATP13A2	10	go_bp
GO:0006955	GO:0006955	immune response	81/1197	478/7281	0.398861960510042	0.829376237457341	0.647229087888455	PRNP/COCH/PDE4B/SNCA/PAK3/PRKCE/SIRPA/CD200/SERPINB9/USP27X/VIM/ALCAM/SEMA4D/PDE4D/TNFRSF21/CORO1A/OPTN/SIRT2/CACNB3/RAP1GAP/DUSP3/CCDC92/RAPGEF4/PTPRS/STXBP1/VAV3/PRKCB/RPS6KA3/SRC/ADGRB1/SEMA7A/PIK3CA/SERINC3/PIK3CD/CYLD/GAB2/VPS26B/SARM1/C12orf4/THEMIS2/TUBB/PPP3CB/RTN4/HK1/NDFIP1/STX7/BACH2/MAPK10/SNX4/SH2B2/BTN2A1/PRKRA/PTPRD/CD47/FYN/PAK1/TUBB4B/THY1/SOS1/RAB11FIP2/DBNL/CR2/PLEKHA1/MAP2K4/SEMA3C/GPI/ARG2/ZDHHC5/CSK/TSC1/PAK2/TOMM70/NECTIN1/ACTG1/PTPRJ/TOLLIP/ACTR2/GNL1/PCBP2/HRAS/DAB2IP	81	go_bp
GO:0002065	GO:0002065	columnar/cuboidal epithelial cell differentiation	6/1197	31/7281	0.402049594583882	0.83466184571536	0.651353873790522	SIDT2/SRC/GSK3B/TUBB/GSK3A/MAP1B	6	go_bp
GO:0055013	GO:0055013	cardiac muscle cell development	6/1197	31/7281	0.402049594583882	0.83466184571536	0.651353873790522	SLC8A1/CXADR/SORBS2/GSK3A/TOMM70/ISL1	6	go_bp
GO:0072676	GO:0072676	lymphocyte migration	6/1197	31/7281	0.402049594583882	0.83466184571536	0.651353873790522	RET/CD200/JAM2/PIK3CD/CD99L2/STK39	6	go_bp
GO:0010594	GO:0010594	regulation of endothelial cell migration	13/1197	72/7281	0.403113196257184	0.836422137552359	0.652727571309963	PTN/NRP1/SLIT2/RHOB/ADGRB1/BMPR2/PIK3CD/PRKCA/NF1/MET/GPI/RAC1/DAB2IP	13	go_bp
GO:0006885	GO:0006885	regulation of pH	7/1197	37/7281	0.40778390872669	0.838961125737529	0.6547089483172	SLC4A8/DMXL2/ATP6V0A1/ATP6V1H/ATP6V0D1/TMEM9/MAPK3	7	go_bp
GO:0030278	GO:0030278	regulation of ossification	7/1197	37/7281	0.40778390872669	0.838961125737529	0.6547089483172	PTN/SLC8A1/BMPR2/ATP2B1/ACVR2A/MAPK3/NBR1	7	go_bp
