ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0051588	GO:0051588	regulation of neurotransmitter transport	10/215	48/7390	8.76313928473958e-07	3.64487183131372e-05	2.95023083502294e-05	SNCG/SYT4/SYT1/STX1B/SEPTIN5/STX1A/RIMS3/STXBP1/ASIC1/SYP	10	go_bp
GO:0030516	GO:0030516	regulation of axon extension	11/215	60/7390	9.58515618872535e-07	3.91329231125664e-05	3.16749564249187e-05	MAPT/CYFIP1/MAP2/PLXNA3/RUFY3/RTN4/TRPV2/NRP1/L1CAM/GDI1/MAP1B	11	go_bp
GO:0048588	GO:0048588	developmental cell growth	16/215	130/7390	9.7340827962329e-07	3.91329231125664e-05	3.16749564249187e-05	FLRT3/SYT4/MAPT/ALCAM/CYFIP1/MAP2/PLXNA3/RUFY3/SYT1/RTN4/TRPV2/NRP1/L1CAM/GDI1/RIMS2/MAP1B	16	go_bp
GO:0017156	GO:0017156	calcium-ion regulated exocytosis	9/215	38/7390	9.88688358997196e-07	3.91329231125664e-05	3.16749564249187e-05	SYT4/SYT1/STX1B/STX1A/CBARP/RIMS3/STXBP1/CADPS/RIMS2	9	go_bp
GO:1903530	GO:1903530	regulation of secretion by cell	22/215	234/7390	1.02134415168991e-06	3.97837864801119e-05	3.2201778015687e-05	GABBR1/SNCG/SYT4/GRM2/SMPD3/CD200/SYT1/STX1B/ATP9A/SEPTIN5/SRCIN1/RAB2B/STX1A/CBARP/RIMS3/STXBP1/ASIC1/CADPS/RIMS2/F2R/SYP/PDPK1	22	go_bp
GO:0060560	GO:0060560	developmental growth involved in morphogenesis	16/215	131/7390	1.08061243047093e-06	4.14347328808696e-05	3.35380864522802e-05	FLRT3/SYT4/MAPT/ALCAM/CYFIP1/MAP2/PLXNA3/RUFY3/SYT1/RTN4/TRPV2/NRP1/L1CAM/GDI1/RIMS2/MAP1B	16	go_bp
GO:0022603	GO:0022603	regulation of anatomical structure morphogenesis	32/215	439/7390	1.10444535646694e-06	4.16970600733826e-05	3.37504192332488e-05	EPB41L3/SYT4/MAPT/ROBO2/CNTN2/CYFIP1/MFF/FERMT2/MAP2/PLXNA3/RUFY3/SYT1/NEFL/RTN4/TRPV2/SRCIN1/NRP1/L1CAM/SARM1/VASH1/GDI1/CELSR3/PTPRD/TANC2/EFNB2/RIMS2/PREX1/MYADM/MAP1B/PDPK1/EPHB2/BRSK1	32	go_bp
GO:0045773	GO:0045773	positive regulation of axon extension	8/215	29/7390	1.14214637739738e-06	4.19183711859688e-05	3.39295527936873e-05	MAPT/CYFIP1/RUFY3/TRPV2/NRP1/L1CAM/GDI1/MAP1B	8	go_bp
GO:0006811	GO:0006811	ion transport	34/215	484/7390	1.14447060695188e-06	4.19183711859688e-05	3.39295527936873e-05	GABBR1/SNCG/SYT4/GRM2/CACNB1/SLC18A3/SCN3A/P2RX3/MICU3/ANK2/NKAIN1/DPP6/ATP8A1/SYT1/CNTN1/TRPV2/CBARP/CLCN6/KCNB2/ATP1B1/CACNA2D1/KCNQ2/STXBP1/SLC1A2/CYB5R1/ASIC1/FHL1/F2R/HCN4/PNPLA8/KCNH2/PDPK1/EPHB2/SLC22A17	34	go_bp
GO:0048791	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	6/215	14/7390	1.39775783521458e-06	5.04426136414204e-05	4.08292420286365e-05	SYT4/SYT1/STX1B/RIMS3/STXBP1/RIMS2	6	go_bp
GO:0072657	GO:0072657	protein localization to membrane	27/215	340/7390	1.64938698465333e-06	5.86608066715835e-05	4.74812088488303e-05	SORBS1/EPB41L3/NRXN2/REEP1/CPE/NSG1/ANK2/NACAD/MFF/GPC2/FERMT2/DPP6/NRXN1/STX1B/NFASC/STX1A/KCNB2/MYO5A/EMC1/ATP1B1/GDI1/PEX16/CLIP3/STXBP1/MYADM/PDPK1/EPHB2	27	go_bp
GO:0007610	GO:0007610	behavior	22/215	247/7390	2.53745316420752e-06	8.89558580709321e-05	7.20026183587908e-05	SNCG/SYT4/MAPT/CNTN2/GRM2/NRXN2/NDRG4/POU4F1/P2RX3/NRG1/ELAVL4/NRXN1/SDK1/ATP8A1/CNTN1/SEPTIN5/CPEB3/SYNJ1/SLC1A2/ASIC1/EPHB2/BRSK1	22	go_bp
GO:0061387	GO:0061387	regulation of extent of cell growth	11/215	66/7390	2.57692928596956e-06	8.906738686999e-05	7.20928919588517e-05	MAPT/CYFIP1/MAP2/PLXNA3/RUFY3/RTN4/TRPV2/NRP1/L1CAM/GDI1/MAP1B	11	go_bp
GO:0048675	GO:0048675	axon extension	12/215	80/7390	2.85073349439114e-06	9.71624999338315e-05	7.86452354373697e-05	MAPT/ALCAM/CYFIP1/MAP2/PLXNA3/RUFY3/RTN4/TRPV2/NRP1/L1CAM/GDI1/MAP1B	12	go_bp
GO:0031346	GO:0031346	positive regulation of cell projection organization	20/215	213/7390	3.31982693266734e-06	0.000111600757435146	9.03318445846182e-05	MAPT/ROBO2/NDRG4/CYFIP1/GPC2/ELAVL4/PLXNA3/RUFY3/STMN2/CNTN1/NEFL/TRPV2/NRP1/L1CAM/SERPINI1/GDI1/PPP2R5B/PTPRD/MAP1B/EPHB2	20	go_bp
GO:0007186	GO:0007186	G protein-coupled receptor signaling pathway	18/215	177/7390	3.39800065360299e-06	0.000112685048701916	9.12094912282909e-05	PDE2A/GABBR1/PLPPR4/CNTN2/GRM2/ADGRL2/CPE/APOC3/ABHD6/GNAZ/CELSR3/GNAO1/ADGRL3/RIMS2/ADCY9/F2R/PREX1/SYP	18	go_bp
GO:0051668	GO:0051668	localization within membrane	29/215	398/7390	3.76643438459779e-06	0.00012323773306404	9.97510411752425e-05	SORBS1/EPB41L3/NRXN2/NDRG4/REEP1/CPE/NSG1/ANK2/NACAD/MFF/GPC2/FERMT2/DPP6/NRXN1/STX1B/ATP9A/NFASC/STX1A/KCNB2/MYO5A/EMC1/ATP1B1/GDI1/PEX16/CLIP3/STXBP1/MYADM/PDPK1/EPHB2	29	go_bp
GO:0045055	GO:0045055	regulated exocytosis	14/215	114/7390	4.86458303094582e-06	0.000157074825762382	0.000127139448468072	SYT4/SYT1/STX1B/SEPTIN5/STX1A/CBARP/RIMS3/PPFIA3/SYNJ1/STXBP1/CADPS/RIMS2/SYP/PDPK1	14	go_bp
GO:0050769	GO:0050769	positive regulation of neurogenesis	14/215	116/7390	5.98314687287235e-06	0.000190683667870503	0.000154343105250993	MAPT/ROBO2/CYFIP1/PLXNA3/RUFY3/NEFL/TRPV2/NRP1/L1CAM/GDI1/SYNJ1/PTPRD/MAP1B/EPHB2	14	go_bp
GO:0048639	GO:0048639	positive regulation of developmental growth	11/215	73/7390	7.13936702268225e-06	0.000224615470175157	0.000181808172358993	SYT4/MAPT/CYFIP1/RUFY3/SYT1/TRPV2/NRP1/L1CAM/GDI1/RIMS2/MAP1B	11	go_bp
GO:0034762	GO:0034762	regulation of transmembrane transport	18/215	187/7390	7.41774249535698e-06	0.00023041949472919	0.00018650606380731	SORBS1/CACNB1/SCN3A/ANK2/DPP6/CBARP/KCNB2/ATP1B1/CACNA2D1/KCNQ2/CLIP3/SLC1A2/OSBPL8/FHL1/F2R/KCNH2/PDPK1/EPHB2	18	go_bp
GO:0010977	GO:0010977	negative regulation of neuron projection development	11/215	74/7390	8.17447143187367e-06	0.000250751911172725	0.000202963520946653	MAP2/PLXNA3/RUFY3/STMN2/STX1B/RTN4/NRP1/GDI1/EFNB2/SPOCK1/EPHB2	11	go_bp
GO:0006887	GO:0006887	exocytosis	18/215	190/7390	9.26947968039331e-06	0.000280830902909694	0.000227310047523095	SYT4/SMPD3/SYT1/STX1B/ATP9A/SEPTIN5/SRCIN1/RAB2B/STX1A/CBARP/RIMS3/PPFIA3/SYNJ1/STXBP1/CADPS/RIMS2/SYP/PDPK1	18	go_bp
GO:0035637	GO:0035637	multicellular organismal signaling	10/215	62/7390	1.00879089284663e-05	0.000301899128176296	0.00024436308277299	SCN3A/P2RX3/ANK2/NFASC/ATP1B1/CACNA2D1/CNTNAP1/HCN4/TMEM65/KCNH2	10	go_bp
GO:0034764	GO:0034764	positive regulation of transmembrane transport	11/215	76/7390	1.06429612596233e-05	0.000314672613627899	0.000254702192731886	SORBS1/ANK2/ATP1B1/CACNA2D1/CLIP3/SLC1A2/OSBPL8/F2R/KCNH2/PDPK1/EPHB2	11	go_bp
GO:0061024	GO:0061024	membrane organization	29/215	426/7390	1.41659181227579e-05	0.000413847179443427	0.000334976033805064	XKR4/EPB41L3/SYT4/CNTN2/NRXN2/REEP1/ANK2/NRXN1/ATP8A1/SYT1/XKR7/STX1B/ATP9A/ATL1/RTN4/STX1A/SIRT2/EMC1/ATP1B1/SYNJ1/ABCA3/STXBP1/STX12/PTPRD/OSBPL8/SYP/MYADM/EPHB2/CHCHD6	29	go_bp
GO:0050806	GO:0050806	positive regulation of synaptic transmission	10/215	65/7390	1.55628383250173e-05	0.000449308297054028	0.000363678958753035	NSG1/NRXN1/SYT1/STX1B/MPP2/STX1A/RIMS3/STXBP1/RIMS2/EPHB2	10	go_bp
GO:0001764	GO:0001764	neuron migration	12/215	94/7390	1.57851290867891e-05	0.000450426823011401	0.000364584315627553	DNER/CNTN2/CTNNA2/NRG1/DCX/MDGA1/NRP1/TUBB2A/ADGRL3/NEO1/MAP1B/SPOCK1	12	go_bp
GO:0001558	GO:0001558	regulation of cell growth	19/215	217/7390	1.62284579663824e-05	0.000457754435051753	0.000370515428706154	EPB41L3/SYT4/MAPT/CYFIP1/TNC/MAP2/PLXNA3/RUFY3/SYT1/RTN4/TRPV2/NRP1/L1CAM/GDI1/RIMS2/FHL1/MAP1B/SPOCK1/KIF26A	19	go_bp
GO:0007188	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	9/215	53/7390	1.83924608340675e-05	0.000512898850986382	0.000415150401840734	PDE2A/GABBR1/GRM2/ADGRL2/GNAZ/GNAO1/ADGRL3/RIMS2/ADCY9	9	go_bp
GO:0051954	GO:0051954	positive regulation of amine transport	5/215	13/7390	2.11663137820149e-05	0.000569331480024431	0.000460828079958007	GABBR1/SYT4/SYT1/STX1A/STXBP1	5	go_bp
GO:0050432	GO:0050432	catecholamine secretion	6/215	21/7390	2.12847463656668e-05	0.000569331480024431	0.000460828079958007	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A	6	go_bp
GO:0050433	GO:0050433	regulation of catecholamine secretion	6/215	21/7390	2.12847463656668e-05	0.000569331480024431	0.000460828079958007	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A	6	go_bp
GO:0060322	GO:0060322	head development	27/215	390/7390	2.13441304654636e-05	0.000569331480024431	0.000460828079958007	FLRT3/ROBO2/CNTN2/ADGRL2/NDRG4/POU4F1/CTNNA2/INA/NRG1/ELAVL4/UNC5C/PLXNA3/SYT1/CNTN1/NEFL/RTN4/ATAT1/MDGA1/NFASC/NRP1/MAST1/SIRT2/SYNJ1/SLC1A2/ADGRL3/EPHB2/CKB	27	go_bp
GO:0016049	GO:0016049	cell growth	21/215	262/7390	2.22568276661839e-05	0.000587293065514142	0.000475366539967051	EPB41L3/FLRT3/SYT4/MAPT/ALCAM/CYFIP1/TNC/MAP2/PLXNA3/RUFY3/SYT1/RTN4/TRPV2/NRP1/L1CAM/GDI1/RIMS2/FHL1/MAP1B/SPOCK1/KIF26A	21	go_bp
GO:0051961	GO:0051961	negative regulation of nervous system development	10/215	68/7390	2.34221390277431e-05	0.000611467331639165	0.000494933665681424	SYT4/ROBO2/MAP2/PLXNA3/RUFY3/RTN4/NRP1/SIRT2/GDI1/EPHB2	10	go_bp
GO:0007420	GO:0007420	brain development	26/215	370/7390	2.37321470577895e-05	0.000613010351967622	0.000496182616635741	ROBO2/CNTN2/ADGRL2/NDRG4/POU4F1/CTNNA2/INA/NRG1/ELAVL4/UNC5C/PLXNA3/SYT1/CNTN1/NEFL/RTN4/ATAT1/MDGA1/NFASC/NRP1/MAST1/SIRT2/SYNJ1/SLC1A2/ADGRL3/EPHB2/CKB	26	go_bp
GO:0060627	GO:0060627	regulation of vesicle-mediated transport	22/215	284/7390	2.3980845064748e-05	0.000613010351967622	0.000496182616635741	SYT4/NDRG4/SMPD3/APOC3/SYT1/STX1B/ATP9A/SEPTIN5/NRP1/RAB2B/STX1A/CBARP/RIMS3/SYNJ1/DNAJC6/CLIP3/STXBP1/EFNB2/CADPS/RIMS2/SYP/PDPK1	22	go_bp
GO:0016358	GO:0016358	dendrite development	15/215	150/7390	2.79169396497619e-05	0.000706269792788821	0.000571668639382536	CTNNA2/CYFIP1/MAP2/ELAVL4/SDK1/SRCIN1/CPEB3/NRP1/ACTL6B/SARM1/CTNND2/PTPRD/TANC2/MAP1B/EPHB2	15	go_bp
GO:0050803	GO:0050803	regulation of synapse structure or activity	13/215	116/7390	2.90511477030474e-05	0.000727464453706922	0.000588824014131584	FLRT3/ROBO2/CTNNA2/CYFIP1/NRXN1/STX1B/MDGA1/SRCIN1/PTPRD/TANC2/LRRC4B/CAMKV/EPHB2	13	go_bp
GO:0007612	GO:0007612	learning	10/215	70/7390	3.03747595353861e-05	0.000752925857574116	0.000609432974410139	CNTN2/NRXN2/NDRG4/ELAVL4/NRXN1/ATP8A1/SYNJ1/ASIC1/EPHB2/BRSK1	10	go_bp
GO:0050890	GO:0050890	cognition	14/215	134/7390	3.17900610365519e-05	0.00077346338524708	0.000626056452606374	SYT4/MAPT/CNTN2/NRXN2/NDRG4/CYFIP1/ELAVL4/NRXN1/ATP8A1/CPEB3/SYNJ1/ASIC1/EPHB2/BRSK1	14	go_bp
GO:0031290	GO:0031290	retinal ganglion cell axon guidance	5/215	14/7390	3.21488448635706e-05	0.00077346338524708	0.000626056452606374	ISL2/ROBO2/ALCAM/NRP1/EPHB2	5	go_bp
GO:0086010	GO:0086010	membrane depolarization during action potential	5/215	14/7390	3.21488448635706e-05	0.00077346338524708	0.000626056452606374	SCN3A/ANK2/CACNA2D1/HCN4/KCNH2	5	go_bp
GO:0015837	GO:0015837	amine transport	7/215	33/7390	3.58752252805501e-05	0.000846517334985288	0.000685187754093098	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A/STXBP1	7	go_bp
GO:0051952	GO:0051952	regulation of amine transport	7/215	33/7390	3.58752252805501e-05	0.000846517334985288	0.000685187754093098	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A/STXBP1	7	go_bp
GO:0099173	GO:0099173	postsynapse organization	12/215	102/7390	3.63873536829255e-05	0.000850424437503802	0.000688350239595794	NRXN2/INA/NRXN1/NEFL/SRCIN1/NRP1/CTNND2/CNTNAP1/PTPRD/TANC2/LRRC4B/EPHB2	12	go_bp
GO:0007611	GO:0007611	learning or memory	13/215	120/7390	4.17326211338297e-05	0.000966149549645454	0.000782020417870275	SYT4/MAPT/CNTN2/NRXN2/NDRG4/ELAVL4/NRXN1/ATP8A1/CPEB3/SYNJ1/ASIC1/EPHB2/BRSK1	13	go_bp
GO:0030307	GO:0030307	positive regulation of cell growth	11/215	88/7390	4.37914936093673e-05	0.00100433948894755	0.000812932104681517	SYT4/MAPT/CYFIP1/RUFY3/SYT1/TRPV2/NRP1/L1CAM/GDI1/RIMS2/MAP1B	11	go_bp
GO:0010959	GO:0010959	regulation of metal ion transport	14/215	138/7390	4.42215139256869e-05	0.00100481106642255	0.000813313808750207	CACNB1/P2RX3/ANK2/NKAIN1/DPP6/CNTN1/TRPV2/CBARP/ATP1B1/CACNA2D1/FHL1/F2R/KCNH2/PDPK1	14	go_bp
GO:0030001	GO:0030001	metal ion transport	21/215	275/7390	4.57900718129893e-05	0.00103090675439519	0.000834436171039215	CACNB1/SCN3A/P2RX3/MICU3/ANK2/NKAIN1/DPP6/CNTN1/TRPV2/CBARP/KCNB2/ATP1B1/CACNA2D1/KCNQ2/ASIC1/FHL1/F2R/HCN4/KCNH2/PDPK1/SLC22A17	21	go_bp
GO:0034204	GO:0034204	lipid translocation	5/215	15/7390	4.70866356475457e-05	0.00105046003526434	0.000850262980544676	XKR4/ATP8A1/XKR7/ATP9A/ABCA3	5	go_bp
GO:0008361	GO:0008361	regulation of cell size	12/215	105/7390	4.86814478108177e-05	0.00107625471106078	0.000871141697667264	MAPT/CYFIP1/MAP2/PLXNA3/RUFY3/RTN4/TRPV2/NRP1/CLCN6/L1CAM/GDI1/MAP1B	12	go_bp
GO:0098609	GO:0098609	cell-cell adhesion	24/215	343/7390	5.35026812552563e-05	0.00116711750916122	0.000944687830732735	FLRT3/ROBO2/CNTN2/NRXN2/CTNNA2/ALCAM/NRXN1/SDK1/CD200/CNTN1/MDGA1/NFASC/L1CAM/CTNND2/CDH6/CELSR3/STXBP1/PTPRD/ADGRL3/EFNB2/NEO1/LRRC4B/MYADM/FAT3	24	go_bp
GO:0050771	GO:0050771	negative regulation of axonogenesis	7/215	35/7390	5.37425747902274e-05	0.00116711750916122	0.000944687830732735	MAP2/PLXNA3/RUFY3/RTN4/NRP1/GDI1/EPHB2	7	go_bp
GO:0051937	GO:0051937	catecholamine transport	6/215	25/7390	6.30101095418231e-05	0.00135637551592661	0.00109787697788938	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A	6	go_bp
GO:0048638	GO:0048638	regulation of developmental growth	14/215	143/7390	6.5603472550472e-05	0.0013999210577292	0.0011331235945331	SYT4/MAPT/CYFIP1/MAP2/PLXNA3/RUFY3/SYT1/RTN4/TRPV2/NRP1/L1CAM/GDI1/RIMS2/MAP1B	14	go_bp
GO:0051048	GO:0051048	negative regulation of secretion	9/215	62/7390	6.70900215901943e-05	0.00141930097398566	0.00114881007931667	GABBR1/SYT4/NRG1/CD200/ATP9A/SRCIN1/CBARP/ASIC1/F2R	9	go_bp
GO:0034765	GO:0034765	regulation of ion transmembrane transport	14/215	145/7390	7.64052846073072e-05	0.00160255186689173	0.0012971369505532	CACNB1/SCN3A/ANK2/DPP6/CBARP/KCNB2/ATP1B1/CACNA2D1/KCNQ2/FHL1/F2R/KCNH2/PDPK1/EPHB2	14	go_bp
GO:0051270	GO:0051270	regulation of cellular component movement	28/215	445/7390	8.28902444158449e-05	0.0017238360999702	0.00139530679047903	NDRG4/SMPD3/CTNNA2/ANK2/FERMT2/NRG1/MAP2/UNC5C/ATP8A1/PLXNA3/RUFY3/CD200/ABHD6/RTN4/FRMD5/SRCIN1/NRP1/SRGAP3/VASH1/DLL4/PTP4A1/OSBPL8/F2R/HCN4/MYADM/PDPK1/EPHB2/RIPOR1	28	go_bp
GO:0050807	GO:0050807	regulation of synapse organization	12/215	111/7390	8.43768555601747e-05	0.00174000675247621	0.00140839563416232	FLRT3/ROBO2/CTNNA2/CYFIP1/NRXN1/MDGA1/SRCIN1/PTPRD/TANC2/LRRC4B/CAMKV/EPHB2	12	go_bp
GO:0098655	GO:0098655	cation transmembrane transport	21/215	287/7390	8.51832954328321e-05	0.00174199839160142	0.0014100077059803	CACNB1/SCN3A/P2RX3/MICU3/ANK2/DPP6/ATP8A1/TRPV2/CBARP/KCNB2/ATP1B1/CACNA2D1/KCNQ2/SLC1A2/ASIC1/FHL1/F2R/HCN4/KCNH2/PDPK1/EPHB2	21	go_bp
GO:0014046	GO:0014046	dopamine secretion	5/215	17/7390	9.25111528152357e-05	0.00183082555652087	0.00148190615757512	GABBR1/SNCG/SYT4/GRM2/SYT1	5	go_bp
GO:0014059	GO:0014059	regulation of dopamine secretion	5/215	17/7390	9.25111528152357e-05	0.00183082555652087	0.00148190615757512	GABBR1/SNCG/SYT4/GRM2/SYT1	5	go_bp
GO:0097106	GO:0097106	postsynaptic density organization	5/215	17/7390	9.25111528152357e-05	0.00183082555652087	0.00148190615757512	NRXN2/NRXN1/CNTNAP1/PTPRD/LRRC4B	5	go_bp
GO:0099068	GO:0099068	postsynapse assembly	5/215	17/7390	9.25111528152357e-05	0.00183082555652087	0.00148190615757512	NRXN2/NRXN1/PTPRD/LRRC4B/EPHB2	5	go_bp
GO:0007422	GO:0007422	peripheral nervous system development	7/215	38/7390	9.36485848972165e-05	0.00183850901870216	0.00148812530274566	ISL2/POU4F1/NRG1/NFASC/SIRT2/SERPINI1/CNTNAP1	7	go_bp
GO:1903305	GO:1903305	regulation of regulated secretory pathway	9/215	65/7390	9.80193082548226e-05	0.00190904271791535	0.001545216663967	SYT4/SYT1/SEPTIN5/STX1A/CBARP/RIMS3/STXBP1/SYP/PDPK1	9	go_bp
GO:0040012	GO:0040012	regulation of locomotion	27/215	427/7390	0.000103275058535208	0.00199556687909764	0.00161525101911262	ROBO2/NDRG4/SMPD3/CTNNA2/FERMT2/NRG1/UNC5C/ATP8A1/PLXNA3/RUFY3/CD200/ABHD6/RTN4/FRMD5/SRCIN1/NRP1/SRGAP3/VASH1/DLL4/PTP4A1/OSBPL8/EFNB2/F2R/MYADM/PDPK1/EPHB2/RIPOR1	27	go_bp
GO:0055085	GO:0055085	transmembrane transport	29/215	476/7390	0.000108805163993447	0.00208599900343687	0.00168844855637858	SORBS1/CACNB1/SLC18A3/SCN3A/P2RX3/MICU3/ANK2/DPP6/ATP8A1/TRPV2/CBARP/CLCN6/KCNB2/ATP1B1/CACNA2D1/KCNQ2/ABCA3/PEX16/CLIP3/SLC1A2/ASIC1/OSBPL8/FHL1/F2R/HCN4/KCNH2/PDPK1/EPHB2/SLC22A17	29	go_bp
GO:0051928	GO:0051928	positive regulation of calcium ion transport	7/215	39/7390	0.000111347893426109	0.0021181994609897	0.00171451223904584	P2RX3/ANK2/TRPV2/ATP1B1/CACNA2D1/F2R/PDPK1	7	go_bp
GO:0015844	GO:0015844	monoamine transport	6/215	28/7390	0.000124597860189129	0.00229062247595282	0.0018540748132471	GABBR1/SNCG/SYT4/GRM2/SYT1/STX1A	6	go_bp
GO:0050768	GO:0050768	negative regulation of neurogenesis	9/215	67/7390	0.000124666203284712	0.00229062247595282	0.0018540748132471	SYT4/MAP2/PLXNA3/RUFY3/RTN4/NRP1/SIRT2/GDI1/EPHB2	9	go_bp
GO:0030334	GO:0030334	regulation of cell migration	25/215	385/7390	0.000124870956288909	0.00229062247595282	0.0018540748132471	NDRG4/SMPD3/CTNNA2/FERMT2/NRG1/UNC5C/ATP8A1/PLXNA3/RUFY3/CD200/ABHD6/RTN4/FRMD5/SRCIN1/NRP1/SRGAP3/VASH1/DLL4/PTP4A1/OSBPL8/F2R/MYADM/PDPK1/EPHB2/RIPOR1	25	go_bp
GO:0048499	GO:0048499	synaptic vesicle membrane organization	5/215	18/7390	0.000125078814905329	0.00229062247595282	0.0018540748132471	SYT1/STX1B/STX1A/STXBP1/SYP	5	go_bp
GO:0097035	GO:0097035	regulation of membrane lipid distribution	5/215	18/7390	0.000125078814905329	0.00229062247595282	0.0018540748132471	XKR4/ATP8A1/XKR7/ATP9A/ABCA3	5	go_bp
GO:0051590	GO:0051590	positive regulation of neurotransmitter transport	4/215	10/7390	0.000127482627404708	0.00231735087149003	0.00187570930146342	SYT1/STX1B/STX1A/STXBP1	4	go_bp
GO:0015914	GO:0015914	phospholipid transport	7/215	40/7390	0.000131673391387851	0.0023759301651896	0.00192312453211203	XKR4/APOC3/ATP8A1/XKR7/ATP9A/ABCA3/OSBPL8	7	go_bp
GO:0051051	GO:0051051	negative regulation of transport	16/215	193/7390	0.000147618673334667	0.0026319047226827	0.00213031536554809	GABBR1/SYT4/CYFIP1/APOC3/NRG1/CD200/STX1B/ATP9A/SRCIN1/CBARP/GDI1/ASIC1/F2R/MAP1B/KCNH2/EPHB2	16	go_bp
GO:0036465	GO:0036465	synaptic vesicle recycling	8/215	54/7390	0.000148004422057951	0.0026319047226827	0.00213031536554809	SNCG/CYFIP1/SYT1/STX1B/STX1A/SYNJ1/DNAJC6/SYP	8	go_bp
GO:0060078	GO:0060078	regulation of postsynaptic membrane potential	7/215	41/7390	0.000154909038677608	0.00273457368735733	0.00221341764167772	GABBR1/P2RX3/NRXN1/STX1B/MPP2/STX1A/RIMS2	7	go_bp
GO:0031345	GO:0031345	negative regulation of cell projection organization	11/215	101/7390	0.000156160387211824	0.00273457368735733	0.00221341764167772	MAP2/PLXNA3/RUFY3/STMN2/STX1B/RTN4/NRP1/GDI1/EFNB2/SPOCK1/EPHB2	11	go_bp
GO:0003205	GO:0003205	cardiac chamber development	9/215	69/7390	0.000157120982036423	0.00273457368735733	0.00221341764167772	PDE2A/ROBO2/POU4F1/CPE/ANK2/NRG1/NRP1/DLL4/TMEM65	9	go_bp
GO:0099084	GO:0099084	postsynaptic specialization organization	5/215	19/7390	0.000165758730473953	0.00286459101819071	0.00231865622241919	NRXN2/NRXN1/CNTNAP1/PTPRD/LRRC4B	5	go_bp
GO:0071805	GO:0071805	potassium ion transmembrane transport	8/215	55/7390	0.000168926101865431	0.0028989136641802	0.00234643764608074	ANK2/DPP6/KCNB2/ATP1B1/KCNQ2/FHL1/HCN4/KCNH2	8	go_bp
GO:0098660	GO:0098660	inorganic ion transmembrane transport	19/215	259/7390	0.000181135935441646	0.00308685823315139	0.00249856367089464	CACNB1/SCN3A/P2RX3/MICU3/ANK2/DPP6/TRPV2/CBARP/CLCN6/KCNB2/ATP1B1/CACNA2D1/KCNQ2/ASIC1/FHL1/F2R/HCN4/KCNH2/PDPK1	19	go_bp
GO:0050805	GO:0050805	negative regulation of synaptic transmission	6/215	30/7390	0.000187053972204168	0.00316572722613123	0.0025624017825718	GABBR1/SYT4/MAPT/ABHD6/STXBP1/ASIC1	6	go_bp
GO:0001508	GO:0001508	action potential	8/215	56/7390	0.000192222328154128	0.00322438398074414	0.00260987971160477	SCN3A/P2RX3/ANK2/ATP1B1/CACNA2D1/CNTNAP1/HCN4/KCNH2	8	go_bp
GO:0014047	GO:0014047	glutamate secretion	4/215	11/7390	0.000195775555473055	0.00322438398074414	0.00260987971160477	GABBR1/SYT4/GRM2/STXBP1	4	go_bp
GO:0098698	GO:0098698	postsynaptic specialization assembly	4/215	11/7390	0.000195775555473055	0.00322438398074414	0.00260987971160477	NRXN2/NRXN1/PTPRD/LRRC4B	4	go_bp
GO:1904861	GO:1904861	excitatory synapse assembly	4/215	11/7390	0.000195775555473055	0.00322438398074414	0.00260987971160477	NRXN2/NRXN1/PTPRD/LRRC4B	4	go_bp
GO:0048278	GO:0048278	vesicle docking	7/215	43/7390	0.000211340706502725	0.00344621877556294	0.00278943715072589	NDRG4/SYT1/STX1B/STX1A/PPFIA3/STXBP1/STX12	7	go_bp
GO:0071417	GO:0071417	cellular response to organonitrogen compound	20/215	284/7390	0.000212053396540344	0.00344621877556294	0.00278943715072589	SORBS1/PDE2A/CACNB1/SMPD3/P2RX3/NSG1/CYFIP1/GNAZ/CPEB3/SIRT2/MYO5A/CACNA2D1/GNAO1/SLC1A2/OSBPL8/CPEB4/HCN4/MAP1B/PDPK1/EPHB2	20	go_bp
GO:0015872	GO:0015872	dopamine transport	5/215	20/7390	0.000215818592386415	0.00348433437971226	0.00282028866920475	GABBR1/SNCG/SYT4/GRM2/SYT1	5	go_bp
GO:0051640	GO:0051640	organelle localization	24/215	377/7390	0.000231987046691975	0.00372089027831442	0.00301176165880809	ALB/SYT4/MAPT/NDRG4/SMPD3/MAP2/SYT1/STX1B/ATP9A/NEFL/SEPTIN5/STX1A/KIF5C/MYO5A/PPFIA3/SYNJ1/STXBP1/TRAK1/STX12/TANC2/MAP1B/PDPK1/BRSK1/RIPOR1	24	go_bp
GO:0044091	GO:0044091	membrane biogenesis	7/215	44/7390	0.000245199486136817	0.00388168548060305	0.00314191245309396	NRXN2/NRXN1/SIRT2/PEX16/CLIP3/PTPRD/EPHB2	7	go_bp
GO:0045921	GO:0045921	positive regulation of exocytosis	7/215	44/7390	0.000245199486136817	0.00388168548060305	0.00314191245309396	SYT4/SMPD3/SYT1/RAB2B/STX1A/STXBP1/CADPS	7	go_bp
