ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0001917	GO:0001917	photoreceptor inner segment	1/842	22/7589	0.925058494647722	0.999999999933058	0.953560371453195	USP45	1	go_cc
GO:0032589	GO:0032589	neuron projection membrane	1/842	22/7589	0.925058494647722	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0099061	GO:0099061	integral component of postsynaptic density membrane	1/842	22/7589	0.925058494647722	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0098552	GO:0098552	side of membrane	15/842	184/7589	0.92512852598906	0.999999999933058	0.953560371453195	ITGA5/TF/IDE/ITGAV/THADA/SNX5/PKD2/IQGAP1/DAG1/HLA-A/CD40/TMEM123/THBS1/SDC1/FGG	15	go_cc
GO:0005929	GO:0005929	cilium	19/842	226/7589	0.925773396304412	0.999999999933058	0.953560371453195	LYAR/RTTN/RAB34/CFAP298/TTC21B/SUFU/PKD2/CEP78/UNC119B/POC1A/PCM1/JADE1/CDK10/CEP131/PROM1/RAB27A/WRAP73/SSX2IP/CCDC88A	19	go_cc
GO:0035097	GO:0035097	histone methyltransferase complex	3/842	50/7589	0.927105601034917	0.999999999933058	0.953560371453195	MGA/RBBP7/TAF6	3	go_cc
GO:0030135	GO:0030135	coated vesicle	13/842	164/7589	0.929517257923606	0.999999999933058	0.953560371453195	TF/AAK1/RAB13/SEC24D/ECPAS/GGA2/VAMP3/DIPK2A/SGIP1/HLA-A/RAB27A/NECAP2/AP1G2	13	go_cc
GO:1905369	GO:1905369	endopeptidase complex	4/842	63/7589	0.930252409987943	0.999999999933058	0.953560371453195	PSMB6/PSME3/ECPAS/HSPB1	4	go_cc
GO:0016459	GO:0016459	myosin complex	1/842	23/7589	0.933397433131483	0.999999999933058	0.953560371453195	MYL9	1	go_cc
GO:0022624	GO:0022624	proteasome accessory complex	1/842	23/7589	0.933397433131483	0.999999999933058	0.953560371453195	PSME3	1	go_cc
GO:0046540	GO:0046540	U4/U6 x U5 tri-snRNP complex	1/842	23/7589	0.933397433131483	0.999999999933058	0.953560371453195	TXNL4A	1	go_cc
GO:0097526	GO:0097526	spliceosomal tri-snRNP complex	1/842	23/7589	0.933397433131483	0.999999999933058	0.953560371453195	TXNL4A	1	go_cc
GO:0099146	GO:0099146	intrinsic component of postsynaptic density membrane	1/842	23/7589	0.933397433131483	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0031312	GO:0031312	extrinsic component of organelle membrane	2/842	38/7589	0.934655129712457	0.999999999933058	0.953560371453195	NOA1/SNX5	2	go_cc
GO:0032580	GO:0032580	Golgi cisterna membrane	2/842	38/7589	0.934655129712457	0.999999999933058	0.953560371453195	ARAP1/NAGPA	2	go_cc
GO:0005795	GO:0005795	Golgi stack	5/842	76/7589	0.934920615535142	0.999999999933058	0.953560371453195	RAB34/ARAP1/HLA-A/NAGPA/VRK1	5	go_cc
GO:0070820	GO:0070820	tertiary granule	5/842	76/7589	0.934920615535142	0.999999999933058	0.953560371453195	DIAPH1/PTPN6/CTSH/STXBP2/STOM	5	go_cc
GO:1905368	GO:1905368	peptidase complex	6/842	88/7589	0.935872630596736	0.999999999933058	0.953560371453195	TADA3/TAF6/PSMB6/PSME3/ECPAS/HSPB1	6	go_cc
GO:0035267	GO:0035267	NuA4 histone acetyltransferase complex	1/842	24/7589	0.940809455508339	0.999999999933058	0.953560371453195	MORF4L1	1	go_cc
GO:0043189	GO:0043189	H4/H2A histone acetyltransferase complex	1/842	24/7589	0.940809455508339	0.999999999933058	0.953560371453195	MORF4L1	1	go_cc
GO:0043209	GO:0043209	myelin sheath	1/842	24/7589	0.940809455508339	0.999999999933058	0.953560371453195	CA2	1	go_cc
GO:0031463	GO:0031463	Cul3-RING ubiquitin ligase complex	1/842	25/7589	0.947397484386327	0.999999999933058	0.953560371453195	GLMN	1	go_cc
GO:0098563	GO:0098563	intrinsic component of synaptic vesicle membrane	1/842	25/7589	0.947397484386327	0.999999999933058	0.953560371453195	STX10	1	go_cc
GO:0035579	GO:0035579	specific granule membrane	2/842	41/7589	0.951160801530472	0.999999999933058	0.953560371453195	ITGAV/STOM	2	go_cc
GO:0030315	GO:0030315	T-tubule	1/842	26/7589	0.953253026182561	0.999999999933058	0.953560371453195	ANK3	1	go_cc
GO:0000407	GO:0000407	phagophore assembly site	1/842	27/7589	0.958457436066771	0.999999999933058	0.953560371453195	ILRUN	1	go_cc
GO:0060076	GO:0060076	excitatory synapse	1/842	27/7589	0.958457436066771	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:1990752	GO:1990752	microtubule end	1/842	27/7589	0.958457436066771	0.999999999933058	0.953560371453195	KIF2C	1	go_cc
GO:0044853	GO:0044853	plasma membrane raft	2/842	43/7589	0.959865304157685	0.999999999933058	0.953560371453195	DAG1/PTGIS	2	go_cc
GO:0035578	GO:0035578	azurophil granule lumen	3/842	57/7589	0.960074505666103	0.999999999933058	0.953560371453195	DSN1/FABP5/GRN	3	go_cc
GO:0016469	GO:0016469	proton-transporting two-sector ATPase complex	1/842	28/7589	0.963083042894565	0.999999999933058	0.953560371453195	ATP6V0A2	1	go_cc
GO:0070821	GO:0070821	tertiary granule membrane	1/842	28/7589	0.963083042894565	0.999999999933058	0.953560371453195	STOM	1	go_cc
GO:0071007	GO:0071007	U2-type catalytic step 2 spliceosome	1/842	28/7589	0.963083042894565	0.999999999933058	0.953560371453195	PPIE	1	go_cc
GO:0099056	GO:0099056	integral component of presynaptic membrane	1/842	28/7589	0.963083042894565	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0048786	GO:0048786	presynaptic active zone	3/842	58/7589	0.963438036022896	0.999999999933058	0.953560371453195	ATP2B2/PPFIBP1/STX3	3	go_cc
GO:0030667	GO:0030667	secretory granule membrane	10/842	143/7589	0.963601774245922	0.999999999933058	0.953560371453195	ANXA7/DIAPH1/ITGAV/FABP5/IQGAP2/IQGAP1/MGST1/RAB27A/STOM/STX3	10	go_cc
GO:0005778	GO:0005778	peroxisomal membrane	2/842	46/7589	0.970190369229918	0.999999999933058	0.953560371453195	FAR1/MGST1	2	go_cc
GO:0005881	GO:0005881	cytoplasmic microtubule	2/842	46/7589	0.970190369229918	0.999999999933058	0.953560371453195	TPT1/KIF2C	2	go_cc
GO:0031903	GO:0031903	microbody membrane	2/842	46/7589	0.970190369229918	0.999999999933058	0.953560371453195	FAR1/MGST1	2	go_cc
GO:1904115	GO:1904115	axon cytoplasm	2/842	46/7589	0.970190369229918	0.999999999933058	0.953560371453195	KIF4A/HSPB1	2	go_cc
GO:0000421	GO:0000421	autophagosome membrane	1/842	30/7589	0.970847922895044	0.999999999933058	0.953560371453195	CHMP2A	1	go_cc
GO:0005801	GO:0005801	cis-Golgi network	1/842	30/7589	0.970847922895044	0.999999999933058	0.953560371453195	LRPAP1	1	go_cc
GO:0099060	GO:0099060	integral component of postsynaptic specialization membrane	1/842	30/7589	0.970847922895044	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0099738	GO:0099738	cell cortex region	1/842	30/7589	0.970847922895044	0.999999999933058	0.953560371453195	PKD2	1	go_cc
GO:0019897	GO:0019897	extrinsic component of plasma membrane	5/842	87/7589	0.971265937680156	0.999999999933058	0.953560371453195	TF/AAK1/SNX5/IQGAP1/KPNA2	5	go_cc
GO:0034703	GO:0034703	cation channel complex	2/842	47/7589	0.973023701019378	0.999999999933058	0.953560371453195	HSPA2/PKD2	2	go_cc
GO:0099634	GO:0099634	postsynaptic specialization membrane	2/842	47/7589	0.973023701019378	0.999999999933058	0.953560371453195	ATP2B2/KPNA2	2	go_cc
GO:0044232	GO:0044232	organelle membrane contact site	1/842	31/7589	0.974095184295014	0.999999999933058	0.953560371453195	OSBPL1A	1	go_cc
GO:0098948	GO:0098948	intrinsic component of postsynaptic specialization membrane	1/842	31/7589	0.974095184295014	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0101003	GO:0101003	ficolin-1-rich granule membrane	1/842	31/7589	0.974095184295014	0.999999999933058	0.953560371453195	DIAPH1	1	go_cc
GO:0005802	GO:0005802	trans-Golgi network	10/842	149/7589	0.97474747006266	0.999999999933058	0.953560371453195	RABEPK/RIC1/RAB13/ARAP1/GRN/GGA2/VAMP3/AP4E1/STX10/FLNA	10	go_cc
GO:0030176	GO:0030176	integral component of endoplasmic reticulum membrane	5/842	89/7589	0.975382478534557	0.999999999933058	0.953560371453195	DNAJB12/RRBP1/PKD2/HLA-A/UBXN8	5	go_cc
GO:0031234	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	2/842	48/7589	0.975596200857067	0.999999999933058	0.953560371453195	SNX5/IQGAP1	2	go_cc
GO:0055037	GO:0055037	recycling endosome	7/842	114/7589	0.975624866599678	0.999999999933058	0.953560371453195	TF/RAB13/VAMP3/EHD4/HLA-A/ADPRH/COMMD1	7	go_cc
GO:0098889	GO:0098889	intrinsic component of presynaptic membrane	1/842	32/7589	0.976981113750372	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0043679	GO:0043679	axon terminus	2/842	49/7589	0.97793078436169	0.999999999933058	0.953560371453195	AAK1/CAD	2	go_cc
GO:0097525	GO:0097525	spliceosomal snRNP complex	2/842	49/7589	0.97793078436169	0.999999999933058	0.953560371453195	CD2BP2/TXNL4A	2	go_cc
GO:0043202	GO:0043202	lysosomal lumen	3/842	64/7589	0.978635333349681	0.999999999933058	0.953560371453195	LGMN/HSPG2/SDC1	3	go_cc
GO:0005777	GO:0005777	peroxisome	5/842	91/7589	0.978944552213139	0.999999999933058	0.953560371453195	IDE/TRIM37/HACL1/FAR1/MGST1	5	go_cc
GO:0042579	GO:0042579	microbody	5/842	91/7589	0.978944552213139	0.999999999933058	0.953560371453195	IDE/TRIM37/HACL1/FAR1/MGST1	5	go_cc
GO:0000786	GO:0000786	nucleosome	1/842	33/7589	0.979545875193033	0.999999999933058	0.953560371453195	MORF4L1	1	go_cc
GO:0005901	GO:0005901	caveola	1/842	33/7589	0.979545875193033	0.999999999933058	0.953560371453195	PTGIS	1	go_cc
GO:0043204	GO:0043204	perikaryon	3/842	65/7589	0.980493240741287	0.999999999933058	0.953560371453195	G3BP1/GIGYF2/FLNA	3	go_cc
GO:0031227	GO:0031227	intrinsic component of endoplasmic reticulum membrane	5/842	92/7589	0.98053923154754	0.999999999933058	0.953560371453195	DNAJB12/RRBP1/PKD2/HLA-A/UBXN8	5	go_cc
GO:0031902	GO:0031902	late endosome membrane	4/842	79/7589	0.980834312270513	0.999999999933058	0.953560371453195	MVB12A/ANXA6/CHMP2A/RAB27A	4	go_cc
GO:0031461	GO:0031461	cullin-RING ubiquitin ligase complex	6/842	105/7589	0.980893766392859	0.999999999933058	0.953560371453195	CUL4A/DCAF16/GLMN/DCAF8/UBE2S/COMMD1	6	go_cc
GO:0005775	GO:0005775	vacuolar lumen	6/842	107/7589	0.983562117476857	0.999999999933058	0.953560371453195	LGMN/DSN1/FABP5/GRN/HSPG2/SDC1	6	go_cc
GO:0030672	GO:0030672	synaptic vesicle membrane	2/842	53/7589	0.985285648441208	0.999999999933058	0.953560371453195	DGKI/STX10	2	go_cc
GO:0099501	GO:0099501	exocytic vesicle membrane	2/842	53/7589	0.985285648441208	0.999999999933058	0.953560371453195	DGKI/STX10	2	go_cc
GO:0008287	GO:0008287	protein serine/threonine phosphatase complex	1/842	36/7589	0.985650808384173	0.999999999933058	0.953560371453195	PPP4R4	1	go_cc
GO:1903293	GO:1903293	phosphatase complex	1/842	36/7589	0.985650808384173	0.999999999933058	0.953560371453195	PPP4R4	1	go_cc
GO:1902562	GO:1902562	H4 histone acetyltransferase complex	1/842	37/7589	0.987250440231191	0.999999999933058	0.953560371453195	MORF4L1	1	go_cc
GO:0005741	GO:0005741	mitochondrial outer membrane	7/842	124/7589	0.988122732777315	0.999999999933058	0.953560371453195	QTRT2/MTERF3/TOMM34/CPT1A/MGST1/HK2/MAOB	7	go_cc
GO:0098791	GO:0098791	Golgi apparatus subcompartment	14/842	208/7589	0.988380430818836	0.999999999933058	0.953560371453195	RABEPK/RIC1/RAB34/RAB13/ARAP1/GRN/GGA2/VAMP3/AP4E1/STX10/HLA-A/FLNA/NAGPA/VRK1	14	go_cc
GO:0098839	GO:0098839	postsynaptic density membrane	1/842	38/7589	0.988671935110076	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0030141	GO:0030141	secretory granule	32/842	407/7589	0.989340168991782	0.999999999933058	0.953560371453195	NFKB1/PNP/TF/DSN1/PPIE/APRT/ANXA7/DIAPH1/ATP6V0A2/ITGAV/RAB13/VCL/NUDT1/FABP5/PTPN6/CTSH/GRN/IQGAP2/IQGAP1/VAMP3/ANXA3/MGST1/ANXA11/CEP131/RAB27A/STXBP2/STOM/CLU/THBS1/DOCK2/FGG/STX3	32	go_cc
GO:0000151	GO:0000151	ubiquitin ligase complex	12/842	187/7589	0.989875800459986	0.999999999933058	0.953560371453195	CUL4A/MAEA/DCUN1D1/MKLN1/DCAF16/GLMN/RAD18/BCOR/DCAF8/UBXN8/UBE2S/COMMD1	12	go_cc
GO:0009295	GO:0009295	nucleoid	1/842	40/7589	0.99105757817928	0.999999999933058	0.953560371453195	TFB2M	1	go_cc
GO:0033116	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	1/842	40/7589	0.99105757817928	0.999999999933058	0.953560371453195	MGAT1	1	go_cc
GO:0042645	GO:0042645	mitochondrial nucleoid	1/842	40/7589	0.99105757817928	0.999999999933058	0.953560371453195	TFB2M	1	go_cc
GO:0015935	GO:0015935	small ribosomal subunit	2/842	58/7589	0.991191165669246	0.999999999933058	0.953560371453195	DHX29/RPS21	2	go_cc
GO:0044306	GO:0044306	neuron projection terminus	2/842	58/7589	0.991191165669246	0.999999999933058	0.953560371453195	AAK1/CAD	2	go_cc
GO:0015934	GO:0015934	large ribosomal subunit	4/842	89/7589	0.991903205004369	0.999999999933058	0.953560371453195	RPL15/RPL36/RPL18/RPL19	4	go_cc
GO:0030658	GO:0030658	transport vesicle membrane	5/842	103/7589	0.992016951875782	0.999999999933058	0.953560371453195	DGKI/SEC24D/STX10/HLA-A/AP1G2	5	go_cc
GO:0005938	GO:0005938	cell cortex	13/842	203/7589	0.992235787970128	0.999999999933058	0.953560371453195	SHROOM2/MAEA/AGTRAP/MKLN1/EPB41L2/ADD3/PKD2/CALD1/IQGAP1/UTRN/SEPTIN10/FLNA/MYL9	13	go_cc
GO:1990204	GO:1990204	oxidoreductase complex	3/842	76/7589	0.992994204905269	0.999999999933058	0.953560371453195	P4HA1/RRM1/RRM2	3	go_cc
GO:0099055	GO:0099055	integral component of postsynaptic membrane	1/842	43/7589	0.993728807633877	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0045211	GO:0045211	postsynaptic membrane	5/842	106/7589	0.993784402305539	0.999999999933058	0.953560371453195	ATP2B2/ANK3/UTRN/KPNA2/DAG1	5	go_cc
GO:0120111	GO:0120111	neuron projection cytoplasm	2/842	63/7589	0.994758969762517	0.999999999933058	0.953560371453195	KIF4A/HSPB1	2	go_cc
GO:1904813	GO:1904813	ficolin-1-rich granule lumen	4/842	94/7589	0.994803407569368	0.999999999933058	0.953560371453195	PNP/PPIE/VCL/CTSH	4	go_cc
GO:0071013	GO:0071013	catalytic step 2 spliceosome	3/842	80/7589	0.995217242712417	0.999999999933058	0.953560371453195	PPIE/ESS2/CWC27	3	go_cc
GO:0031225	GO:0031225	anchored component of membrane	1/842	46/7589	0.995602761248821	0.999999999933058	0.953560371453195	ALPL	1	go_cc
GO:0098936	GO:0098936	intrinsic component of postsynaptic membrane	1/842	46/7589	0.995602761248821	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0034702	GO:0034702	ion channel complex	2/842	65/7589	0.995748479012978	0.999999999933058	0.953560371453195	HSPA2/PKD2	2	go_cc
GO:0005769	GO:0005769	early endosome	14/842	225/7589	0.995912576093907	0.999999999933058	0.953560371453195	TF/SNX8/ECPAS/RCC2/SNX5/EPS15/GGA2/VAMP3/KIFC1/EHD4/HLA-A/SNX7/AP1AR/COMMD1	14	go_cc
GO:0019867	GO:0019867	outer membrane	7/842	139/7589	0.996207811429865	0.999999999933058	0.953560371453195	QTRT2/MTERF3/TOMM34/CPT1A/MGST1/HK2/MAOB	7	go_cc
GO:0031968	GO:0031968	organelle outer membrane	7/842	139/7589	0.996207811429865	0.999999999933058	0.953560371453195	QTRT2/MTERF3/TOMM34/CPT1A/MGST1/HK2/MAOB	7	go_cc
GO:0098685	GO:0098685	Schaffer collateral - CA1 synapse	1/842	48/7589	0.996529725480566	0.999999999933058	0.953560371453195	STX3	1	go_cc
GO:0140534	GO:0140534	endoplasmic reticulum protein-containing complex	3/842	84/7589	0.996748996852186	0.999999999933058	0.953560371453195	SPTLC1/P4HA1/HLA-A	3	go_cc
GO:0005776	GO:0005776	autophagosome	2/842	68/7589	0.996898472024274	0.999999999933058	0.953560371453195	CHMP2A/ADPRH	2	go_cc
GO:0045121	GO:0045121	membrane raft	7/842	142/7589	0.997006268328501	0.999999999933058	0.953560371453195	ATP2B2/SERPINH1/EFHD2/DAG1/PTGIS/STOM/GJA1	7	go_cc
GO:0098857	GO:0098857	membrane microdomain	7/842	143/7589	0.997234672658019	0.999999999933058	0.953560371453195	ATP2B2/SERPINH1/EFHD2/DAG1/PTGIS/STOM/GJA1	7	go_cc
GO:0070382	GO:0070382	exocytic vesicle	5/842	116/7589	0.997353713039488	0.999999999933058	0.953560371453195	DGKI/RAB13/STX10/RAB27A/STX3	5	go_cc
GO:0030133	GO:0030133	transport vesicle	12/842	211/7589	0.997932696957945	0.999999999933058	0.953560371453195	DGKI/RABEPK/RAB13/SEC24D/PLIN3/VAMP3/STX10/HLA-A/RAB27A/AP1AR/AP1G2/STX3	12	go_cc
GO:0031514	GO:0031514	motile cilium	1/842	54/7589	0.998294933123784	0.999999999933058	0.953560371453195	PKD2	1	go_cc
GO:0098562	GO:0098562	cytoplasmic side of membrane	4/842	107/7589	0.998413263174774	0.999999999933058	0.953560371453195	THADA/SNX5/PKD2/IQGAP1	4	go_cc
GO:0101002	GO:0101002	ficolin-1-rich granule	5/842	125/7589	0.998801127215951	0.999999999933058	0.953560371453195	PNP/PPIE/DIAPH1/VCL/CTSH	5	go_cc
GO:0032592	GO:0032592	integral component of mitochondrial membrane	1/842	58/7589	0.998938675545281	0.999999999933058	0.953560371453195	CPT1A	1	go_cc
GO:0008021	GO:0008021	synaptic vesicle	4/842	112/7589	0.999005853716386	0.999999999933058	0.953560371453195	DGKI/RAB13/STX10/STX3	4	go_cc
GO:0042734	GO:0042734	presynaptic membrane	2/842	79/7589	0.999037560237036	0.999999999933058	0.953560371453195	ATP2B2/STX3	2	go_cc
GO:0099699	GO:0099699	integral component of synaptic membrane	1/842	59/7589	0.999057336439036	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0043235	GO:0043235	receptor complex	5/842	128/7589	0.999083280792163	0.999999999933058	0.953560371453195	ITGA5/TF/ITGAV/PTPN6/CD40	5	go_cc
GO:0098573	GO:0098573	intrinsic component of mitochondrial membrane	1/842	60/7589	0.99916274450256	0.999999999933058	0.953560371453195	CPT1A	1	go_cc
GO:0043197	GO:0043197	dendritic spine	3/842	98/7589	0.999182747940235	0.999999999933058	0.953560371453195	DGKI/ATP2B2/EEF2K	3	go_cc
GO:0044391	GO:0044391	ribosomal subunit	6/842	145/7589	0.999259659141441	0.999999999933058	0.953560371453195	RPL15/DHX29/RPL36/RPL18/RPL19/RPS21	6	go_cc
GO:0044309	GO:0044309	neuron spine	3/842	99/7589	0.999260661612572	0.999999999933058	0.953560371453195	DGKI/ATP2B2/EEF2K	3	go_cc
GO:0099503	GO:0099503	secretory vesicle	34/842	485/7589	0.999325316072491	0.999999999933058	0.953560371453195	NFKB1/PNP/TF/DSN1/DGKI/PPIE/APRT/ANXA7/DIAPH1/ATP6V0A2/ITGAV/RAB13/VCL/NUDT1/FABP5/PTPN6/CTSH/GRN/IQGAP2/IQGAP1/VAMP3/ANXA3/MGST1/ANXA11/STX10/CEP131/RAB27A/STXBP2/STOM/CLU/THBS1/DOCK2/FGG/STX3	34	go_cc
GO:0030426	GO:0030426	growth cone	4/842	121/7589	0.999577335980119	0.999999999933058	0.953560371453195	FKBP4/IQGAP1/FLNA/STX3	4	go_cc
GO:0099240	GO:0099240	intrinsic component of synaptic membrane	1/842	66/7589	0.999589121742937	0.999999999933058	0.953560371453195	ATP2B2	1	go_cc
GO:0009898	GO:0009898	cytoplasmic side of plasma membrane	2/842	89/7589	0.999673041111334	0.999999999933058	0.953560371453195	SNX5/IQGAP1	2	go_cc
GO:0097060	GO:0097060	synaptic membrane	7/842	170/7589	0.999704485185204	0.999999999933058	0.953560371453195	DGKI/ATP2B2/ANK3/UTRN/KPNA2/DAG1/STX3	7	go_cc
GO:0000313	GO:0000313	organellar ribosome	1/842	69/7589	0.999712231960601	0.999999999933058	0.953560371453195	MTG1	1	go_cc
GO:0005761	GO:0005761	mitochondrial ribosome	1/842	69/7589	0.999712231960601	0.999999999933058	0.953560371453195	MTG1	1	go_cc
GO:0030427	GO:0030427	site of polarized growth	4/842	125/7589	0.99971249200799	0.999999999933058	0.953560371453195	FKBP4/IQGAP1/FLNA/STX3	4	go_cc
GO:0032838	GO:0032838	plasma membrane bounded cell projection cytoplasm	2/842	98/7589	0.999877570939607	0.999999999933058	0.953560371453195	KIF4A/HSPB1	2	go_cc
GO:0150034	GO:0150034	distal axon	6/842	167/7589	0.999895380315666	0.999999999933058	0.953560371453195	AAK1/CAD/FKBP4/IQGAP1/FLNA/STX3	6	go_cc
GO:0005759	GO:0005759	mitochondrial matrix	21/842	367/7589	0.999904876842486	0.999999999933058	0.953560371453195	MIPEP/PRORP/PUS1/ERAL1/PPIF/SHC1/PARG/TFB2M/MTG1/NME4/MRM1/REXO2/FPGS/NUDT1/GRPEL2/TOP3A/PDP2/NUDT9/CDK1/FASTK/TYMS	21	go_cc
GO:0019898	GO:0019898	extrinsic component of membrane	6/842	171/7589	0.999927422142487	0.999999999933058	0.953560371453195	TF/AAK1/NOA1/SNX5/IQGAP1/KPNA2	6	go_cc
GO:0031301	GO:0031301	integral component of organelle membrane	8/842	202/7589	0.999935133674105	0.999999999933058	0.953560371453195	DNAJB12/RRBP1/PKD2/FAR1/CPT1A/STX10/HLA-A/UBXN8	8	go_cc
GO:0000139	GO:0000139	Golgi membrane	16/842	311/7589	0.999939576516348	0.999999999933058	0.953560371453195	MAP4K2/LMTK3/RIC1/AGTRAP/TMF1/CHST14/MGAT1/GNPNAT1/GALNT7/KPNA2/DIPK2A/STX10/HLA-A/MAN1A2/AP1G2/GJA1	16	go_cc
GO:0099568	GO:0099568	cytoplasmic region	3/842	128/7589	0.999962346795139	0.999999999933058	0.953560371453195	PKD2/KIF4A/HSPB1	3	go_cc
GO:0030425	GO:0030425	dendrite	17/842	331/7589	0.999964295108882	0.999999999933058	0.953560371453195	LMTK3/DGKI/ATP2B2/GIGYF2/KIRREL1/BAG2/ANK3/PIAS3/STAT1/ANXA3/NQO1/EEF2K/RAB27A/CD2AP/SEMA3A/CLU/STX3	17	go_cc
GO:0097447	GO:0097447	dendritic tree	17/842	331/7589	0.999964295108882	0.999999999933058	0.953560371453195	LMTK3/DGKI/ATP2B2/GIGYF2/KIRREL1/BAG2/ANK3/PIAS3/STAT1/ANXA3/NQO1/EEF2K/RAB27A/CD2AP/SEMA3A/CLU/STX3	17	go_cc
GO:0005887	GO:0005887	integral component of plasma membrane	20/842	373/7589	0.999973180677195	0.999999999933058	0.953560371453195	SLC5A6/ITGA5/FAT1/MAEA/ATP2B2/MMP15/CCDC25/ITGAV/KIRREL1/PKD2/MMP14/PTPRK/SLC1A5/HLA-A/PROM1/CD40/STOM/SEMA3A/SDC1/GJA1	20	go_cc
GO:1902495	GO:1902495	transmembrane transporter complex	2/842	112/7589	0.999973876801679	0.999999999933058	0.953560371453195	HSPA2/PKD2	2	go_cc
GO:0043025	GO:0043025	neuronal cell body	10/842	243/7589	0.999977424632398	0.999999999933058	0.953560371453195	G3BP1/ATP2B2/CAD/FKBP4/GIGYF2/PHAX/ANXA3/NQO1/FLNA/PMM1	10	go_cc
GO:0098800	GO:0098800	inner mitochondrial membrane protein complex	1/842	92/7589	0.999981333900365	0.999999999933058	0.953560371453195	GRPEL2	1	go_cc
GO:0099572	GO:0099572	postsynaptic specialization	7/842	202/7589	0.999982755105691	0.999999999933058	0.953560371453195	DGKI/ATP2B2/ADD3/PDLIM5/FABP5/KPNA2/EEF2K	7	go_cc
GO:0031300	GO:0031300	intrinsic component of organelle membrane	8/842	218/7589	0.999984101175551	0.999999999933058	0.953560371453195	DNAJB12/RRBP1/PKD2/FAR1/CPT1A/STX10/HLA-A/UBXN8	8	go_cc
GO:1990351	GO:1990351	transporter complex	2/842	119/7589	0.999988012120286	0.999999999933058	0.953560371453195	HSPA2/PKD2	2	go_cc
GO:0031226	GO:0031226	intrinsic component of plasma membrane	21/842	400/7589	0.99999040380585	0.999999999933058	0.953560371453195	SLC5A6/ITGA5/FAT1/MAEA/ATP2B2/MMP15/CCDC25/ITGAV/KIRREL1/PKD2/MMP14/PTPRK/SLC1A5/HLA-A/PROM1/CD40/STOM/SEMA3A/TGM2/SDC1/GJA1	21	go_cc
GO:0014069	GO:0014069	postsynaptic density	6/842	194/7589	0.999991569923803	0.999999999933058	0.953560371453195	DGKI/ATP2B2/ADD3/PDLIM5/FABP5/EEF2K	6	go_cc
GO:0098793	GO:0098793	presynapse	12/842	287/7589	0.999994002777461	0.999999999933058	0.953560371453195	PLD2/DGKI/AAK1/ATP2B2/CAD/METTL5/RAB13/PDLIM5/PPFIBP1/STX10/STXBP2/STX3	12	go_cc
GO:0032279	GO:0032279	asymmetric synapse	6/842	198/7589	0.999994248594481	0.999999999933058	0.953560371453195	DGKI/ATP2B2/ADD3/PDLIM5/FABP5/EEF2K	6	go_cc
GO:0036477	GO:0036477	somatodendritic compartment	23/842	433/7589	0.999994515300104	0.999999999933058	0.953560371453195	LMTK3/DGKI/G3BP1/ATP2B2/CAD/FKBP4/GIGYF2/KIRREL1/PHAX/BAG2/ANK3/PIAS3/STAT1/ANXA3/NQO1/FLNA/EEF2K/RAB27A/CD2AP/SEMA3A/CLU/PMM1/STX3	23	go_cc
GO:0000323	GO:0000323	lytic vacuole	19/842	387/7589	0.999996217075539	0.999999999933058	0.953560371453195	LGMN/DSN1/ATP6V0A2/ANK3/LRBA/FABP5/ANXA6/CHMP2A/DNASE2/CTSH/GRN/MGST1/ANXA11/RAB27A/STXBP2/STOM/HSPG2/SDC1/STX3	19	go_cc
GO:0005764	GO:0005764	lysosome	19/842	387/7589	0.999996217075539	0.999999999933058	0.953560371453195	LGMN/DSN1/ATP6V0A2/ANK3/LRBA/FABP5/ANXA6/CHMP2A/DNASE2/CTSH/GRN/MGST1/ANXA11/RAB27A/STXBP2/STOM/HSPG2/SDC1/STX3	19	go_cc
GO:0098984	GO:0098984	neuron to neuron synapse	6/842	210/7589	0.999998196517828	0.999999999933058	0.953560371453195	DGKI/ATP2B2/ADD3/PDLIM5/FABP5/EEF2K	6	go_cc
GO:0044297	GO:0044297	cell body	10/842	273/7589	0.999998319251756	0.999999999933058	0.953560371453195	G3BP1/ATP2B2/CAD/FKBP4/GIGYF2/PHAX/ANXA3/NQO1/FLNA/PMM1	10	go_cc
GO:0005765	GO:0005765	lysosomal membrane	6/842	215/7589	0.999998893492341	0.999999999933058	0.953560371453195	ATP6V0A2/ANXA6/CHMP2A/GRN/MGST1/STOM	6	go_cc
