ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0006974	GO:0006974	cellular response to DNA damage stimulus	203/1833	475/7219	1.03889792152345e-17	3.86281136275538e-15	3.53622957594155e-15	DDX39B/DDX5/ASCC1/CDKN2AIP/XRCC5/HPF1/EMSY/MGMT/MTA1/MYO6/XRCC1/UFL1/ERCC2/MSH3/GTF2H4/INO80E/MNAT1/XRCC6/THOC5/MEAF6/CDC5L/PARG/PSME4/PPP1R10/ASCC2/DEK/ACTR8/SMCHD1/ERCC3/PMS2/EP400/HUS1/TAF9/INTS3/SMARCAD1/CUL4A/CBX3/SMC3/CDK7/RBBP6/GIGYF2/ING3/RPS27L/ENDOG/LIG3/SHPRH/RAD17/NBN/MPG/KDM1A/ALKBH1/GTF2I/XAB2/SMC6/SUMO1/BAZ1B/SMC1A/SSRP1/MRGBP/USP10/TFIP11/BRD4/PDS5A/ZBTB40/MARF1/CETN2/MRE11/METTL3/PPM1D/KAT7/BRCA2/CDK9/SUPT16H/NFRKB/CCNK/RPA2/PPP4R2/SMARCAL1/MTREX/FEN1/NIPBL/FXR1/TRIP12/RFC5/CDK5RAP3/RNF169/KIN/TDP2/WDR70/INO80/WAC/XRCC4/KDM2A/CBX1/STXBP4/SMC5/XPC/PARP4/EIF2AK4/RFC4/MSH6/RECQL/WDHD1/NCOA6/WRAP53/UBR5/IKBKG/NSMCE4A/WDR33/INTS7/THOC1/EPC2/UBE2V2/AATF/RFC3/CHD1L/PCNA/POLR2I/BRAT1/ASF1A/YJU2/ATM/VPS72/MGME1/ACTL6A/PARP1/RPA1/ING2/RFC2/PPP4R3A/MSH2/RPA3/RAD21/POLA1/EEPD1/UIMC1/CHAF1A/PIAS4/MORF4L1/BCCIP/KIF22/CXCL12/UHRF1/TRIP13/RRM1/MDC1/IRF3/UBE2T/POLE/SIRT1/RFC1/MAPK14/SYF2/RIF1/HMGA2/CDK2/TOPBP1/NOP53/LIG1/POLE3/BLM/POLD1/POLD2/RNASEH2A/BRD8/NUDT1/EP300/RRM2B/TP53/RNF168/PLK1/TLK1/MCM3/RNASEH2B/MCM7/HMOX1/RMI1/CHAF1B/PMS2P11/FANCD2/MMS22L/MCM4/MCM2/NSMCE2/MCM5/APLF/TOP2A/MCM6/PAXIP1/CDK1/WDR4/CDCA5/GEN1/POLD3/CHEK2/SIRT6/DDB2/RAD51AP1/XRCC3/MAD2L2/ZBTB1/TMEM109/ESCO2	203	go_bp
GO:0000122	GO:0000122	negative regulation of transcription by RNA polymerase II	163/1833	362/7219	7.00236162797838e-17	2.3866382548693e-14	2.18485967637887e-14	LDB1/DDX5/SUDS3/SCAF8/CNOT1/MTA1/CHD8/RB1/LCOR/HDAC2/CNBP/CALR/MTF2/PHF6/KDM5A/CTCF/TRIM27/MTA2/H1-2/WFS1/DLG1/YEATS2/NSD1/HCFC1/CBX3/PIAS1/MED25/RNF2/SUZ12/KDM1A/SUPT4H1/MBD3/CRY2/DPF2/HDAC3/MEPCE/ZNF202/TPR/UBE2I/IRF2BP2/SP2/CHD4/NELFE/DDX20/PAF1/SIN3A/ZNF205/KDM2B/HEXIM1/STAT3/NR2F6/EHMT1/NIPBL/CDC73/BRMS1L/RBPJ/CTR9/SUPT5H/CBX1/PATZ1/BPTF/SKI/ZBTB21/RYBP/PER1/DCAF1/DNMT1/ZNF668/SUFU/CNOT2/MED1/CREBBP/STAT1/CTBP2/TAF3/EED/PCNA/ZNF219/PCGF1/ZBTB2/SAP30/GATAD2A/EZR/VPS72/ATF7IP/PARP1/NR2C1/NOC2L/EHMT2/CDK6/H1-3/BAG3/ORC2/ETV3/BCOR/AASS/CXXC5/ZBTB10/PIAS4/UXT/NR6A1/UHRF1/IRF3/NACC1/LIN37/SIRT1/RFC1/LMCD1/RIF1/HMGA2/BEND3/CBX2/ZNF281/GABPA/CDK2/ZNF8/NOP53/GTF2IRD1/THAP11/ATXN1L/LYAR/SOX9/TBL1X/EID2/DNMT3A/JARID2/GPS2/SREBF1/EP300/ZBTB39/FHL2/BRMS1/TP53/PLK1/SALL1/PIAS3/AURKB/ZBTB33/AEBP2/MTA3/ZNF274/RLIM/PTPN2/ZNF174/PHF12/HDAC7/HDAC1/KLF3/PRDM14/KLF16/DNMT3B/SIRT6/YBX3/ZNF69/SOX13/TMBIM6/SALL4/ZBTB12/ZBTB8A/MAD2L2/ZBTB1/PPP1R13L/ZC3H8	163	go_bp
GO:0018205	GO:0018205	peptidyl-lysine modification	126/1833	261/7219	4.1195084845595e-16	1.29606074629603e-13	1.18648515624114e-13	LDB1/UHRF2/DHPS/ENY2/SENP3/CTH/HDAC2/NAA50/MEAF6/WDR61/MTF2/ATXN7L3/CTCF/TRIM27/RLF/H1-2/PIAS2/GTF2B/EP400/MUL1/TAF9/PIH1D1/RANGAP1/YEATS2/GTF3C4/NSD1/HCFC1/TAF12/SET/NELFA/PIAS1/MCM3AP/ING3/MED24/BRPF1/KDM1A/BRD1/KMT2B/MBD3/SUMO1/SETD5/KANSL3/MRGBP/BRD4/UBE2I/KANSL1/TRMT112/KDM4A/NELFE/SIN3A/KAT7/BRCA2/KMT2A/PLOD3/EHMT1/KANSL2/SUPT7L/CTR9/GNL3L/METTL18/RANBP2/WDR5/KMT2D/SMC5/KDM3A/EEF1AKMT2/PLOD1/PER1/KAT8/PHF20/SUPT6H/DNMT1/SETD1B/CREBBP/EPC2/IWS1/SETDB1/KAT6A/GNL3/VPS72/ACTL6A/NOC2L/EHMT2/H1-3/TAF4/BCOR/PBXIP1/BRD7/JADE3/PIAS4/SETD6/KAT14/TAF5L/MORF4L1/NAA40/SIRT1/JADE1/KAT6B/TAF6/RIF1/BEND3/LOXL1/POLE3/JARID2/BRD8/EP300/TAF5/FKBP10/SETDB2/PIAS3/MBIP/ZNF274/SENP1/NSMCE2/TAF10/ANTKMT/TAF2/HAT1/PAXIP1/HDAC7/NFYB/ING5/DNMT3B/ARNT/P3H3/ZNF335	126	go_bp
GO:0006338	GO:0006338	chromatin remodeling	83/1833	149/7219	1.76134755148473e-15	5.14565106112324e-13	4.71061145912119e-13	BRD3/MTA1/CHD8/INO80E/RB1/HDAC2/KDM5A/PSME4/ACTR8/MTA2/H1-2/PIH1D1/SMARCAD1/YEATS2/KDM5B/GRWD1/HCFC1/SET/CBX3/ACTR6/TOP1/MCM3AP/KDM5C/GATAD1/SHPRH/PBRM1/MBD3/HMGA1/BAZ1B/RSF1/NUDT5/SSRP1/BRD4/BAZ1A/ARID1A/CHD4/KDM4A/SMARCE1/SUPT16H/NFRKB/NAP1L1/SMARCD1/TTI1/INO80/SMARCA5/BPTF/SUPT6H/DNAJC9/CHD1L/SMARCD2/SMARCA1/GATAD2A/KAT6A/ASF1A/VPS72/ACTL6A/CHD1/H1-3/CHAF1A/KDM5D/BAZ2A/ANP32E/KAT6B/RBBP4/CHD7/RBBP7/OIP5/POLE3/SOX9/JARID2/NPM3/SMARCC1/CHAF1B/MTA3/NASP/HELLS/MCM2/MYSM1/HDAC1/CECR2/ASF1B/ZBTB1/CHRAC1	83	go_bp
GO:0031497	GO:0031497	chromatin assembly	63/1833	103/7219	1.20099141513856e-14	3.27470325861115e-12	2.99784313238447e-12	MPHOSPH8/CABIN1/RB1/CTCF/SMCHD1/H1-2/L3MBTL3/GRWD1/SET/CBX3/PHF8/SHPRH/KDM1A/MBD3/RSF1/CDAN1/TPR/BAZ1A/PPM1D/SIN3A/NAP1L1/CTR9/SMARCA5/KMT2D/HIRA/DNMT1/DNAJC9/SETDB1/KAT6A/TASOR/ASF1A/ATF7IP/NOC2L/IPO4/H1-3/CHAF1A/BAZ2A/SIRT1/KAT6B/RBBP4/AXIN1/RIF1/HMGA2/BEND3/CDK2/OIP5/POLE3/SOX9/DNMT3A/TP53/UBN2/SETDB2/CHAF1B/NASP/HELLS/MCM2/TET1/PPHLN1/HAT1/HDAC1/SIRT6/ASF1B/CHRAC1	63	go_bp
GO:0006397	GO:0006397	mRNA processing	161/1833	375/7219	2.1373965693887e-14	5.46371998049987e-12	5.00178920876028e-12	DDX39B/PRPF3/DDX5/PRPF39/USP39/ZC3H14/AKAP17A/SCAF8/CWC15/SNRNP200/RBM22/SRRT/SNRPA1/SAFB2/RBM25/CRNKL1/RBM17/TSEN15/THOC5/SNIP1/CSTF2/CDC5L/SF3A1/SMNDC1/CACTIN/COIL/THOC2/CDK13/CPSF7/PUF60/DCPS/CELF1/SF1/PHRF1/CD2BP2/SSU72/PABPN1/FAM50A/BUD13/CPSF1/SNRPD1/PRMT7/RBBP6/VIRMA/SF3B1/GEMIN5/FRG1/RNGTT/CMTR1/DHX38/PRPF4/KDM1A/SUPT4H1/METTL14/MFAP1/XAB2/ZRANB2/AAR2/DHX16/HTATSF1/SF3B3/RAVER1/TFIP11/DDX39A/C9orf78/CPSF4/RBM42/RSRC1/RRP1B/PAPOLG/PLRG1/AQR/NELFE/METTL3/DDX20/PAF1/SYMPK/SNRNP35/MTPAP/CDK9/NUP98/ISY1/PPP4R2/MTREX/CDC73/FXR1/TTF2/CSTF1/PAPOLA/KIN/TSEN34/PPWD1/CTR9/CWF19L1/CWC22/LEO1/SFSWAP/SUPT5H/ZCCHC8/RBM3/TUT1/DDX47/XRN2/CLP1/DHX8/CLNS1A/NCL/SNRPB2/ECD/THOC3/SUPT6H/TBRG4/RBM28/GEMIN4/PDCD11/METTL16/TENT4B/CWC27/WDR33/THOC1/CPSF2/HNRNPF/CSTF3/GRSF1/SUGP1/IWS1/GCFC2/IK/SNRPD3/THOC6/RBM27/YJU2/CDC40/TSEN2/ARL6IP4/CWF19L2/SF3A3/MBNL1/QKI/WBP4/THOC7/CPSF3/SLTM/PTCD2/SNRPC/ZC3H10/WTAP/SYF2/SCAF11/PPIE/SNRPF/CSTF2T/PTBP1/TRUB2/TGS1/PAN2/RBM41/CASC3/GEMIN8/SCNM1/SF3B5	161	go_bp
GO:0043414	GO:0043414	macromolecule methylation	104/1833	212/7219	4.5857863691346e-14	1.10328624998591e-11	1.01000879969113e-11	MPHOSPH8/NSUN2/FBL/METTL5/TRMT2A/MGMT/TRMT61A/CHTOP/WDR61/MTF2/CTCF/MTA2/RLF/NSUN5/H1-2/TFB1M/PIH1D1/FAM98A/NSD1/HCFC1/NELFA/PRMT7/VIRMA/TRMT5/SUZ12/CMTR1/KDM1A/METTL14/KMT2B/NSUN6/MBD3/SETD5/KANSL3/TRMT6/MEPCE/BRD4/KANSL1/PCMTD2/METTL2B/TRMT1L/TRMT112/KDM4A/NELFE/METTL3/PAF1/PPM1D/KMT2A/EHMT1/KANSL2/EMG1/CTR9/METTL18/WDR5/KMT2D/MRM1/TFB2M/KDM3A/PRMT3/EEF1AKMT2/KAT8/PHF20/SUPT6H/DNMT1/METTL16/NOP2/SETD1B/CREBBP/IWS1/EED/THADA/SNRPD3/SETDB1/GATAD2A/DALRD3/ATF7IP/PARP1/EHMT2/TRMT13/FTSJ3/H1-3/BCOR/AASS/SETD6/BAZ2A/SIRT1/WTAP/RIF1/BEND3/BUD23/DNMT3A/JARID2/SETDB2/TGS1/ZNF274/HELLS/TET1/ANTKMT/PAXIP1/WDR4/NFYB/PRDM14/DNMT3B/ZNF335/ZCCHC4	104	go_bp
GO:0042273	GO:0042273	ribosomal large subunit biogenesis	44/1833	62/7219	5.25397052877736e-14	1.19381885903885e-11	1.0928873199334e-11	RPLP0/RPL7/RPL6/HEATR3/RPL11/NOL9/RPL3/RSL1D1/LAS1L/RPL10A/NHP2/PAK1IP1/DDX28/NOP16/SDAD1/GTPBP4/RPL7L1/MAK16/WDR74/URB1/NLE1/RRS1/WDR12/PES1/MRTO4/NOP2/NSA2/BOP1/ZNHIT3/NOC2L/RPF1/FTSJ3/EBNA1BP2/RPF2/MDN1/DDX18/NVL/NIFK/NIP7/RPL35A/BRIX1/NOP53/ZNF622/RRP15	44	go_bp
GO:0032259	GO:0032259	methylation	109/1833	232/7219	4.27836720325782e-13	9.20974834806552e-11	8.43110921993798e-11	COQ5/MPHOSPH8/NSUN2/FBL/METTL5/TRMT2A/MGMT/TRMT61A/CHTOP/WDR61/MTF2/CTCF/MTA2/RLF/NSUN5/H1-2/TFB1M/PIH1D1/PRDM10/FAM98A/NSD1/HCFC1/NELFA/PRMT7/VIRMA/TRMT5/SUZ12/CMTR1/KDM1A/METTL14/KMT2B/NSUN6/MBD3/SETD5/KANSL3/TRMT6/MEPCE/BRD4/KANSL1/PCMTD2/METTL2B/TRMT1L/TRMT112/KDM4A/NELFE/METTL3/PAF1/PPM1D/KMT2A/EHMT1/KANSL2/EMG1/CTR9/METTL18/WDR5/KMT2D/MRM1/TFB2M/KDM3A/PRMT3/EEF1AKMT2/KAT8/PHF20/SUPT6H/DNMT1/METTL16/NOP2/SETD1B/CREBBP/IWS1/EED/THADA/SNRPD3/SETDB1/GATAD2A/DALRD3/ATF7IP/PARP1/EHMT2/TRMT13/FTSJ3/H1-3/BCOR/AASS/SETD6/BAZ2A/SIRT1/WTAP/METTL7A/RIF1/BEND3/BUD23/TYMS/DNMT3A/JARID2/SETDB2/SPOUT1/TGS1/ZNF274/HELLS/TET1/ANTKMT/PAXIP1/WDR4/NFYB/PRDM14/DNMT3B/ZNF335/ZCCHC4	109	go_bp
GO:0045944	GO:0045944	positive regulation of transcription by RNA polymerase II	179/1833	452/7219	4.86730235163396e-12	9.95363330909144e-10	9.11210234987473e-10	LDB1/CHD8/MYO6/CNOT7/GCN1/PPP1R12A/FIZ1/RB1/XRCC6/HDAC2/CNBP/CDC5L/MTF2/CREB1/DVL2/MTA2/RLF/ZNF384/CDK13/TAF9/PRDM10/RFX3/MED16/HCFC1/TAF12/NELFA/CDK7/MED25/MED24/ZNF717/PRKD2/RTRAF/KDM1A/SUPT4H1/GTF2I/ELK1/TCEA1/PHIP/ZNF784/DPF2/HMGA1/RIPK1/MED14/RSF1/KANSL3/HDAC3/MEPCE/BRD4/MED13/ZNF770/MED12/RRP1B/NELFE/SIN3A/EXOSC9/KAT7/CDK9/SUPT16H/KMT2A/AP3B1/STAT3/CCNK/ZNF574/NIPBL/CDC73/CDK5RAP3/RBPJ/INO80/LEO1/SMARCA5/ZNF462/SUPT5H/KMT2D/ATAD2B/CEBPE/KDM3A/BPTF/SKI/TBP/ZNF580/LMO4/CRLF3/PER1/KAT8/NCL/ECD/SUPT6H/ZNF668/NCOA6/CCNT2/IKBKG/MED1/CREBBP/STAT1/CTBP2/ARID3B/AATF/TAF3/ZSCAN21/ZNF219/SMARCA1/ZNF507/KAT6A/POU2F1/STAT2/ATM/PARP1/FUBP3/HELZ2/DCAF6/HYAL2/TAF4/ATAD2/TCF12/CEBPZ/NR6A1/UHRF1/IRF3/SIRT1/KAT6B/MAPK14/TAF6/HMGA2/CHD7/GABPA/TCF4/ZNF593/USF2/NFATC2IP/ZNF639/NFKB2/MED4/SOX9/TBL1X/BRD8/MYBL2/EBF2/GPS2/SREBF1/EP300/TAF5/TP53/TEAD1/PBX2/SIX4/SMARCC1/SALL1/RNF10/CKAP2/ZNF48/ARID3A/SENP1/ZNF24/SALL2/TET1/MYSM1/TAF10/TAF2/TOP2A/PAXIP1/ZNF226/NFYB/HDAC1/NUFIP1/TAF8/PKD2/MEF2D/FOXJ3/SALL4/MAML1/BCL9L/RNF4/ARNT/SOX12/FGF2/CD40/ATF6/ZNF335/ATF6B	179	go_bp
GO:0016073	GO:0016073	snRNA metabolic process	31/1833	40/7219	6.49959815935982e-12	1.26587411770389e-09	1.15885065929037e-09	NOP10/EXOSC5/EXOSC4/INTS3/CDK7/INTS14/EXOSC8/MEPCE/NHP2/INTS2/EXOSC2/EXOSC9/INTS4/MTREX/ZCCHC8/EXOSC10/TUT1/EXOSC7/METTL16/INTS1/INTS7/EXOSC6/INTS6/TOE1/INTS11/INTS8/RPAP2/EXOSC3/ICE2/INTS12/ZC3H8	31	go_bp
GO:0090501	GO:0090501	RNA phosphodiester bond hydrolysis	60/1833	107/7219	1.03748861600221e-11	1.92878565429502e-09	1.76571627134921e-09	CNOT1/CNOT7/EXOSC5/RPP30/CSTF2/DROSHA/EXOSC4/CPSF7/DCPS/NOL9/ANGEL2/CPSF1/ENDOG/KHNYN/EXOSC8/NHP2/CPSF4/EXOSC2/EXOSC9/UTP23/CNOT6/FEN1/BMS1/TSEN34/POP7/PRORP/EXOSC10/TUT1/NUDT12/XRN2/RRS1/EXOSC7/NOP9/ELAC2/CNOT2/CPSF2/CSTF3/BOP1/POLR2I/TBL3/UTP20/TSEN2/HELZ2/TOE1/RCL1/NOP14/TSR1/INTS11/ISG20L2/PARN/CPSF3/EXOSC3/NOB1/RNASEH2A/CSTF2T/NYNRIN/RPS21/KRI1/PAN2/ABT1	60	go_bp
GO:0006261	GO:0006261	DNA-templated DNA replication	61/1833	110/7219	1.32731293995836e-11	2.36030866279551e-09	2.16075612239445e-09	ENDOG/LIG3/NBN/HMGA1/BAZ1A/LRWD1/MRE11/KAT7/BRCA2/CDK9/SMARCAL1/FEN1/RFC5/TWNK/INO80/ORC3/ORC4/RFC4/RECQL/WDHD1/WIZ/GINS1/THOC1/RFC3/PCNA/PRIM2/MGME1/RPA1/RFC2/ORC5/ORC2/POLA1/DDX21/RRM1/POLE/RFC1/MCMBP/NOC3L/CDK2/TOPBP1/LIG1/POLE3/BLM/POLD1/POLD2/RRM2B/MCM3/DSCC1/MCM7/MMS22L/MCM4/ORC6/CHTF18/POLA2/MCM2/MCM5/MCM6/GEN1/POLD3/DBF4/PRIM1	61	go_bp
GO:0000460	GO:0000460	maturation of 5.8S rRNA	27/1833	33/7219	1.53663201827189e-11	2.61867706447168e-09	2.39728074078645e-09	EXOSC4/NOL9/LAS1L/EXOSC8/EXOSC2/EXOSC9/MTREX/EXOSC10/MAK16/URB1/RRS1/WDR12/EXOSC7/PES1/NOP9/NSA2/BOP1/UTP20/RPF1/RCL1/FTSJ3/NOP14/EXOSC3/RPS21/RRP15/KRI1/ABT1	27	go_bp
GO:0030490	GO:0030490	maturation of SSU-rRNA	32/1833	43/7219	1.96280136126231e-11	3.16357250329849e-09	2.89610793829178e-09	ERCC2/RPS19/NOL11/SRFBP1/UTP23/BMS1/WDR43/DDX52/RRS1/NOP9/NAT10/NGDN/WDR46/RIOK2/HEATR1/NOL10/TBL3/BYSL/UTP20/RCL1/NOP14/TSR1/DCAF13/UTP4/UTP6/DHX37/NOB1/RPS21/KRI1/WDR3/TSR3/ABT1	32	go_bp
GO:0051052	GO:0051052	regulation of DNA metabolic process	125/1833	291/7219	2.01107298498192e-11	3.16357250329849e-09	2.89610793829178e-09	MPHOSPH8/XRCC5/MGMT/XRCC1/ERCC2/MSH3/INO80E/MEAF6/PARG/PPP1R10/DEK/ACTR8/RLF/SMCHD1/H1-2/EP400/ANKRD17/SMARCAD1/CUL4A/SMC3/RBBP6/ING3/ENDOG/LIG3/PRKD2/RAD17/NBN/KDM1A/MAP3K4/MBD3/MRGBP/TFIP11/PDS5A/CDAN1/BAZ1A/MRE11/KAT7/BRCA2/CDK9/NFRKB/PINX1/KMT2A/RPA2/PPP4R2/SMARCAL1/WAPL/TRIP12/RFC5/RNF169/GTPBP4/WDR70/INO80/OTUD4/SMARCA5/GNL3L/EXOSC10/ORC3/PARP4/SMG5/RFC4/MSH6/SUPT6H/WIZ/WRAP53/NAT10/UBR5/TENT4B/GINS1/THOC1/EPC2/UBE2V2/RFC3/DNAJC2/EXOSC6/PCNA/PRIM2/GNL3/ATM/VPS72/ACTL6A/PARP1/RFC2/EHMT2/ORC5/MSH2/H1-3/UIMC1/PARN/JADE3/MORF4L1/EXOSC3/NVL/TTF1/SIRT1/JADE1/KPNA2/RIF1/HMGA2/CDK2/POLE3/BLM/BRD8/TP53/RNF168/DSCC1/AURKB/CHTF18/APLF/ANXA3/PAXIP1/CDK1/OBI1/ING5/DBF4/PRDM14/SIRT6/PRKCQ/CCNA2/RAD51AP1/FGF2/CD40/MAD2L2/CHRAC1/ZNF93/ESCO2	125	go_bp
GO:0016573	GO:0016573	histone acetylation	66/1833	124/7219	2.29018229101789e-11	3.46920206306044e-09	3.17589801526341e-09	LDB1/ENY2/NAA50/MEAF6/ATXN7L3/CTCF/GTF2B/EP400/TAF9/PIH1D1/YEATS2/GTF3C4/HCFC1/TAF12/SET/MCM3AP/ING3/MED24/BRPF1/BRD1/MBD3/SETD5/KANSL3/MRGBP/KANSL1/SIN3A/KAT7/BRCA2/KMT2A/KANSL2/SUPT7L/WDR5/PER1/KAT8/PHF20/CREBBP/EPC2/IWS1/KAT6A/VPS72/ACTL6A/NOC2L/TAF4/PBXIP1/BRD7/JADE3/KAT14/TAF5L/MORF4L1/NAA40/SIRT1/JADE1/KAT6B/TAF6/BEND3/POLE3/BRD8/EP300/TAF5/MBIP/TAF10/TAF2/HAT1/PAXIP1/NFYB/ING5	66	go_bp
GO:0044770	GO:0044770	cell cycle phase transition	129/1833	305/7219	3.43172988104916e-11	5.01277686196109e-09	4.58897112289167e-09	DDX39B/NSUN2/ZW10/MAD1L1/ERCC2/MNAT1/RB1/THOC5/CDC5L/RCC1/AKAP8/PPP1R10/ANAPC1/ANAPC5/TMOD3/ERCC3/ANKRD17/HUS1/ANAPC4/INTS3/DLG1/CUL4A/PHF8/CDK7/KDM8/GIGYF2/CTDP1/RPS27L/RAD17/NBN/MEPCE/EIF4G1/BRD4/TPR/TRIM71/RRM2/PLRG1/MRE11/PAF1/PPM1D/SIN3A/RPS6/PINX1/RPA2/CDC73/CDK5RAP3/ADAM17/INO80/WAC/AVEN/STXBP4/IQGAP3/SMC5/XPC/EIF2AK4/CRLF3/ECD/SPDL1/PSMG2/MAD2L1BP/INTS7/THOC1/IK/RIOK2/PSME3/ATM/CDK6/FBXL12/MSH2/RAD21/SUSD2/BRD7/UIMC1/HSPA2/CPSF3/TRIP13/RRM1/MDC1/POLE/JADE1/MAPK14/SYF2/MAP3K11/CCNH/HMGA2/CDK2/SKP2/TOPBP1/NOP53/CHMP2A/BLM/RCC2/RRM2B/ZWILCH/TP53/PLK1/RNASEH2B/AURKB/PTPN6/FANCD2/MTA3/NASP/CDK4/CCNB2/UBE2S/NSMCE2/TAF10/TAF2/MAD2L1/PAXIP1/CDK1/CDCA5/GEN1/CDK17/CDK5RAP2/CTDSP2/DBF4/PKD2/CHEK2/AURKA/WEE1/TTK/CCNA2/NDC80/XRCC3/MIIP/CCNJ/MAD2L2/FBXL6	129	go_bp
GO:0018393	GO:0018393	internal peptidyl-lysine acetylation	67/1833	128/7219	4.33745923647037e-11	6.117313199022e-09	5.60012432091655e-09	LDB1/ENY2/NAA50/MEAF6/ATXN7L3/CTCF/GTF2B/EP400/TAF9/PIH1D1/YEATS2/GTF3C4/HCFC1/TAF12/SET/MCM3AP/ING3/MED24/BRPF1/BRD1/MBD3/SETD5/KANSL3/MRGBP/KANSL1/SIN3A/KAT7/BRCA2/KMT2A/KANSL2/SUPT7L/WDR5/SMC5/PER1/KAT8/PHF20/CREBBP/EPC2/IWS1/KAT6A/VPS72/ACTL6A/NOC2L/TAF4/PBXIP1/BRD7/JADE3/KAT14/TAF5L/MORF4L1/NAA40/SIRT1/JADE1/KAT6B/TAF6/BEND3/POLE3/BRD8/EP300/TAF5/MBIP/TAF10/TAF2/HAT1/PAXIP1/NFYB/ING5	67	go_bp
GO:1903047	GO:1903047	mitotic cell cycle process	181/1833	469/7219	4.96285441199276e-11	6.76602484835013e-09	6.19399057665201e-09	MAU2/ZW10/RANBP1/MAD1L1/CEP192/ERCC2/MNAT1/RB1/NAA50/RCC1/AKAP8/PPP1R10/ANAPC1/ANAPC5/TMOD3/ERCC3/CDK13/ANKRD17/HUS1/ANAPC4/INTS3/DLG1/CUL4A/STAG1/SMC3/PHF8/CDK7/KDM8/GIGYF2/CTDP1/SEH1L/NUMA1/RPS27L/RAD17/NBN/PHIP/BAZ1B/SMC1A/MEPCE/EIF4G1/BRD4/PDS5A/TPR/UBE2I/TRIM71/RRM2/PLRG1/MRE11/PPM1D/SIN3A/BRCA2/RPS6/PINX1/RPA2/CENPC/NIPBL/CDC73/CDK5RAP3/ADAM17/INO80/WAC/SMARCA5/AVEN/DRG1/IQGAP3/SMC5/SNX33/XPC/CRLF3/RRS1/ECD/SPDL1/INTS13/PSMG2/MAD2L1BP/VRK1/NCAPD3/GINS1/AAAS/IK/RIOK2/PCNA/DSN1/PSME3/ARHGEF10/ATM/KIF4A/OBSL1/STAG2/NUP62/CDK6/FBXL12/MSH2/RAD21/POLA1/BRD7/UIMC1/HSPA2/BCCIP/KIF22/CPSF3/TRIP13/RRM1/MDC1/POLE/MKI67/JADE1/SYF2/SMC2/CCNH/HMGA2/PSRC1/CDK2/SKP2/TOPBP1/KIF15/NOP53/KIF11/LIG1/REEP4/CHMP2A/SMC4/BECN1/BLM/MYBL2/RCC2/NSL1/RRM2B/FLNA/ZWILCH/TP53/PLK1/MCM3/DSCC1/CDCA8/PRC1/RNASEH2B/KIFC1/CKAP2/AURKB/PTPN6/FANCD2/NCAPD2/MTA3/MCM4/NASP/CDK4/CCNB2/UBE2S/NUSAP1/MCM2/KIF2C/NSMCE2/TAF10/TAF2/KLHDC8B/NCAPG/MAD2L1/MCM6/SGO1/CDK1/CDCA5/GEN1/CDK17/CDK5RAP2/CTDSP2/DBF4/PKD2/CHEK2/AURKA/WEE1/REEP3/TTK/CCNA2/GJA1/NDC80/XRCC3/MIIP/CCNJ/MAD2L2/FBXL6	181	go_bp
GO:1901987	GO:1901987	regulation of cell cycle phase transition	103/1833	230/7219	6.98605927444703e-11	9.21709110725431e-09	8.43783118479052e-09	DDX39B/NSUN2/ZW10/MAD1L1/ERCC2/MNAT1/RB1/THOC5/CDC5L/PPP1R10/ANAPC5/TMOD3/ERCC3/ANKRD17/HUS1/ANAPC4/INTS3/DLG1/CUL4A/CDK7/GIGYF2/RPS27L/RAD17/NBN/MEPCE/EIF4G1/BRD4/TPR/RRM2/PLRG1/MRE11/PAF1/SIN3A/PINX1/RPA2/CDC73/CDK5RAP3/ADAM17/INO80/WAC/AVEN/STXBP4/XPC/EIF2AK4/CRLF3/ECD/SPDL1/PSMG2/MAD2L1BP/INTS7/THOC1/IK/RIOK2/PSME3/ATM/MSH2/RAD21/SUSD2/BRD7/UIMC1/HSPA2/CPSF3/TRIP13/RRM1/MDC1/JADE1/MAPK14/SYF2/CCNH/HMGA2/CDK2/TOPBP1/NOP53/BLM/RCC2/RRM2B/ZWILCH/TP53/PLK1/RNASEH2B/AURKB/PTPN6/FANCD2/MTA3/CDK4/NSMCE2/MAD2L1/PAXIP1/CDK1/CDCA5/GEN1/CDK5RAP2/CTDSP2/DBF4/PKD2/CHEK2/AURKA/WEE1/TTK/NDC80/XRCC3/MIIP/MAD2L2	103	go_bp
GO:0000469	GO:0000469	cleavage involved in rRNA processing	22/1833	25/7219	7.33197791949308e-11	9.37118427835209e-09	8.57889653277529e-09	NOL9/EXOSC8/NHP2/EXOSC2/EXOSC9/UTP23/BMS1/EXOSC10/RRS1/EXOSC7/NOP9/BOP1/TBL3/UTP20/RCL1/NOP14/TSR1/EXOSC3/NOB1/RPS21/KRI1/ABT1	22	go_bp
GO:0042274	GO:0042274	ribosomal small subunit biogenesis	40/1833	62/7219	8.27979447742843e-11	1.02619270947522e-08	9.39433140549056e-09	XRCC5/RPS5/RPSA/ERCC2/RPS19/RPS27L/NOL11/SRFBP1/UTP23/RPS6/BMS1/EMG1/WDR43/DDX52/RRS1/NOP9/NAT10/NGDN/WDR46/RIOK2/HEATR1/NOL10/TBL3/BYSL/UTP20/RCL1/NOP14/TSR1/DCAF13/RRP7A/UTP4/LTV1/UTP6/DHX37/NOB1/RPS21/KRI1/WDR3/TSR3/ABT1	40	go_bp
