ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0051148	GO:0051148	negative regulation of muscle cell differentiation	9/1822	22/7291	0.0741155170025466	0.553583834423007	0.513748864043206	YBX1/YY1/CTDP1/DNMT1/EZH2/PDCD4/PTBP1/FOXO4/NFATC3	9	go_bp
GO:0030326	GO:0030326	embryonic limb morphogenesis	16/1822	45/7291	0.0744352985625398	0.553965227388721	0.514102812606559	TMEM231/NIPBL/ROR2/MED1/FRAS1/CREBBP/ECE1/PBX2/CHD7/C2CD3/HDAC1/GPC3/SKI/SALL1/SALL4/GJA1	16	go_bp
GO:0035113	GO:0035113	embryonic appendage morphogenesis	16/1822	45/7291	0.0744352985625398	0.553965227388721	0.514102812606559	TMEM231/NIPBL/ROR2/MED1/FRAS1/CREBBP/ECE1/PBX2/CHD7/C2CD3/HDAC1/GPC3/SKI/SALL1/SALL4/GJA1	16	go_bp
GO:0044154	GO:0044154	histone H3-K14 acetylation	8/1822	19/7291	0.0770296343385552	0.569227135779794	0.528266499498207	KAT7/MEAF6/YEATS2/BRPF1/SIRT1/ZZZ3/KAT14/ING5	8	go_bp
GO:0061371	GO:0061371	determination of heart left/right asymmetry	8/1822	19/7291	0.0770296343385552	0.569227135779794	0.528266499498207	MIB1/SETDB2/SUFU/MKKS/C2CD3/SRF/PKD2/GJA1	8	go_bp
GO:0000722	GO:0000722	telomere maintenance via recombination	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	SMC6/SMC5/BRCA2/XRCC1/XRCC3	5	go_bp
GO:0032780	GO:0032780	negative regulation of ATP-dependent activity	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	MNAT1/PPIF/SIRT1/THADA/MCM2	5	go_bp
GO:0033235	GO:0033235	positive regulation of protein sumoylation	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	PIAS1/PIAS4/GNL3/ARNT/PIAS3	5	go_bp
GO:0036490	GO:0036490	regulation of translation in response to endoplasmic reticulum stress	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	EIF2AK3/EIF4G1/DNAJC3/EIF2AK4/PPP1R15B	5	go_bp
GO:0060251	GO:0060251	regulation of glial cell proliferation	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	LYN/RNF10/UFL1/CERS2/SKI	5	go_bp
GO:0101023	GO:0101023	vascular endothelial cell proliferation	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	FGFR1/SIRT6/ADAM17/FLT1/STAT3	5	go_bp
GO:1901978	GO:1901978	positive regulation of cell cycle checkpoint	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	TPR/PCID2/MAD2L1/NDC80/XRCC3	5	go_bp
GO:1905562	GO:1905562	regulation of vascular endothelial cell proliferation	5/1822	10/7291	0.077866627353821	0.569227135779794	0.528266499498207	FGFR1/SIRT6/ADAM17/FLT1/STAT3	5	go_bp
GO:1903131	GO:1903131	mononuclear cell differentiation	40/1822	130/7291	0.0780143004389254	0.569297275592371	0.528331592166733	ARMC5/KAT7/LYN/HECTD1/RPS6/MYH9/AP3B1/YY1/AMBRA1/NKAP/DCAF1/PATZ1/ZBTB46/MED1/PNP/PTPN2/PCID2/TCF3/ATM/CHD7/LGALS1/ADAM17/TMEM131L/EZH2/MSH2/ADA/STAT3/RBPJ/IRF2BP2/MMP14/CDK6/SFRP1/SRF/EP300/PTPN6/GPS2/FANCD2/RIPK2/PIR/ZC3H8	40	go_bp
GO:0000380	GO:0000380	alternative mRNA splicing, via spliceosome	20/1822	59/7291	0.0785814224104733	0.569876209896386	0.528868867322814	SLU7/RBM25/KDM1A/CELF2/FXR1/RBM17/SRSF6/YTHDC1/SFSWAP/SRSF2/RSRC1/CDK13/ZC3H10/WTAP/RAVER1/SAP18/PTBP1/RBM8A/HNRNPU/NSRP1	20	go_bp
GO:1901992	GO:1901992	positive regulation of mitotic cell cycle phase transition	20/1822	59/7291	0.0785814224104733	0.569876209896386	0.528868867322814	SIN3A/PLRG1/BRD4/EIF4G1/RB1/MAD2L1BP/TMOD3/MEPCE/RRM2B/ADAM17/CPSF3/RCC2/CCNB1/RRM1/RRM2/HSPA2/MTA3/CDK1/CDK4/CDCA5	20	go_bp
GO:0033344	GO:0033344	cholesterol efflux	7/1822	16/7291	0.0791797637659265	0.569876209896386	0.528868867322814	NPC2/SIRT1/NPC1/EEPD1/GPS2/APOE/PLTP	7	go_bp
GO:0045737	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	7/1822	16/7291	0.0791797637659265	0.569876209896386	0.528868867322814	MNAT1/CCNT2/CCNT1/ADAM17/CCNB1/PSRC1/PKD2	7	go_bp
GO:0007584	GO:0007584	response to nutrient	22/1822	66/7291	0.0792764259396004	0.569876209896386	0.528868867322814	SNW1/TRIM24/NDOR1/DCPS/MED1/USF2/SRSF2/SLC16A1/GCLM/ARG1/ITGA2/STAT1/SFRP1/SRF/DNMT3A/AKR1C3/IGFBP2/HMOX1/ALPL/NQO1/LIPG/TYMS	22	go_bp
GO:0016572	GO:0016572	histone phosphorylation	12/1822	32/7291	0.079762937422157	0.569876209896386	0.528868867322814	SMARCA5/PPP4R2/CDK9/DCAF1/ATM/VRK1/HASPIN/CDK2/AURKB/CDK1/CHEK1/AURKA	12	go_bp
GO:0030488	GO:0030488	tRNA methylation	12/1822	32/7291	0.079762937422157	0.569876209896386	0.528868867322814	THUMPD3/TRMT6/TRMT61A/TRMT1L/TRMT5/TRMT1/TRMT112/WDR4/THADA/NSUN6/METTL2B/TRMT13	12	go_bp
GO:0009130	GO:0009130	pyrimidine nucleoside monophosphate biosynthetic process	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	CAD/DUT/UPP1/DCTD/UCK1/TYMS	6	go_bp
GO:0014009	GO:0014009	glial cell proliferation	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	LYN/RNF10/UFL1/CERS2/SKI/CLU	6	go_bp
GO:0043928	GO:0043928	exonucleolytic catabolism of deadenylated mRNA	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	EXOSC8/EXOSC2/DCPS/EXOSC9/EXOSC7/EXOSC3	6	go_bp
GO:0072337	GO:0072337	modified amino acid transport	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	ABCC5/ABCC4/SLC9A3R1/SLC46A1/MGST1/GJA1	6	go_bp
GO:2000242	GO:2000242	negative regulation of reproductive process	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	CHFR/MYH9/ADA/TTK/TRIP13/GJA1	6	go_bp
GO:2000737	GO:2000737	negative regulation of stem cell differentiation	6/1822	13/7291	0.0798904800679387	0.569876209896386	0.528868867322814	CDK12/YTHDF2/CDK13/STAT3/N4BP2L2/HNRNPU	6	go_bp
GO:1900182	GO:1900182	positive regulation of protein localization to nucleus	19/1822	56/7291	0.0843093774869235	0.600358485973378	0.557157689600885	RBM22/KAT7/EIF2AK3/MCRS1/TPR/CDK5RAP3/BAG3/PARP1/UBR5/NMD3/MEPCE/PINX1/ORMDL3/MAPK14/HYAL2/CD2AP/FLNA/CDK1/PLK1	19	go_bp
GO:0061448	GO:0061448	connective tissue development	25/1822	77/7291	0.0846322547319426	0.601618596999654	0.558327125137226	SNX19/EIF2AK3/EBF2/DDRGK1/CCN2/ROR2/MEX3C/THBS3/RB1/SIRT1/ZNF219/ANXA6/ZNF516/MKKS/MAPK14/PBXIP1/SERPINH1/PAXIP1/SRF/HYAL2/MEF2D/CDK4/TYMS/LOXL2/CCN1	25	go_bp
GO:0009798	GO:0009798	axis specification	11/1822	29/7291	0.0849042248042159	0.602416832063853	0.559067920536172	EPB41L5/SETDB2/TASOR/C2CD3/BCOR/GPC3/AXIN1/SKI/SFRP1/SRF/AURKA	11	go_bp
GO:0090090	GO:0090090	negative regulation of canonical Wnt signaling pathway	21/1822	63/7291	0.0850367684358871	0.602416832063853	0.559067920536172	CHD8/UBAC2/ROR2/CCDC88C/TLE1/G3BP1/DRAXIN/MAPK14/TMEM131L/FRMD8/HDAC1/GPC3/AXIN1/SFRP1/SLC9A3R1/LIMD1/IGFBP2/JADE1/APOE/DAB2/OTUD5	21	go_bp
GO:0048598	GO:0048598	embryonic morphogenesis	66/1822	227/7291	0.0873999876264371	0.618096310435335	0.573619129768166	COL6A1/EPB41L5/ARMC5/GLMN/TMEM231/RPL38/HECTD1/YTHDF2/PAF1/MIB1/RPS6/NIPBL/YBX1/UGDH/ROR2/PTK7/LEO1/CDON/MTHFD1/MED1/GRSF1/SETDB2/FRAS1/CTR9/POFUT2/CDC73/BRD2/SUFU/CREBBP/VASP/ECE1/KDM2B/LMO4/MKKS/SYF2/PBX2/CHD7/TASOR/C2CD3/FLT1/EPHA2/ZNF281/HDAC1/FN1/ITGA5/GPC3/LRIG1/ITGAV/MMP14/AXIN1/ITGA2/SKI/SFRP1/LUZP1/SRF/SLC9A3R1/LAMB1/SALL1/CRB2/PKD2/SIX4/SALL4/COL4A2/GJA1/KIF16B/CCN1	66	go_bp
GO:0001501	GO:0001501	skeletal system development	50/1822	168/7291	0.0893587505898457	0.630866658701941	0.585470545050629	SNX19/RPL13/SLC38A10/RPL38/EIF2AK3/DDRGK1/FGFR1/NIPBL/CCN2/ROR2/MEX3C/THBS3/RB1/MTHFD1/MED1/BBX/MBTD1/ZNF219/SUFU/ANXA6/VCAN/NLE1/MKKS/CHD7/AKAP13/ZFAND5/MAPK14/CTC1/EPHA2/PBXIP1/INPPL1/SERPINH1/MMP14/SKI/SFRP1/SRF/EP300/P3H1/HYAL2/NAB1/MEF2D/PLS3/PTPN6/SIX4/ALPL/TYMS/LOXL2/ACTN3/GJA1/CCN1	50	go_bp
GO:0002532	GO:0002532	production of molecular mediator involved in inflammatory response	10/1822	26/7291	0.0902635278629628	0.635079394844702	0.589380139719543	LYN/RPS19/PER1/MAPK14/EZH2/PBXIP1/STAT3/CUEDC2/PDCD4/VAMP8	10	go_bp
GO:0035050	GO:0035050	embryonic heart tube development	10/1822	26/7291	0.0902635278629628	0.635079394844702	0.589380139719543	MIB1/MED1/SETDB2/SUFU/ECE1/MKKS/C2CD3/SRF/PKD2/GJA1	10	go_bp
GO:0010833	GO:0010833	telomere maintenance via telomere lengthening	20/1822	60/7291	0.0912731623825624	0.641072863842018	0.594942328673739	MRE11/HNRNPC/TELO2/EXOSC10/GNL3L/PARP1/NHP2/PINX1/NAT10/ATM/TENT4B/RPA1/CTC1/MAP3K4/ATR/PARN/WRAP53/RFC1/AURKB/HNRNPU	20	go_bp
GO:0030510	GO:0030510	regulation of BMP signaling pathway	13/1822	36/7291	0.0914263507007292	0.641072863842018	0.594942328673739	TRIM33/BMPER/ZNF423/LEMD3/RBPJ/CTDSPL2/GPC3/NUMA1/SKI/SFRP1/CRB2/FSTL1/CCN1	13	go_bp
GO:0050673	GO:0050673	epithelial cell proliferation	42/1822	139/7291	0.0922361663652053	0.645653164556437	0.599193038580147	PDCL3/MAGED1/RIDA/FGFR1/PYGO2/NRP2/SRSF6/RB1/HMGB2/SIRT1/MED1/BMPER/SPARC/CDC73/SIRT6/BRCA2/PTPRK/IQGAP3/ZNF580/ADAM17/FLT1/EPHA2/STXBP4/STAT3/LAMC1/GPC3/ARG1/MMP14/CDK6/STAT1/SFRP1/EPPK1/UHRF1/PURA/ARNT/LAMB1/HMOX1/SIX4/APOE/DAB2/LOXL2/SAV1	42	go_bp
GO:0001649	GO:0001649	osteoblast differentiation	29/1822	92/7291	0.0930506356587622	0.650250459018774	0.603459519392686	COL6A1/HNRNPC/FBL/HSD17B4/RSL1D1/ALYREF/UFL1/ASF1A/GTPBP4/RRAS2/SUFU/RIOX1/VCAN/MAPK14/MYBBP1A/EPHA2/DDX21/SKI/CDK6/SFRP1/FHL2/LIMD1/RRBP1/MEF2D/ALPL/HNRNPU/MRC2/GJA1/CCN1	29	go_bp
GO:0034605	GO:0034605	cellular response to heat	15/1822	43/7291	0.0952355904938686	0.663270843929426	0.615542979098884	SLU7/LYN/TPR/BAG3/SIRT1/SUMO1/DNAJC7/CREBBP/ATM/RBBP7/ATR/DNAJC2/EP300/HMOX1/MAPKAPK2	15	go_bp
GO:2000781	GO:2000781	positive regulation of double-strand break repair	15/1822	43/7291	0.0952355904938686	0.663270843929426	0.615542979098884	UBE2V2/MEAF6/BRD8/ING3/ACTL6A/ARID2/MRGBP/PARP1/MBTD1/VPS72/MORF4L1/WRAP53/TIMELESS/RIF1/RAD51AP1	15	go_bp
GO:0001656	GO:0001656	metanephros development	9/1822	23/7291	0.0957745843248156	0.665899850204409	0.617982806462598	NIPBL/FRAS1/LAMB2/GPC3/STAT1/SALL1/PKD2/CTSH/SIX4	9	go_bp
GO:0051147	GO:0051147	regulation of muscle cell differentiation	17/1822	50/7291	0.0972488006417232	0.675011456306102	0.626438756570377	CDK9/YBX1/YY1/SUPT6H/SIRT1/CTDP1/MAPK14/DNMT1/EZH2/PDCD4/MMP14/SRF/PTBP1/MAML1/FOXO4/NFATC3/ACTN3	17	go_bp
GO:0003341	GO:0003341	cilium movement	12/1822	33/7291	0.0979758857706336	0.678183431712864	0.629382481911807	INTS13/ING2/MKKS/TMF1/CFAP298/OFD1/CEP131/DNAAF5/SLC9A3R1/INPP5B/PLTP/PRDM14	12	go_bp
GO:0009952	GO:0009952	anterior/posterior pattern specification	19/1822	57/7291	0.0980347623819711	0.678183431712864	0.629382481911807	EPB41L5/POFUT1/MIB1/YY1/ROR2/GRSF1/BPTF/KDM2B/NLE1/ATM/TASOR/RBPJ/GPC3/SKI/SFRP1/SRF/EP300/CRB2/AURKA	19	go_bp
GO:0006401	GO:0006401	RNA catabolic process	61/1822	210/7291	0.0985907138145753	0.680886956545216	0.63189146560166	TNRC6B/EXOSC8/ZCCHC17/LARP4B/NPM1/FASTKD2/HELZ2/EXOSC4/HNRNPC/FASTKD3/EIF3E/YTHDF2/RIDA/TBRG4/ZC3H14/DDX49/FXR1/YBX1/PUM1/EXOSC2/DCPS/SERBP1/POLR2G/PAN2/EXOSC9/DHX34/GIGYF2/XRN2/MTREX/SMG7/MTPAP/EXOSC10/MRTO4/SECISBP2/ZCCHC8/ELAC2/GRSF1/PCID2/EXOSC7/METTL14/EXOSC6/PHAX/SAMD4B/ATM/EXOSC3/TENT4B/METTL16/MAPK14/FEN1/ZHX2/PARN/RNASEH2A/LIN28A/TENT2/MOV10/ZC3HAV1/RBM8A/PRPF18/HNRNPU/YBX3/MAPKAPK2	61	go_bp
GO:0071396	GO:0071396	cellular response to lipid	65/1822	225/7291	0.0991066183393741	0.683305330122474	0.634135817045634	TRIP4/CBX3/CREB1/YES1/SNW1/URI1/LYN/KDM1A/TRIM24/DDRGK1/PAF1/SMARCD1/CACTIN/PTK7/ATP1A1/LCOR/MAP2K3/HMGB2/SETX/UFL1/SAFB/PABPN1/KMT2D/SIRT1/MED1/MSN/PER1/RNF14/PARP1/NPC1/KDM5D/CTR9/CDC73/UBR5/NCOR2/SELENOS/ELK1/CRY2/ATM/IRF3/NCOA4/MAPK14/NEDD4/NR2C1/TMF1/KDM3A/DDX54/HDAC1/RWDD1/PDCD4/ARG1/ITGA2/SFRP1/EP300/SKP2/AKR1C3/ADNP2/MGST1/CLU/CPT1A/DAB2/HNRNPU/CDK4/RIPK2/SREBF1	65	go_bp
GO:0000963	GO:0000963	mitochondrial RNA processing	8/1822	20/7291	0.101310646202885	0.696172990490824	0.646077542013135	FASTKD2/PUS1/FASTKD3/TBRG4/TRMT5/ELAC2/CDK5RAP1/PRORP	8	go_bp
GO:0003143	GO:0003143	embryonic heart tube morphogenesis	8/1822	20/7291	0.101310646202885	0.696172990490824	0.646077542013135	MIB1/SETDB2/SUFU/MKKS/C2CD3/SRF/PKD2/GJA1	8	go_bp
GO:0018208	GO:0018208	peptidyl-proline modification	14/1822	40/7291	0.102340747583255	0.700915120076014	0.650478435854401	RANBP2/FKBP5/PPWD1/NTMT1/PPIF/OGFOD1/PPIE/P4HA2/FKBP10/P4HA1/P3H1/CRTAP/P3H3/PPIH	14	go_bp
GO:0062014	GO:0062014	negative regulation of small molecule metabolic process	14/1822	40/7291	0.102340747583255	0.700915120076014	0.650478435854401	WDTC1/ERLIN1/PRMT3/SIRT1/PARP1/SIRT6/STAT3/EP300/AKR1C3/CLK2/FAM3A/APOE/BCKDK/ACTN3	14	go_bp
GO:0031398	GO:0031398	positive regulation of protein ubiquitination	22/1822	68/7291	0.104383161076955	0.713717700033639	0.662359763489099	CHFR/MTA1/UBE2V2/WFS1/RPS2/KDM1A/CDK9/CDK5RAP3/TSPYL5/DCUN1D5/MASTL/CTR9/FANCI/NSMCE3/PHF23/PAXIP1/AXIN1/FBXO33/SKP2/UBE2S/PLK1/RIPK2	22	go_bp
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	16/1822	47/7291	0.10456859327124	0.713801837843246	0.662437846882112	PDCL3/FGFR1/NRP2/HMGB2/SIRT1/SPARC/SIRT6/ZNF580/ADAM17/FLT1/STAT3/ARG1/STAT1/ARNT/HMOX1/APOE	16	go_bp
GO:0099024	GO:0099024	plasma membrane invagination	11/1822	30/7291	0.105021418523505	0.715707948053572	0.664206796577539	MYH9/XKR8/MFGE8/GSN/SNX33/RHOG/ITGA2/DOCK1/GULP1/AURKB/SH3BP1	11	go_bp
GO:0007548	GO:0007548	sex differentiation	32/1822	104/7291	0.1060025994066	0.721202503883518	0.669305973324633	NIPBL/HSD17B4/ROR2/TFPT/HMGB2/NUP107/PATZ1/SF1/ARID4B/SIRT1/ING2/TAF4/BRCA2/ATM/MKKS/CTNNA1/NCOA4/CHD7/TMF1/MSH2/DHX37/MMP14/CBX2/NUDT1/SFRP1/AKR1C3/SALL1/SIX4/RAB13/NASP/YBX3/GJA1	32	go_bp
GO:0010883	GO:0010883	regulation of lipid storage	7/1822	17/7291	0.106632221049142	0.723099748989497	0.671066695833852	SIRT1/PTPN2/ALKBH7/ITGAV/PLIN3/CPT1A/SREBF1	7	go_bp
GO:0014075	GO:0014075	response to amine	7/1822	17/7291	0.106632221049142	0.723099748989497	0.671066695833852	HPRT1/GLDC/RRM2B/ARG1/ITGA2/CDK1/NQO1	7	go_bp
GO:0051100	GO:0051100	negative regulation of binding	25/1822	79/7291	0.108656205901306	0.732880608130619	0.680143740647408	SIN3A/SYMPK/EPB41L5/TFIP11/KDM1A/BTAF1/BAG2/ZNF462/GTPBP4/GNL3L/RSF1/SUMO1/MEPCE/WAPL/ARHGAP28/TAF1/LRPAP1/NFATC4/ATP2A3/ZNF593/HMOX1/AURKB/DAB2/MITD1/AURKA	25	go_bp
GO:0060541	GO:0060541	respiratory system development	25/1822	79/7291	0.108656205901306	0.732880608130619	0.680143740647408	CREB1/RIDA/PLOD3/CCN2/AP3B1/PTK7/SRSF6/ELK1/CHD7/MAN2A1/ADA/RBPJ/GPC3/MAN1A2/ARG1/MMP14/SKI/SRF/EP300/TIMELESS/CTSH/SIX4/SREBF1/DPPA4/SAV1	25	go_bp
GO:0009124	GO:0009124	nucleoside monophosphate biosynthetic process	13/1822	37/7291	0.110066207075083	0.732880608130619	0.680143740647408	HPRT1/ADSS2/PAICS/CAD/GMPS/DCK/DUT/ADA/UPP1/DCTD/UCK1/PRPS2/TYMS	13	go_bp
GO:0035065	GO:0035065	regulation of histone acetylation	13/1822	37/7291	0.110066207075083	0.732880608130619	0.680143740647408	SIN3A/KAT7/CTCF/PYGO2/SETD5/SIRT1/BRD7/NFYB/IWS1/NOC2L/PAXIP1/AUTS2/CHEK1	13	go_bp
GO:0006266	GO:0006266	DNA ligation	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	TFIP11/XRCC4/XRCC1/LIG1/TOP2A/APLF	6	go_bp
GO:0035518	GO:0035518	histone H2A monoubiquitination	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	KDM2B/RYBP/RNF168/BCOR/DDB2/PCGF6	6	go_bp
GO:0040018	GO:0040018	positive regulation of multicellular organism growth	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	CREB1/NIPBL/EZR/POU3F2/MKKS/CHD7	6	go_bp
GO:0044030	GO:0044030	regulation of DNA methylation	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	MBD3/RLF/MPHOSPH8/PARP1/EHMT2/PRDM14	6	go_bp
GO:0045668	GO:0045668	negative regulation of osteoblast differentiation	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	SUFU/RIOX1/SKI/CDK6/SFRP1/LIMD1	6	go_bp
GO:0045933	GO:0045933	positive regulation of muscle contraction	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	CCN2/ATP1A1/ADA/ITGA2/SRF/ACTN3	6	go_bp
GO:0046931	GO:0046931	pore complex assembly	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	NUP98/AHCTF1/NDC1/NUP107/NUP153/AFDN	6	go_bp
GO:0050830	GO:0050830	defense response to Gram-positive bacterium	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	SEH1L/HMGB2/ADAM17/EPHA2/HLA-A/RIPK2	6	go_bp
GO:0140747	GO:0140747	regulation of ncRNA transcription	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	NOL11/MEPCE/NCL/ZNF143/NOP53/IPPK	6	go_bp
GO:1901673	GO:1901673	regulation of mitotic spindle assembly	6/1822	14/7291	0.11127627309114	0.732880608130619	0.680143740647408	TPR/DRG1/CHMP2A/KIF15/HNRNPU/PLK1	6	go_bp
GO:0019080	GO:0019080	viral gene expression	21/1822	65/7291	0.112077573089669	0.732880608130619	0.680143740647408	SNW1/TRIM11/EIF3L/MGAT2/CDK9/HEXIM1/ZNF639/RRP1B/TRIM62/RSF1/USF2/CTDP1/CCNT2/CCNT1/MAN2A1/CHD1/EIF2AK4/MGAT1/HDAC1/PTBP1/EP300	21	go_bp
GO:0010824	GO:0010824	regulation of centrosome duplication	10/1822	27/7291	0.112590591610735	0.732880608130619	0.680143740647408	NPM1/ALMS1/CEP76/SIRT1/NUP62/NAT10/CHMP2A/CEP131/CDK5RAP2/XRCC3	10	go_bp
GO:0060236	GO:0060236	regulation of mitotic spindle organization	10/1822	27/7291	0.112590591610735	0.732880608130619	0.680143740647408	TPR/NUP62/DRG1/CHMP2A/NUMA1/PSRC1/KIF15/TPX2/HNRNPU/PLK1	10	go_bp
GO:0060419	GO:0060419	heart growth	10/1822	27/7291	0.112590591610735	0.732880608130619	0.680143740647408	YY1/ARID2/CTDP1/AKAP13/MAPK14/DIPK2A/RBPJ/CDK1/PDLIM5/SAV1	10	go_bp
GO:0001503	GO:0001503	ossification	46/1822	156/7291	0.112784645439549	0.732880608130619	0.680143740647408	COL6A1/HNRNPC/RPL38/EIF2AK3/FBL/NIPBL/CCN2/ZBTB40/HSD17B4/ROR2/THBS3/RSL1D1/ALYREF/UFL1/ASF1A/GTPBP4/MESD/RRAS2/SUFU/RIOX1/VCAN/MAPK14/MYBBP1A/TXLNG/EPHA2/BCOR/RBPJ/DDX21/INPPL1/GPC3/MMP14/SKI/ENPP1/CDK6/SFRP1/FHL2/LIMD1/NAB1/RRBP1/MEF2D/ALPL/HNRNPU/MRC2/ACTN3/GJA1/CCN1	46	go_bp
GO:0002244	GO:0002244	hematopoietic progenitor cell differentiation	19/1822	58/7291	0.11309514754961	0.732880608130619	0.680143740647408	SIN3A/PRRC2C/YTHDF2/DPF2/AP3B1/UFL1/PDCD2/METTL14/RRS1/PUS7/FLT1/CDK6/SFRP1/SRF/N4BP2L2/HYAL2/TENT2/PTPN6/TOP2A	19	go_bp
GO:0050680	GO:0050680	negative regulation of epithelial cell proliferation	17/1822	51/7291	0.113366645020865	0.732880608130619	0.680143740647408	MAGED1/RIDA/RB1/MED1/SPARC/CDC73/BRCA2/PTPRK/FLT1/GPC3/CDK6/STAT1/SFRP1/EPPK1/APOE/DAB2/SAV1	17	go_bp
GO:0000097	GO:0000097	sulfur amino acid biosynthetic process	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	MRI1/MTHFD1/APIP/ADI1/MTRR	5	go_bp
GO:0001835	GO:0001835	blastocyst hatching	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	PHF6/PPP4R4/CTR9/BCOR/ASF1B	5	go_bp
GO:0001958	GO:0001958	endochondral ossification	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	INPPL1/MMP14/NAB1/MEF2D/ALPL	5	go_bp
GO:0002446	GO:0002446	neutrophil mediated immunity	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	STXBP3/ADAM17/ARG1/ANXA3/STXBP2	5	go_bp
GO:0010874	GO:0010874	regulation of cholesterol efflux	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	SIRT1/EEPD1/GPS2/APOE/PLTP	5	go_bp
GO:0021522	GO:0021522	spinal cord motor neuron differentiation	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	GIGYF2/SUFU/LMO4/ZC4H2/ABT1	5	go_bp
GO:0030224	GO:0030224	monocyte differentiation	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	MYH9/ZBTB46/MED1/CDK6/PIR	5	go_bp
GO:0034656	GO:0034656	nucleobase-containing small molecule catabolic process	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	PNP/MGAT1/ADA/UPP1/NUDT1	5	go_bp
GO:0035188	GO:0035188	hatching	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	PHF6/PPP4R4/CTR9/BCOR/ASF1B	5	go_bp
GO:0036075	GO:0036075	replacement ossification	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	INPPL1/MMP14/NAB1/MEF2D/ALPL	5	go_bp
GO:0046638	GO:0046638	positive regulation of alpha-beta T cell differentiation	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	AP3B1/NKAP/PNP/ADA/RIPK2	5	go_bp
GO:0051382	GO:0051382	kinetochore assembly	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	SENP6/CENPC/CENPE/CENPH/RNF4	5	go_bp
GO:0071684	GO:0071684	organism emergence from protective structure	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	PHF6/PPP4R4/CTR9/BCOR/ASF1B	5	go_bp
GO:1900102	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	5/1822	11/7291	0.114295957076883	0.732880608130619	0.680143740647408	WFS1/DDRGK1/UFL1/PPP1R15B/ATF6B	5	go_bp
GO:0002460	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	24/1822	76/7291	0.116459308464287	0.74559274658114	0.691941134795165	THOC1/HPRT1/SUPT6H/KDM5D/EXOSC6/MSH6/EXOSC3/ADAM17/RNF168/MSH2/ADA/STAT3/ARG1/PAXIP1/SERPING1/SWAP70/CLU/PTPN6/RIF1/CTSH/HLA-A/RIPK2/APLF/CD40	24	go_bp
GO:0043487	GO:0043487	regulation of RNA stability	38/1822	127/7291	0.117870917013839	0.752700920640943	0.698537816492801	TNRC6B/EXOSC8/ZCCHC17/LARP4B/NPM1/FASTKD2/HNRNPC/FASTKD3/YTHDF2/RIDA/TBRG4/ZC3H14/DDX49/FXR1/YBX1/PUM1/EXOSC2/DCPS/SERBP1/POLR2G/PAN2/EXOSC9/GIGYF2/PCID2/EXOSC7/METTL14/PHAX/SAMD4B/EXOSC3/TENT4B/METTL16/MAPK14/PARN/TENT2/MOV10/HNRNPU/YBX3/MAPKAPK2	38	go_bp
