ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0030490	GO:0030490	maturation of SSU-rRNA	34/1430	46/7338	1.71162866495005e-15	8.18202798600996e-13	7.62286980370342e-13	NOP9/RPS19/RIOK1/NOL11/WDR43/RRS1/TSR2/TBL3/DDX52/NAT10/UTP23/UTP4/NOL10/BMS1/RCL1/KRI1/HEATR1/UTP20/DCAF13/WDR46/RIOK2/WDR3/UTP6/DHX37/TSR1/NGDN/BYSL/SRFBP1/RPS21/NOP14/UTP3/NOB1/RRP36/HELB	34	go_bp
GO:0006261	GO:0006261	DNA-templated DNA replication	60/1430	114/7338	1.8044168555278e-15	8.18202798600996e-13	7.62286980370342e-13	THOC1/INO80/RTF2/ORC3/ORC1/SMARCAL1/RFC5/RRM2B/ORC4/ORC2/FEN1/RFC2/NOC3L/BRCA2/RPA1/MGME1/BAZ1A/RFC3/RFC4/ORC5/HMGA1/TONSL/ATR/BLM/POLE3/RECQL5/DDX21/POLD3/RFC1/RRM1/ORC6/CDK2/WRN/POLD1/PCNA/MCMBP/DSCC1/TOPBP1/CHTF18/POLD2/RECQL4/E2F8/HELB/POLA1/MCM7/MCM3/PRIM2/POLA2/TIMELESS/WDHD1/MCM4/MCM5/GINS1/LIG1/MCM2/MCM9/MCM6/RFWD3/PRIM1/RAD51	60	go_bp
GO:0006281	GO:0006281	DNA repair	126/1430	341/7338	9.73003093892418e-15	3.97082562617496e-12	3.69946018435728e-12	DEK/TRIP12/EYA3/PDS5A/BRD8/WDR33/SMC3/MLH1/SHPRH/HSF1/INO80/INO80E/SMC1A/ARID2/WDR70/XRCC4/PMS2/SETX/XPC/MBTD1/SMC5/NFRKB/MRGBP/ASF1A/ATM/RPA2/VPS72/NSMCE4A/PARG/SSRP1/PARP1/CDK7/ING3/PIAS4/SMARCAL1/RFC5/INTS3/SUPT16H/INO80C/MGMT/CETN2/RRM2B/RAD21/FEN1/MNAT1/KDM2A/RFC2/UBR5/UBE2V2/BRCA2/PAXIP1/RPA1/KIN/MDC1/EEPD1/MGME1/UIMC1/WRAP53/RMI1/NUDT1/RFC3/RFC4/MSH6/RNF169/XRCC1/CHD1L/RPA3/DDB2/DOT1L/TOP3A/MORF4L1/TDP2/BCCIP/TONSL/ATR/BLM/RECQL5/RNASEH2A/PMS1/MSH2/POLD3/RFC1/RRM1/NSMCE3/CHAF1A/CDK2/MUTYH/NOP53/WRN/RAD51AP1/POLD1/RNF168/PCNA/RAD18/UHRF1/TRIP13/USP28/FAN1/TOPBP1/CHEK2/POLD2/RECQL4/KIF22/UBE2T/XRCC3/HELB/RIF1/FANCD2/POLA1/MCM7/MCM3/TIMELESS/WDHD1/CDK1/MCM4/MCM5/LIG1/MCM2/MCM9/FANCL/MCM6/ESCO2/EXO1/RFWD3/POLM/RAD51	126	go_bp
GO:0006974	GO:0006974	cellular response to DNA damage stimulus	163/1430	494/7338	1.19948527785362e-13	4.45009038083693e-11	4.14597208000696e-11	DEK/TRIP12/EYA3/PDS5A/BRD8/WDR33/SMC3/THOC1/MLH1/SHPRH/HSF1/INO80/INO80E/FXR1/SMC1A/ZBTB40/ARID2/WDR70/XRCC4/PMS2/CBX1/INTS7/SETX/XPC/MBTD1/SMC5/NFRKB/GIGYF2/MTREX/MRGBP/ASF1A/ATM/RPA2/PPM1D/AATF/VPS72/SYF2/NSMCE4A/PARG/SSRP1/PARP1/CDK7/ING3/PIAS4/STK33/SMARCAL1/RFC5/INTS3/SUPT16H/INO80C/NEDD4/MGMT/CETN2/RRM2B/RAD21/YJU2/FEN1/MNAT1/KDM2A/MAPK14/USP16/BRAT1/IRF3/RFC2/DCUN1D5/UBR5/UBE2V2/BRCA2/PAXIP1/RPA1/KIN/MDC1/EEPD1/MGME1/UIMC1/WRAP53/RMI1/NUDT1/NEK4/RFC3/RFC4/FOXN3/MSH6/RNF169/XRCC1/CHD1L/RPA3/DDB2/DOT1L/TOP3A/MORF4L1/TAF1/TDP2/BCCIP/TONSL/ATR/BLM/POLE3/RECQL5/RNASEH2A/ING2/TMEM109/PMS1/MSH2/EIF2AK4/POLD3/NFATC4/RFC1/RRM1/HMOX1/NSMCE3/EP300/RNASEH2B/CHAF1A/MAPKAPK2/CDK2/MUTYH/NOP53/WRN/RAD51AP1/POLD1/RNF168/PCNA/RAD18/UHRF1/TRIP13/USP28/FAN1/TOPBP1/CHEK2/POLD2/RECQL4/KIF22/UBE2T/XRCC3/HELB/RIF1/FANCD2/POLA1/MCM7/MCM3/TIMELESS/EPHA2/WDHD1/CDK1/CLU/MCM4/MCM5/TOP2A/LIG1/MCM2/PLK1/TLK1/MCM9/FANCL/MCM6/SUV39H1/ESCO2/EXO1/RFWD3/POLM/MCL1/RAD51	163	go_bp
GO:0000462	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	26/1430	33/7338	2.90520322874147e-13	9.68866734196971e-11	9.02654572258982e-11	NOP9/RPS19/WDR43/RRS1/TSR2/TBL3/UTP23/UTP4/NOL10/BMS1/RCL1/KRI1/HEATR1/UTP20/DCAF13/WDR46/UTP6/DHX37/TSR1/NGDN/BYSL/RPS21/NOP14/UTP3/RRP36/HELB	26	go_bp
GO:0042273	GO:0042273	ribosomal large subunit biogenesis	39/1430	64/7338	3.08631892785117e-13	9.68866734196971e-11	9.02654572258982e-11	RPL6/RPL11/MRTO4/RPL3/GTPBP4/RSL1D1/DDX28/MAK16/RPL7L1/NHP2/NSA2/NOP16/RRS1/PAK1IP1/RPL24/WDR12/RPF1/BRIX1/EBNA1BP2/NOC2L/SDAD1/URB1/PES1/BOP1/NIFK/NOP2/RRP15/FTSJ3/DDX18/MDN1/NLE1/NVL/RPF2/WDR74/NIP7/ZNF622/NOP53/GTF3A/PPAN	39	go_bp
GO:0042274	GO:0042274	ribosomal small subunit biogenesis	39/1430	66/7338	1.25076280679788e-12	3.64597358181583e-10	3.39680846477741e-10	NOP9/RPS19/RIOK1/NOL11/NOM1/WDR43/RRS1/TSR2/ERAL1/EMG1/TBL3/DDX52/NAT10/UTP23/UTP4/NOL10/BMS1/RCL1/KRI1/HEATR1/UTP20/DCAF13/WDR46/RIOK2/WDR3/UTP6/DHX37/TSR1/NGDN/RRP7A/BYSL/LTV1/SRFBP1/RPS21/NOP14/UTP3/NOB1/RRP36/HELB	39	go_bp
GO:0006325	GO:0006325	chromatin organization	127/1430	376/7338	1.33091381686557e-11	3.62097285775225e-09	3.37351628527609e-09	SUZ12/GATAD1/CTCF/KMT2D/ARID4B/EYA3/BRD8/RB1/KDM3B/SHPRH/KDM8/EXOSC10/SUPT6H/RSF1/INO80/INO80E/MPHOSPH8/ARID2/DCAF1/TSPYL5/BRPF1/ATF7IP/CBX1/YEATS2/SUDS3/SMARCA1/EZH2/KDM5C/MBTD1/NFRKB/MRGBP/EHMT1/ASF1A/KANSL1/CDAN1/ANP32E/SRPK1/RCCD1/ZNF462/TTI1/PPM1D/KDM2B/VPS72/H1-3/SSRP1/GATAD2A/RBBP4/BPTF/ING3/BRD2/RIOX1/LRIF1/BAZ2A/SUPT16H/KDM3A/INO80C/MIER1/L3MBTL2/TSPYL1/UBN2/TASOR/CTR9/CHD7/UTY/GRWD1/IPO4/KDM2A/USP16/CECR2/BANP/EHMT2/NAP1L1/NOC2L/CHD1/PHF20/RBBP7/NSD1/UIMC1/BAZ1A/DNMT1/DNAJC9/ING5/HMGA1/NPM3/CHD1L/RCOR1/SFMBT1/HMGN5/EIF1/BCOR/POLE3/DNAJC2/SMARCC1/CBX2/ING2/CDYL/JMJD1C/BEND3/HDAC1/ATAD2/EP300/DNMT3A/CHAF1A/ZNF518B/CDK2/RNF168/UTP3/MTA3/MKI67/UHRF1/LOXL2/HNRNPU/OIP5/HMGN4/KDM5D/HAT1/RIF1/NASP/ITGB3BP/HELLS/CREBZF/MCM2/TLK1/SUV39H1/RFWD3/CHRAC1/ASF1B	127	go_bp
GO:0000460	GO:0000460	maturation of 5.8S rRNA	23/1430	33/7338	4.84177480417949e-10	1.23495518599103e-07	1.15055859162476e-07	NOP9/EXOSC4/EXOSC10/MTREX/ERI1/MAK16/EXOSC7/NSA2/RRS1/WDR12/RPF1/EXOSC3/URB1/PES1/RCL1/BOP1/KRI1/UTP20/RRP15/FTSJ3/MPHOSPH6/RPS21/NOP14	23	go_bp
GO:1903047	GO:1903047	mitotic cell cycle process	146/1430	478/7338	1.47105230880745e-09	3.53139086602541e-07	3.29005630923375e-07	PLRG1/SEH1L/CENPC/PDS5A/EIF4G1/SMC3/RB1/KDM8/INO80/SMC1A/IK/MEPCE/RTF2/INTS13/TMOD3/XPC/EZH2/SMC5/NAA50/GIGYF2/ATM/PSME3/ORC1/RPA2/PPM1D/SYF2/ZW10/BRD7/PCID2/CDK7/STK33/INTS3/DRG1/CDK13/PKD2/CDK17/AAAS/ECD/ADAM17/NSL1/RRS1/RRM2B/CDC73/RAD21/MNAT1/RPL24/USP16/VRK1/TAF10/CEP192/RTKN/BRCA2/NUP62/MDC1/CPSF3/UIMC1/OBSL1/FOXN3/STAG2/CDK5RAP2/PINX1/DSN1/RIOK2/RCC2/BCCIP/SPDL1/E2F4/BLM/CCNH/NCAPD3/PSMG2/MSH2/CNTROB/RRM1/RNASEH2B/HSPA2/PTPN6/CDK2/SMC2/BBS4/NOP53/CDK6/FBXL6/KIF23/PCNA/SMC4/CKAP2/RRM2/KIF15/MTA3/MKI67/ZNF655/JADE1/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/TOPBP1/CHEK2/CCDC8/BUB1B/ARHGEF10/CDK4/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/UBE2S/CCNB2/XRCC3/FLNA/CDCA8/KIF11/FANCD2/POLA1/NCAPG/MCM3/AURKB/KANK2/CDCA2/NASP/CCNB1/PSRC1/MAD2L1/KIF2C/CDK1/SAPCD2/MCM4/GINS1/LIG1/CDC25A/NCAPH/MCM2/PLK1/MITD1/MCM6/RFWD3/SGO1/SPC25/GJA1/NDC80/AURKA/CDC20/RAD51	146	go_bp
GO:0006310	GO:0006310	DNA recombination	69/1430	179/7338	1.703037347068e-09	3.86116411854696e-07	3.59729292257873e-07	TCF3/BRD8/THOC1/MLH1/SUPT6H/INO80/INO80E/ARID2/DCAF1/XRCC4/SETX/MBTD1/SMC5/NFRKB/MRGBP/ATM/RPA2/VPS72/H1-3/PARP1/ING3/INTS3/INO80C/EXOSC6/RAD21/FEN1/EXOSC3/BRCA2/PAXIP1/RPA1/KIN/WRAP53/RMI1/MSH6/XRCC1/RPA3/TOP3A/MORF4L1/TONSL/BLM/KPNA2/RECQL5/MSH2/WRN/RAD51AP1/RNF168/SWAP70/TRIP13/FAN1/CD40/THAP9/RECQL4/XRCC3/HELB/RIF1/FANCD2/MCM7/MCM3/TIMELESS/MCM4/MCM5/TOP2A/MCM2/MCM9/MCM6/EXO1/RFWD3/POLM/RAD51	69	go_bp
GO:0000469	GO:0000469	cleavage involved in rRNA processing	19/1430	26/7338	4.64950109291041e-09	9.98663892640389e-07	9.30415398758583e-07	NOP9/EXOSC10/ERI1/EXOSC7/NHP2/RRS1/TBL3/EXOSC3/UTP23/BMS1/RCL1/BOP1/KRI1/UTP20/TSR1/RPS21/NOP14/NOB1/RRP36	19	go_bp
GO:0006302	GO:0006302	double-strand break repair	67/1430	177/7338	7.04784043401486e-09	1.43811184056073e-06	1.33983156040325e-06	DEK/TRIP12/EYA3/BRD8/MLH1/HSF1/INO80/ARID2/WDR70/XRCC4/SETX/MBTD1/SMC5/MRGBP/ATM/RPA2/VPS72/PARP1/ING3/PIAS4/SMARCAL1/INTS3/MGMT/RAD21/FEN1/KDM2A/UBR5/UBE2V2/BRCA2/RPA1/UIMC1/WRAP53/RMI1/RNF169/XRCC1/RPA3/TOP3A/MORF4L1/TDP2/TONSL/BLM/RECQL5/MSH2/WRN/RAD51AP1/RNF168/TRIP13/FAN1/CHEK2/RECQL4/XRCC3/HELB/RIF1/FANCD2/POLA1/MCM7/MCM3/TIMELESS/MCM4/MCM5/MCM2/MCM9/MCM6/ESCO2/RFWD3/POLM/RAD51	67	go_bp
GO:0007059	GO:0007059	chromosome segregation	78/1430	218/7338	8.08223653150894e-09	1.57064796595657e-06	1.4633101930732e-06	CTCF/SEH1L/NTMT1/NUP43/CENPC/PDS5A/SMC3/RB1/MLH1/INO80/SMC1A/IK/PUM1/NUP37/SMC5/NAA50/ATM/SRPK1/ZW10/NDC1/PCID2/WAPL/NSL1/RRS1/RAD21/FEN1/EHMT2/NUP62/RMI1/STAG2/CDK5RAP2/PINX1/DSN1/RIOK2/TOP3A/RCC2/SPDL1/RECQL5/NCAPD3/PSMG2/SMC2/KIF23/SMC4/RAD18/MCMBP/MKI67/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/OIP5/BUB1B/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/SPC24/XRCC3/CDCA8/FANCD2/NCAPG/AURKB/CDCA2/CCNB1/PSRC1/MAD2L1/KIF2C/TOP2A/NCAPH/PLK1/TLK1/ESCO2/SGO1/SPC25/NDC80/CDC20	78	go_bp
GO:0000819	GO:0000819	sister chromatid segregation	58/1430	146/7338	9.46504082814328e-09	1.75576507362058e-06	1.63577643403127e-06	CTCF/SEH1L/CENPC/PDS5A/SMC3/RB1/INO80/SMC1A/IK/SMC5/NAA50/ATM/ZW10/PCID2/WAPL/NSL1/RRS1/RAD21/FEN1/NUP62/STAG2/CDK5RAP2/PINX1/DSN1/RIOK2/SPDL1/NCAPD3/PSMG2/SMC2/KIF23/SMC4/MCMBP/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/BUB1B/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/XRCC3/CDCA8/NCAPG/AURKB/CCNB1/PSRC1/MAD2L1/KIF2C/TOP2A/NCAPH/PLK1/ESCO2/SGO1/NDC80/CDC20	58	go_bp
GO:0016073	GO:0016073	snRNA metabolic process	25/1430	42/7338	1.17838144630924e-08	2.09085855756001e-06	1.94796969522608e-06	EXOSC4/EXOSC10/MEPCE/INTS2/INTS1/INTS7/MTREX/INTS8/CDK7/EXOSC7/INTS3/INTS6/NHP2/INTS11/EXOSC6/EXOSC3/METTL16/TUT1/ICE2/INTS9/TOE1/RPAP2/INTS12/ZC3H8/INTS6L	25	go_bp
GO:0006270	GO:0006270	DNA replication initiation	19/1430	27/7338	1.28275379769877e-08	2.18121593683694e-06	2.03215206898594e-06	ORC3/ORC1/ORC4/ORC2/NOC3L/ORC5/ORC6/CDK2/TOPBP1/POLA1/MCM7/MCM3/PRIM2/POLA2/MCM4/MCM5/MCM2/MCM6/PRIM1	19	go_bp
GO:0000122	GO:0000122	negative regulation of transcription by RNA polymerase II	118/1430	377/7338	1.34787912454293e-08	2.20027788290387e-06	2.04991132541013e-06	SUZ12/CTCF/TCF3/PATZ1/TAF3/RB1/ZNF219/URI1/GLI3/LRRFIP1/HSF1/NFKB1/MEPCE/DCAF1/IRF2BP2/ATF7IP/CBX1/YEATS2/DDX20/SUDS3/EZH2/MED1/THAP11/ZBTB2/EED/SAP30/EHMT1/CUX1/MAGED2/KDM2B/YBX1/VPS72/H1-3/PARP1/CREBBP/GATAD2A/BPTF/PIAS4/CC2D1B/GTF2IRD1/NELFE/NCOR2/MIER1/NEDD4/RYBP/CTR9/SP3/NR2C1/CDC73/ZBTB14/ORC2/SUFU/IRF3/EHMT2/RBPJ/ZBTB21/NOC2L/ETV3/UXT/NSD1/DNMT1/ZBTB34/GABPA/PTPN2/KLF3/ZHX2/NACC1/TAF1/IMPACT/FHL2/ZNF281/BCOR/CBX2/SKI/STAT3/PIAS3/ZBTB33/BEND3/HDAC1/RFC1/NSMCE3/EP300/LYAR/DNMT3A/ZBTB39/CDK2/NOP53/CDK6/PCNA/STAT1/KLF16/ZBTB8A/ZNF274/MTA3/BRMS1/ZC3H8/UHRF1/LOXL2/HNRNPU/LMCD1/ZBTB12/SALL1/MAZ/E2F8/RIF1/AURKB/KANK2/TIMELESS/YBX3/SALL4/ZNF217/GPS2/PLK1/DNMT3B/N4BP2L2/SUV39H1/ZNF587B/PCGF6	118	go_bp
GO:0007346	GO:0007346	regulation of mitotic cell cycle	89/1430	263/7338	1.6195570652444e-08	2.54208168587015e-06	2.36835632375011e-06	PLRG1/EIF4G1/RB1/HSF1/INO80/IK/MEPCE/INTS13/TMOD3/XPC/EZH2/GIGYF2/ATM/PSME3/ORC1/RPA2/AATF/SYF2/ZW10/BRD7/PCID2/CDK7/STK33/MAEA/INTS3/CDK13/PKD2/ECD/ADAM17/YTHDC2/STAT5B/RRM2B/CDC73/PKN2/RAD21/MNAT1/LGMN/BRCA2/NUP62/MDC1/CPSF3/UIMC1/OBSL1/FOXN3/CDK5RAP2/RPA3/PINX1/RIOK2/NLE1/RCC2/SPDL1/BLM/CCNH/PSMG2/MSH2/RRM1/RNASEH2B/HSPA2/PTPN6/CDK2/NOP53/RRM2/MTA3/MKI67/ZNF655/JADE1/KIF14/TRIP13/HNRNPU/TOPBP1/CHEK2/CCDC8/BUB1B/CDK4/ZWILCH/IQGAP1/XRCC3/FANCD2/AURKB/KANK2/CDCA2/CCNB1/MAD2L1/CDK1/CDC25A/PLK1/RFWD3/NDC80/AURKA	89	go_bp
GO:0051052	GO:0051052	regulation of DNA metabolic process	97/1430	295/7338	1.8991167592072e-08	2.87047981271281e-06	2.67431178723447e-06	DEK/TRIP12/EYA3/PDS5A/BRD8/SMC3/OTUD4/THOC1/MLH1/HSF1/EXOSC10/SUPT6H/INO80/INO80E/MPHOSPH8/GNL3L/ARID2/WDR70/MBTD1/NFRKB/MRGBP/GTPBP4/ORC3/ATM/CDAN1/RLF/RPA2/VPS72/H1-3/PARG/PARP1/ING3/SMARCAL1/RFC5/WAPL/INO80C/MGMT/EXOSC6/EHMT2/RFC2/MAP3K4/UBR5/UBE2V2/EXOSC3/NAT10/BRCA2/GNL3/PAXIP1/TENT4B/UIMC1/WRAP53/BAZ1A/RFC3/RFC4/ORC5/ING5/MSH6/RNF169/XRCC1/PINX1/PARN/MORF4L1/NVL/TTF1/ATR/BLM/POLE3/KPNA2/RECQL5/DNAJC2/MSH2/JADE3/ANXA3/CDK2/WRN/RAD51AP1/RNF168/PCNA/JADE1/DSCC1/HNRNPU/CHTF18/CD40/E2F8/HELB/RIF1/AURKB/PRIM2/TIMELESS/CDK1/GFER/GINS1/ESCO2/MAPKAPK5/CHRAC1/CCDC88A/RAD51	97	go_bp
GO:0098813	GO:0098813	nuclear chromosome segregation	66/1430	178/7338	2.37447288336227e-08	3.46079422750051e-06	3.22428423109193e-06	CTCF/SEH1L/CENPC/PDS5A/SMC3/RB1/MLH1/INO80/SMC1A/IK/SMC5/NAA50/ATM/ZW10/NDC1/PCID2/WAPL/NSL1/RRS1/RAD21/FEN1/EHMT2/NUP62/RMI1/STAG2/CDK5RAP2/PINX1/DSN1/RIOK2/RCC2/SPDL1/NCAPD3/PSMG2/SMC2/KIF23/SMC4/MCMBP/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/BUB1B/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/SPC24/XRCC3/CDCA8/FANCD2/NCAPG/AURKB/CCNB1/PSRC1/MAD2L1/KIF2C/TOP2A/NCAPH/PLK1/ESCO2/SGO1/SPC25/NDC80/CDC20	66	go_bp
GO:0000280	GO:0000280	nuclear division	84/1430	250/7338	5.96131627874262e-08	8.38901094260297e-06	7.81570758577798e-06	SEH1L/CENPC/PDS5A/SMC3/RB1/MLH1/INO80/SMC1A/IK/SMC5/NAA50/ATM/ZW10/NDC1/PCID2/DRG1/CDK13/AAAS/NSL1/RRS1/RAD21/RPL24/USP16/EHMT2/CEP192/BRCA2/NUP62/RMI1/OBSL1/STAG2/CDK5RAP2/PINX1/DSN1/RIOK2/BCCIP/SPDL1/NCAPD3/ING2/PSMG2/HSPA2/SMC2/FOXJ2/RAD51AP1/KIF23/SMC4/KIF15/FOXJ3/MKI67/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/CHEK2/CCDC8/BUB1B/ARHGEF10/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/UBE2S/CCNB2/XRCC3/FLNA/CDCA8/KIF11/FANCD2/NCAPG/AURKB/CDCA2/CCNB1/PSRC1/MAD2L1/KIF2C/TOP2A/NCAPH/PLK1/SGO1/NDC80/AURKA/CDC20/RAD51	84	go_bp
GO:1901987	GO:1901987	regulation of cell cycle phase transition	80/1430	235/7338	6.55177741662717e-08	8.9126012124185e-06	8.30351579959907e-06	PLRG1/EIF4G1/RB1/THOC1/INO80/IK/MEPCE/INTS7/TMOD3/XPC/EZH2/GIGYF2/ATM/PSME3/ORC1/RPA2/SYF2/ZW10/BRD7/PCID2/CDK7/STK33/INTS3/PKD2/ECD/ADAM17/RRM2B/CDC73/RAD21/MNAT1/MAPK14/PAXIP1/MDC1/CPSF3/UIMC1/FOXN3/CDK5RAP2/PINX1/RIOK2/DOT1L/TAF1/RCC2/ATR/SPDL1/BLM/CCNH/PSMG2/MSH2/EIF2AK4/RRM1/RNASEH2B/HSPA2/PTPN6/CDK2/NOP53/RRM2/MTA3/ZNF655/JADE1/KIF14/TRIP13/USP28/TOPBP1/CHEK2/BUB1B/CDK4/ZWILCH/XRCC3/FANCD2/AURKB/KANK2/TIMELESS/CCNB1/MAD2L1/CDK1/CDC25A/PLK1/RFWD3/NDC80/AURKA	80	go_bp
GO:0000070	GO:0000070	mitotic sister chromatid segregation	51/1430	130/7338	1.19783820653073e-07	1.57689603898448e-05	1.46913127402003e-05	SEH1L/CENPC/PDS5A/SMC3/RB1/INO80/SMC1A/IK/SMC5/NAA50/ATM/ZW10/PCID2/NSL1/RRS1/RAD21/NUP62/CDK5RAP2/PINX1/DSN1/RIOK2/SPDL1/NCAPD3/PSMG2/SMC2/KIF23/SMC4/DSCC1/PRC1/KIF14/TRIP13/HNRNPU/BUB1B/KIFC1/ZWILCH/KIF4A/NCAPD2/KIF22/XRCC3/CDCA8/NCAPG/AURKB/CCNB1/PSRC1/MAD2L1/KIF2C/NCAPH/PLK1/SGO1/NDC80/CDC20	51	go_bp
GO:0090502	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	27/1430	52/7338	1.585426223052e-07	2.02191388008601e-05	1.88373668344205e-05	DROSHA/NOP9/ELAC2/NUDT12/TSEN2/TSEN34/DBR1/INTS11/RRS1/PRORP/FEN1/TBL3/UTP23/BMS1/CPSF3/RCL1/BOP1/KRI1/UTP20/TSR1/RNASEH2A/RPS21/NYNRIN/NOP14/NOB1/RNASEH1/EXO1	27	go_bp
GO:0016570	GO:0016570	histone modification	109/1430	356/7338	1.78323085213144e-07	2.20526215380255e-05	2.05455497221652e-05	SUZ12/CTCF/TRIP12/KMT2D/ARID4B/NTMT1/EYA3/CHTOP/BRD8/UBE2E1/KDM3B/KDM8/SUPT6H/DCAF1/BRPF1/WDR70/YEATS2/SUDS3/EZH2/SETD6/KDM5C/EED/MBTD1/NAA50/TAF4/MRGBP/EHMT1/ATM/KANSL1/RLF/SAP30BP/KDM2B/NFYB/VPS72/H1-3/RPS6KA4/BRD7/PARG/CREBBP/GATAD2A/RBBP4/ING3/RIOX1/NELFE/BAZ2A/KDM3A/MIER1/RYBP/CTR9/UTY/CDC73/NCOA3/KDM2A/USP16/EHMT2/VRK1/KAT14/TAF10/UBR5/BRCA2/NOC2L/PHF20/IWS1/PAXIP1/RBBP7/NSD1/UIMC1/MIDEAS/DNMT1/PBXIP1/ING5/DDB2/RCOR1/TAF6/DOT1L/MORF4L1/TAF1/LMNA/BCOR/POLE3/ING2/SKI/JMJD1C/JADE3/BEND3/HDAC1/EP300/CDK2/TAF5/RNF168/RIOX2/ZNF274/MTA3/BRMS1/AUTS2/UHRF1/JADE1/KDM5D/HAT1/RIF1/AURKB/CRTC2/CDK1/VRK3/DNMT3B/SUV39H1/NFYC/AURKA/PCGF6	109	go_bp
GO:0031497	GO:0031497	chromatin assembly	43/1430	104/7338	2.08575117035335e-07	2.50351486065059e-05	2.33242514777594e-05	CTCF/KMT2D/RB1/SHPRH/RSF1/MPHOSPH8/TSPYL5/ATF7IP/EZH2/ASF1A/CDAN1/PPM1D/H1-3/RBBP4/BRD2/BAZ2A/TSPYL1/UBN2/TASOR/CTR9/GRWD1/IPO4/NAP1L1/NOC2L/BAZ1A/DNMT1/DNAJC9/POLE3/BEND3/HDAC1/DNMT3A/CHAF1A/CDK2/OIP5/HAT1/RIF1/NASP/ITGB3BP/HELLS/MCM2/SUV39H1/CHRAC1/ASF1B	43	go_bp
GO:0000466	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16/1430	23/7338	2.44145671146001e-07	2.75798162711009e-05	2.56950170549572e-05	NOP9/EXOSC10/ERI1/EXOSC7/RRS1/WDR12/EXOSC3/URB1/PES1/RCL1/BOP1/KRI1/UTP20/FTSJ3/RPS21/NOP14	16	go_bp
GO:0006298	GO:0006298	mismatch repair	16/1430	23/7338	2.44145671146001e-07	2.75798162711009e-05	2.56950170549572e-05	MLH1/PMS2/XPC/RPA2/RPA1/MSH6/RPA3/RNASEH2A/PMS1/MSH2/POLD3/MUTYH/PCNA/LIG1/MCM9/EXO1	16	go_bp
GO:0090501	GO:0090501	RNA phosphodiester bond hydrolysis	44/1430	108/7338	2.50049792215323e-07	2.75798162711009e-05	2.56950170549572e-05	DROSHA/NOP9/ELAC2/EXOSC4/EXOSC10/PAN2/CSTF3/NUDT12/CPSF2/ERI1/TSEN2/CPSF7/XRN2/TSEN34/EXOSC7/DBR1/NHP2/INTS11/RRS1/PRORP/FEN1/TBL3/EXOSC3/UTP23/ISG20L2/BMS1/CPSF3/RCL1/BOP1/KRI1/UTP20/TUT1/PARN/TSR1/RNASEH2A/RPS21/NYNRIN/NOP14/TOE1/NOB1/RRP36/DIS3L/RNASEH1/EXO1	44	go_bp
GO:1901990	GO:1901990	regulation of mitotic cell cycle phase transition	66/1430	188/7338	2.62472690477115e-07	2.81881855220291e-05	2.62618104710066e-05	PLRG1/EIF4G1/RB1/INO80/IK/MEPCE/TMOD3/XPC/EZH2/GIGYF2/ATM/PSME3/ORC1/RPA2/SYF2/ZW10/BRD7/PCID2/CDK7/INTS3/PKD2/ECD/ADAM17/RRM2B/CDC73/RAD21/MNAT1/CPSF3/UIMC1/FOXN3/CDK5RAP2/PINX1/RIOK2/RCC2/SPDL1/BLM/CCNH/PSMG2/RRM1/RNASEH2B/HSPA2/PTPN6/CDK2/NOP53/RRM2/MTA3/ZNF655/JADE1/KIF14/TRIP13/TOPBP1/CHEK2/BUB1B/CDK4/ZWILCH/XRCC3/AURKB/KANK2/CCNB1/MAD2L1/CDK1/CDC25A/PLK1/RFWD3/NDC80/AURKA	66	go_bp
